word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
wait,wait,VERB,1,1,Lady Jane,1.0,False,1525
eaves,eave,NOUN,1,1,Lady Jane,1.0,False,1526
sands,sand,NOUN,1,1,Lady Jane,1.0,False,1527
price,price,NOUN,1,1,The Last Time,1.0,False,1528
servant,servant,NOUN,1,1,Lady Jane,1.0,False,1529
humbly,humbly,ADV,1,1,Lady Jane,1.0,False,1530
remain,remain,VERB,1,1,Lady Jane,1.0,False,1531
none,none,NOUN,1,1,Loving Cup,1.0,True,1532
fish,fish,NOUN,1,1,Loving Cup,1.0,False,1533
push,push,VERB,1,1,Loving Cup,1.0,False,1534
pull,pull,VERB,1,1,Loving Cup,1.0,False,1535
dear,dear,ADJ,1,1,Lady Jane,1.0,False,1536
anne,anne,PROPN,1,1,Lady Jane,1.0,False,1537
promised,promise,VERB,1,1,Lady Jane,1.0,False,1538
troth,troth,NOUN,1,1,Lady Jane,1.0,False,1539
water,water,NOUN,1,1,No Expectations,1.0,False,1540
splashes,splash,VERB,1,1,No Expectations,1.0,False,1541
stone,stone,NOUN,1,1,No Expectations,1.0,False,1542
airport,airport,NOUN,1,1,No Expectations,1.0,False,1543
gotten,get,VERB,1,1,It’s All Over Now,1.0,False,1544
worried,worried,ADJ,1,1,It’s All Over Now,1.0,False,1545
ease,ease,VERB,1,1,It’s All Over Now,1.0,False,1546
clown,clown,NOUN,1,1,It’s All Over Now,1.0,False,1547
