word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
up,up,ADV,89,24,Acura Integurl; Biking; Cayendo; Chanel; Crack Rock; DHL; End / Golden Girl; Futura Free; Good Guy; Lost; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink + White; Provider; Pyramids; Rushes; Self Control; Solo; Super Rich Kids; Trouble; Unity,3.71,True,34
is,be,AUX,87,38,Acura Integurl; At Your Best (You Are Love); Be Yourself; Biking; Cayendo; Chanel; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Higgs; Ivy; Lost; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Pretty Sweet; Provider; Pyramids; Rushes; Seigfried; Skyline To; Solo; Solo (Reprise); Sweet Life; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing; we all try,2.29,True,35
ooh,ooh,INTJ,87,15,Acura Integurl; Bad Religion; DHL; Godspeed; Ivy; Nights; Novacane; Pink + White; Provider; Pyramids; Sierra Leone; Solo; Thinkin Bout You; Wise Man; songs for women,5.8,False,36
just,just,ADV,82,34,Acura Integurl; At Your Best (You Are Love); Bad Religion; Biking; Close to You; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Good Guy; Higgs; Lost; Moon River; Nights; Nikes; Pilot Jones; Pink + White; Pink Matter; Provider; Pyramids; Seigfried; Self Control; Solo; Solo (Reprise); Super Rich Kids; Thinkin Bout You; Trouble; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing; we all try,2.41,True,37
when,when,SCONJ,77,31,Acura Integurl; At Your Best (You Are Love); Be Yourself; Biking; Cayendo; Chanel; DHL; End / Golden Girl; Futura Free; Good Guy; In My Room; Ivy; Lens; Nights; Nikes; Novacane; Open Letter on Tumblr; Pink + White; Pink Matter; Skyline To; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Thinkin Bout You; Trouble; Unity; White Ferrari; songs for women; strawberry swing; we all try,2.48,True,38
could,could,AUX,75,26,Bad Religion; Biking; Chanel; Close to You; End / Golden Girl; Forrest Gump; Futura Free; Ivy; Lost; Nights; Open Letter on Tumblr; Pink + White; Pink Matter; Provider; Pyramids; Seigfried; Self Control; Sweet Life; Thinkin Bout You; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing,2.88,True,39
ca,can,AUX,75,21,Bad Religion; Biking; Cayendo; Chanel; DHL; End / Golden Girl; Higgs; In My Room; Lens; Lost; Nights; Novacane; Pilot Jones; Pretty Sweet; Provider; Seigfried; Super Rich Kids; Sweet Life; White Ferrari; american wedding; we all try,3.57,True,40
yeah,yeah,INTJ,75,22,Acura Integurl; Bad Religion; Biking; DHL; End / Golden Girl; Futura Free; In My Room; Lens; Nights; Pilot Jones; Pink + White; Provider; Pyramids; Rushes; Seigfried; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Swim Good; Unity; songs for women,3.41,False,41
at,at,ADP,72,23,At Your Best (You Are Love); Biking; Chanel; DHL; End / Golden Girl; Futura Free; Higgs; In My Room; Lost; Nights; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink Matter; Pyramids; Rushes; Solo (Reprise); Super Rich Kids; Trouble; White Ferrari; songs for women; strawberry swing,3.13,True,42
so,so,ADV,69,32,Acura Integurl; At Your Best (You Are Love); Bad Religion; Biking; Chanel; DHL; End / Golden Girl; Forrest Gump; Futura Free; Godspeed; Good Guy; Ivy; Lost; Nikes; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Rushes; Seigfried; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Thinkin Bout You; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; strawberry swing,2.16,True,43
was,be,AUX,68,23,Acura Integurl; Close to You; Crack Rock; DHL; End / Golden Girl; Forrest Gump; Futura Free; Good Guy; Higgs; Ivy; Open Letter on Tumblr; Pilot Jones; Pink + White; Pink Matter; Rushes; Seigfried; Self Control; Solo (Reprise); Sweet Life; Unity; White Ferrari; songs for women; strawberry swing,2.96,True,44
feel,feel,VERB,68,20,At Your Best (You Are Love); Biking; Futura Free; Good Guy; In My Room; Ivy; Lens; Nights; Novacane; Open Letter on Tumblr; Pink + White; Provider; Pyramids; Rushes; Seigfried; Solo (Reprise); Super Rich Kids; Swim Good; Thinkin Bout You; Unity,3.4,False,45
now,now,ADV,63,27,Acura Integurl; Chanel; DHL; End / Golden Girl; Futura Free; Good Guy; Ivy; Lens; Lost; Nikes; Novacane; Open Letter on Tumblr; Pilot Jones; Pink Matter; Pretty Sweet; Pyramids; Rushes; Self Control; Skyline To; Solo; Solo (Reprise); Swim Good; Unity; White Ferrari; american wedding; songs for women; strawberry swing,2.33,True,46
ai,be,AUX,61,25,Acura Integurl; Crack Rock; DHL; Futura Free; In My Room; Ivy; Lens; Lost; Nights; Nikes; Pilot Jones; Pink Matter; Provider; Pyramids; Rushes; Self Control; Skyline To; Solo; Solo (Reprise); Super Rich Kids; Sweet Life; Swim Good; Trouble; american wedding; songs for women,2.44,False,47
not,not,PART,61,24,Acura Integurl; At Your Best (You Are Love); Be Yourself; Biking; Chanel; DHL; End / Golden Girl; Futura Free; Higgs; In My Room; Ivy; Nikes; Open Letter on Tumblr; Pink Matter; Provider; Rushes; Seigfried; Skyline To; Solo (Reprise); Sweet Life; Thinkin Bout You; Trouble; White Ferrari; Wise Man,2.54,True,48
life,life,NOUN,60,20,Acura Integurl; At Your Best (You Are Love); Biking; Futura Free; Higgs; In My Room; Lens; Moon River; Nights; Nikes; Open Letter on Tumblr; Pink + White; Pink Matter; Pretty Sweet; Provider; Rushes; Seigfried; Self Control; Sweet Life; White Ferrari,3.0,False,49
good,good,ADJ,59,22,Be Yourself; Chanel; Crack Rock; Futura Free; Good Guy; Ivy; Lens; Nights; Nikes; Novacane; Open Letter on Tumblr; Pink Matter; Pyramids; Seigfried; Sierra Leone; Solo; Super Rich Kids; Sweet Life; Swim Good; White Ferrari; Wise Man; strawberry swing,2.68,False,50
they,they,PRON,58,24,Be Yourself; Biking; Chanel; Close to You; End / Golden Girl; Forrest Gump; Futura Free; Higgs; In My Room; Nikes; Open Letter on Tumblr; Pyramids; Rushes; Solo (Reprise); Super Rich Kids; Swim Good; Thinkin Bout You; Trouble; Unity; White Ferrari; Wise Man; american wedding; songs for women; we all try,2.42,True,51
get,get,VERB,56,20,Acura Integurl; Be Yourself; Biking; Crack Rock; DHL; End / Golden Girl; Futura Free; Lens; Lost; Nights; Novacane; Pilot Jones; Pink Matter; Skyline To; Solo (Reprise); Thinkin Bout You; Trouble; Unity; american wedding; songs for women,2.8,True,52
