word,total_count,chapter_count,chapters
long,202,55,"10:4,12:1,14:5,16:3,18:2,20:6,22:2,26:2,28:6,30:5,32:2,34:4,36:2,40:4,42:2,44:3,46:11,48:4,50:5,52:2,54:7,56:1,58:11,62:5,66:3,70:4,74:4,78:8,80:9,82:2,84:1,86:3,92:6,94:2,96:4,98:2,100:2,102:2,104:6,106:1,108:7,110:3,114:6,116:4,118:1,120:1,122:1,124:3,126:4,128:1,130:3,132:2,137:1,141:6,152:1"
tell,201,47,"10:9,12:3,14:7,16:6,18:6,20:11,22:1,28:6,30:2,32:9,34:3,40:2,44:9,46:17,48:1,50:7,52:9,54:9,56:2,58:1,60:1,62:1,66:3,68:2,70:4,72:8,74:3,78:5,80:4,82:5,84:8,86:1,92:8,94:2,96:2,100:2,104:4,106:1,108:2,114:3,118:1,126:2,128:1,130:1,132:1,136:2,137:4"
stand,200,56,"6:1,10:5,12:1,14:8,16:3,18:2,20:3,22:2,26:2,28:2,30:1,32:2,34:5,36:1,40:2,42:2,44:9,46:6,48:5,50:2,52:1,54:3,58:9,60:1,62:5,66:3,68:9,70:8,74:2,78:10,80:7,82:5,86:2,88:5,92:9,94:1,96:7,98:1,102:3,104:5,106:2,108:8,112:1,114:5,116:3,118:1,120:2,122:5,124:1,126:2,128:2,130:2,132:3,137:1,138:1,145:1"
try,200,49,"14:3,16:2,18:1,20:1,30:2,32:5,34:1,40:8,44:5,46:4,48:8,50:8,52:6,54:11,56:5,58:2,62:2,66:2,68:4,70:2,72:2,74:2,78:8,80:6,82:9,84:3,86:2,88:3,92:2,94:6,96:5,98:3,100:5,102:6,104:11,108:11,110:3,112:8,114:3,116:4,118:1,120:4,122:1,124:4,126:1,128:1,130:1,132:2,137:1"
sound,199,52,"6:2,10:1,14:5,16:2,18:3,20:2,22:4,28:1,34:2,36:1,40:1,44:8,46:8,48:2,50:2,52:1,54:5,56:1,58:11,60:2,62:4,66:2,68:2,70:4,74:5,78:8,80:2,82:11,84:2,86:2,88:2,92:2,94:3,96:8,98:3,100:2,102:2,104:6,108:12,110:2,112:2,114:3,116:11,118:2,120:5,122:2,124:7,126:5,128:2,130:7,132:1,137:4"
boy,193,49,"10:1,12:3,14:7,16:3,18:5,20:4,22:1,28:1,30:7,32:12,40:2,44:8,46:4,50:2,52:1,54:2,56:1,58:1,66:3,68:1,70:3,72:3,74:6,78:10,80:3,82:1,84:2,88:6,92:17,94:2,96:3,98:2,100:4,102:2,104:6,106:5,108:3,112:2,114:7,116:1,118:6,122:2,124:1,126:4,128:6,130:5,132:10,141:1,152:1"
room,189,41,"10:3,14:13,16:5,18:2,20:3,30:4,32:3,34:15,40:2,42:2,44:8,46:8,48:12,50:14,54:4,62:6,66:5,68:2,70:6,72:4,74:6,78:13,80:2,82:1,84:1,88:7,92:4,94:1,96:1,102:3,104:2,108:6,112:1,116:4,120:6,122:1,124:2,126:1,128:3,137:2,141:1"
away,182,49,"10:3,12:1,14:4,16:3,18:4,20:5,26:6,28:7,30:2,32:4,34:3,36:1,40:4,42:1,44:5,48:3,50:7,52:5,54:9,56:3,58:3,60:1,62:2,66:4,68:2,70:6,72:3,74:1,78:10,80:4,82:5,84:3,86:3,88:1,92:4,94:2,96:6,98:2,102:2,104:2,108:8,114:2,116:5,118:2,122:7,124:3,126:5,130:3,132:1"
good,180,47,"4:1,10:3,12:2,14:6,16:1,18:9,20:10,28:1,30:5,32:6,34:4,36:2,40:6,42:1,44:3,46:8,48:2,50:1,52:6,54:5,56:1,58:2,60:1,66:3,70:4,72:5,74:1,78:13,80:6,82:4,86:4,92:8,98:2,100:1,102:8,104:2,108:1,110:1,112:3,114:7,118:5,128:3,130:2,132:5,137:1,141:4,150:1"
run,174,47,"10:7,14:4,16:3,18:6,20:2,26:1,28:2,30:2,32:6,34:5,36:1,40:3,42:3,44:17,46:1,48:5,50:6,52:2,54:3,58:2,62:2,68:6,70:1,72:3,74:2,78:12,80:4,82:3,86:2,88:12,92:3,94:1,96:2,98:4,102:1,104:2,108:1,114:3,116:1,118:4,120:3,122:4,124:4,126:5,128:4,130:3,132:1"
