word,total_count,episode_count,episodes
stotch,9,5,"21x06:1,21x09:1,22x09:5,22x10:1,24x01:1"
straight,9,6,"21x02:2,21x04:1,21x08:1,22x04:1,24x02:3,28x03:1"
superhero,9,2,"21x04:8,23x01:1"
supply,9,8,"21x05:1,23x01:1,23x08:1,23x09:1,24x02:1,25x03:1,26x03:1,27x03:2"
suspicious,9,6,"20x03:1,21x03:1,22x02:2,22x03:1,27x03:2,27x04:2"
technology,9,5,"20x07:2,20x08:1,22x05:1,25x04:1,26x04:4"
though,9,9,"20x04:1,20x05:1,21x02:1,22x01:1,23x06:1,23x07:1,23x09:1,23x10:1,26x03:1"
tit,9,5,"20x09:1,22x07:1,23x10:1,25x01:2,28x05:4"
traitor,9,4,"20x07:4,22x10:1,25x04:2,28x02:2"
truck,9,7,"21x01:2,22x01:1,22x04:2,23x04:1,25x02:1,25x06:1,27x05:1"
upstairs,9,7,"20x05:1,20x07:1,23x03:1,24x01:1,26x06:1,27x04:3,28x01:1"
warrant,9,4,"20x09:1,22x06:2,27x04:2,27x05:4"
weapon,9,5,"20x01:1,25x05:1,27x03:1,27x04:5,28x05:1"
woke,9,6,"24x02:1,26x01:1,26x06:1,27x01:4,28x03:1,28x04:1"
workplace,9,6,"21x09:1,22x03:1,22x08:1,22x09:3,22x10:2,25x01:1"
yard,9,5,"21x05:1,23x01:1,23x06:4,25x02:1,25x03:2"
afternoon,8,8,"23x10:1,25x01:1,25x03:1,25x04:1,25x06:1,26x05:1,27x05:1,28x03:1"
age,8,7,"20x03:1,22x03:1,25x05:1,27x03:1,27x04:2,28x01:1,28x04:1"
announcer,8,3,"21x03:3,26x02:4,28x05:1"
approval,8,4,"21x07:1,21x10:4,28x02:2,28x03:1"
artist,8,6,"21x05:1,23x03:1,26x01:2,27x04:2,28x03:1,28x05:1"
assault,8,3,"25x06:6,26x06:1,27x04:1"
assure,8,7,"20x01:1,20x07:1,21x10:2,22x01:1,22x02:1,26x03:1,27x03:1"
average,8,7,"20x06:1,22x10:1,23x04:1,23x07:2,26x03:1,27x01:1,28x01:1"
awareness,8,3,"20x07:1,21x02:6,22x10:1"
backpack,8,3,"21x10:1,27x02:1,27x05:6"
belief,8,6,"21x09:1,22x08:1,23x03:2,24x01:1,24x02:1,27x02:2"
belong,8,6,"20x02:1,22x02:3,25x02:1,27x02:1,28x01:1,28x05:1"
better,8,7,"20x02:1,20x10:1,21x05:1,22x07:1,24x01:1,24x02:1,28x03:2"
bully,8,7,"20x02:1,21x09:1,23x06:1,23x07:1,25x04:1,27x01:2,28x01:1"
bust,8,7,"21x05:1,22x09:1,23x10:1,25x06:2,26x04:1,26x05:1,28x03:1"
carry,8,8,"20x04:1,22x05:1,23x04:1,26x02:1,26x03:1,27x03:1,27x04:1,27x05:1"
chair,8,6,"20x02:1,22x02:2,24x02:2,27x03:1,27x04:1,28x05:1"
cheer,8,6,"20x05:2,21x08:1,22x10:1,24x02:1,25x06:2,28x05:1"
chin,8,4,"20x06:1,23x06:1,24x01:5,28x01:1"
chip,8,5,"21x01:2,21x04:1,21x06:3,23x06:1,27x05:1"
college,8,6,"21x01:1,21x09:1,22x04:1,22x08:1,27x02:3,27x05:1"
connection,8,8,"20x03:1,22x01:1,22x05:1,22x08:1,23x01:1,23x02:1,27x05:1,28x03:1"
contact,8,7,"20x03:1,20x08:1,20x10:1,22x10:1,23x08:1,27x03:1,27x05:2"
coon,8,1,21x04:8
crack,8,3,"21x06:6,27x03:1,27x04:1"
crypto,8,1,28x02:8
cute,8,6,"21x06:1,22x02:2,22x03:1,23x02:1,24x02:2,27x03:1"
darling,8,6,"20x09:1,21x05:1,21x10:2,22x07:1,23x08:1,26x02:2"
deliver,8,6,"21x01:1,21x05:1,22x09:2,22x10:2,23x01:1,27x01:1"
deny,8,7,"20x04:1,21x03:1,22x07:1,23x06:1,24x01:1,26x05:1,27x04:2"
depend,8,6,"20x07:1,20x10:1,22x06:1,22x07:3,23x06:1,23x10:1"
distance,8,2,"23x06:3,24x01:5"
ear,8,5,"21x08:1,21x09:4,22x06:1,23x08:1,24x02:1"
emergency,8,6,"21x03:1,22x06:1,24x01:1,25x04:2,25x05:1,26x02:2"
emoji,8,4,"20x06:4,20x08:1,20x09:2,26x04:1"
epidemic,8,4,"21x05:5,22x04:1,22x08:1,23x08:1"
equipment,8,7,"20x04:1,20x07:1,22x01:1,23x09:1,24x01:1,25x05:2,28x03:1"
extra,8,7,"21x06:1,22x04:2,23x01:1,23x03:1,23x09:1,23x10:1,26x05:1"
factory,8,6,"21x05:1,22x09:1,23x04:3,26x03:1,26x05:1,27x02:1"
fancy,8,7,"21x01:1,21x07:1,22x05:1,22x10:1,23x04:1,24x02:1,25x03:2"
fantastic,8,7,"20x02:1,20x06:2,20x08:1,21x04:1,21x08:1,23x08:1,28x02:1"
field,8,4,"25x02:1,25x03:1,25x05:5,27x05:1"
financial,8,3,"25x02:3,28x02:4,28x04:1"
flashback,8,1,23x01:8
fourth,8,7,"22x01:2,22x09:1,23x02:1,24x01:1,25x02:1,27x04:1,28x01:1"
funding,8,7,"20x06:1,21x08:1,22x03:1,24x01:2,27x01:1,27x03:1,28x05:1"
gas,8,5,"21x03:1,25x04:3,25x05:2,27x03:1,28x04:1"
generation,8,6,"22x06:1,23x01:1,23x04:1,24x01:1,26x05:3,27x02:1"
german,8,3,"20x01:1,21x05:2,25x01:5"
hero,8,5,"20x08:1,21x04:4,23x09:1,24x02:1,26x05:1"
homework,8,8,"21x07:1,22x03:1,23x07:1,24x01:1,25x06:1,26x01:1,26x02:1,28x01:1"
hummels,8,1,21x05:8
hundred,8,8,"20x01:1,20x05:1,20x08:1,20x10:1,22x07:1,22x09:1,27x01:1,28x03:1"
immunization,8,1,23x03:8
impressive,8,6,"20x07:2,20x09:1,23x05:1,27x03:1,27x05:1,28x03:2"
interest,8,8,"21x02:1,21x03:1,21x07:1,21x08:1,22x07:1,22x08:1,23x07:1,27x05:1"
interested,8,7,"21x03:2,21x08:1,22x04:1,25x02:1,25x03:1,27x04:1,27x05:1"
lame,8,6,"20x06:1,22x08:1,23x07:1,24x02:3,25x02:1,28x03:1"
large,8,7,"20x01:1,20x10:2,21x09:1,22x05:1,23x04:1,27x01:1,27x05:1"
lazy,8,5,"20x05:1,22x08:1,24x02:4,26x05:1,27x02:1"
legal,8,7,"23x01:1,23x06:1,23x10:2,25x03:1,25x05:1,27x02:1,28x03:1"
magic,8,6,"21x01:1,22x10:1,23x01:2,24x02:1,26x01:2,28x05:1"
male,8,5,"20x01:2,20x08:1,23x07:2,26x06:2,27x02:1"
manbearpig,8,2,"22x06:2,22x07:6"
mandalorian,8,3,"23x09:6,23x10:1,24x01:1"
mention,8,4,"23x02:1,27x03:3,27x04:2,27x05:2"
miniature,8,2,"23x07:6,26x06:2"
mostly,8,7,"21x09:1,25x03:1,25x04:1,25x05:2,25x06:1,26x01:1,27x03:1"
natural,8,7,"20x03:1,21x09:1,23x04:1,23x08:1,25x03:1,26x06:2,27x03:1"
nervous,8,6,"20x05:1,22x08:1,25x01:1,26x04:1,27x03:1,27x04:3"
officer,8,7,"20x03:1,22x07:1,23x05:1,25x06:1,26x06:1,27x03:1,27x04:2"
ohh,8,6,"21x05:1,21x08:1,22x05:1,23x02:1,24x01:2,26x03:2"
pain,8,8,"20x08:1,21x05:1,22x01:1,22x06:1,23x03:1,23x09:1,24x02:1,27x05:1"
password,8,4,"20x02:1,20x08:1,23x09:5,27x04:1"
permission,8,3,"22x01:1,23x02:1,26x05:6"
physical,8,7,"20x04:2,21x09:1,22x03:1,23x07:1,25x01:1,27x02:1,28x02:1"
pillow,8,2,"21x05:7,22x05:1"
pound,8,5,"21x05:1,21x07:1,23x04:4,24x01:1,24x02:1"
prize,8,2,"22x09:4,28x04:4"
punch,8,2,"22x04:3,28x05:5"
quality,8,4,"21x07:2,22x08:4,23x06:1,23x09:1"
rage,8,5,"22x06:1,22x08:1,23x01:2,23x05:2,26x06:2"
reality,8,7,"20x05:2,20x10:1,21x01:1,21x04:1,23x06:1,25x02:1,26x05:1"
remind,8,7,"21x08:1,22x09:1,23x06:2,23x08:1,24x02:1,27x01:1,28x01:1"
renovate,8,2,"21x01:7,26x05:1"
represent,8,7,"22x03:1,23x01:1,25x02:1,25x03:1,25x06:2,28x02:1,28x03:1"
resist,8,6,"20x09:2,20x10:2,25x06:1,26x04:1,27x01:1,27x05:1"
revenge,8,6,"22x10:2,23x01:1,23x05:2,27x04:1,27x05:1,28x03:1"
rumor,8,6,"22x01:2,23x08:2,26x01:1,26x04:1,27x04:1,27x05:1"
scab,8,2,"22x09:2,22x10:6"
scene,8,4,"22x07:1,23x01:1,27x03:2,27x04:4"
section,8,7,"20x08:1,22x09:1,23x10:1,24x02:1,26x01:2,26x03:1,27x04:1"
series,8,4,"21x04:4,21x06:1,21x09:1,27x03:2"
sexual,8,2,"25x05:1,25x06:7"
shall,8,7,"20x04:1,20x05:1,21x05:1,27x01:2,27x02:1,28x01:1,28x05:1"
shine,8,7,"21x03:1,22x08:1,22x09:1,23x01:1,27x01:1,27x04:2,28x02:1"
source,8,6,"20x05:1,20x10:3,23x09:1,25x02:1,26x04:1,28x01:1"
specific,8,5,"22x08:2,22x09:3,23x06:1,27x03:1,27x04:1"
statement,8,6,"20x02:1,20x08:1,21x02:1,22x03:3,22x09:1,27x03:1"
stoke,8,6,"20x01:1,20x02:1,21x03:3,21x06:1,23x03:1,28x03:1"
successful,8,7,"21x08:2,22x09:1,23x02:1,23x06:1,25x02:1,26x03:1,26x05:1"
sugar,8,4,"21x07:3,23x09:3,26x05:1,27x05:1"
threaten,8,7,"20x04:1,20x05:1,21x09:1,25x05:2,27x03:1,27x04:1,27x05:1"
tight,8,8,"21x01:1,22x02:1,22x09:1,23x03:1,23x06:1,23x10:1,24x02:1,25x01:1"
tool,8,6,"20x01:1,21x04:2,22x08:1,26x02:1,26x04:2,27x04:1"
trailer,8,1,21x08:8
transphobe,8,1,23x07:8
trip,8,5,"21x05:1,21x07:1,22x02:1,26x06:4,27x02:1"
turd,8,5,"20x01:3,20x03:1,21x07:1,23x05:1,23x08:2"
unit,8,4,"22x01:2,22x06:2,26x06:2,27x05:2"
view,8,7,"20x09:1,21x02:2,21x09:1,21x10:1,22x02:1,26x03:1,27x05:1"
warm,8,7,"20x05:1,22x02:1,22x04:1,23x02:1,23x10:1,25x01:1,26x03:2"
yup,8,7,"21x01:1,21x06:2,22x04:1,22x05:1,24x02:1,25x01:1,25x02:1"
active,7,4,"20x04:3,22x01:2,27x04:1,28x03:1"
advisor,7,3,"20x03:2,20x09:2,28x02:3"
aisle,7,6,"22x03:1,22x05:1,23x10:2,25x05:1,26x02:1,27x05:1"
alert,7,5,"21x09:2,23x01:1,25x06:1,28x03:2,28x05:1"
alley,7,3,"26x05:1,27x03:5,27x04:1"
anniversary,7,2,"21x07:6,25x02:1"
announce,7,7,"20x03:1,21x03:1,22x01:1,23x01:1,24x01:1,25x02:1,26x05:1"
antichrist,7,3,"28x01:2,28x03:2,28x05:3"
aside,7,5,"20x01:1,21x05:1,21x08:3,22x06:1,25x01:1"
basement,7,3,"23x08:2,25x03:1,27x04:4"
beg,7,6,"20x01:1,20x07:1,25x01:1,25x05:2,27x03:1,27x05:1"
behavior,7,6,"22x04:1,22x08:1,23x05:1,23x06:1,25x01:1,27x04:2"
billy,7,4,"21x05:4,22x01:1,22x06:1,22x07:1"
biopic,7,1,23x02:7
bonus,7,1,27x02:7
bottled,7,1,25x03:7
breaker,7,2,"20x10:6,23x09:1"
buck,7,6,"20x01:2,22x04:1,23x03:1,24x02:1,27x02:1,28x04:1"
bus,7,5,"21x02:1,21x05:1,22x09:3,23x01:1,27x03:1"
capable,7,7,"20x01:1,20x02:1,20x03:1,20x06:1,20x07:1,25x04:1,26x01:1"
career,7,4,"21x04:1,27x02:2,27x04:3,27x05:1"
chain,7,5,"22x09:1,23x10:2,24x01:1,24x02:1,28x02:2"
champion,7,4,"20x03:1,22x06:1,23x07:4,27x02:1"
chicken,7,6,"20x06:1,21x08:1,22x04:1,23x04:2,23x07:1,24x02:1"
choose,7,7,"21x03:1,22x01:1,25x01:1,25x06:1,26x01:1,26x03:1,27x05:1"
collect,7,4,"23x08:1,26x04:1,26x05:3,27x03:2"
comin,7,7,"21x07:1,21x08:1,22x03:1,22x04:1,22x08:1,25x06:1,28x05:1"
coming,7,6,"21x04:2,21x06:1,21x09:1,21x10:1,22x01:1,27x01:1"
commit,7,6,"21x08:1,22x07:1,26x05:1,27x03:2,27x04:1,28x05:1"
compete,7,4,"21x02:1,23x05:1,23x07:4,24x01:1"
complain,7,6,"20x04:1,23x04:1,26x02:1,26x05:2,27x01:1,27x02:1"
compromise,7,4,"21x07:2,22x08:1,23x04:2,24x02:2"
conference,7,4,"20x05:1,20x09:1,20x10:4,21x07:1"
confused,7,5,"20x03:2,20x07:2,21x01:1,26x04:1,28x01:1"
count,7,6,"21x01:2,21x05:1,21x06:1,22x10:1,23x07:1,23x09:1"
county,7,6,"22x05:1,22x07:1,22x08:1,23x06:1,23x10:2,24x01:1"
crowd,7,4,"20x01:3,21x08:1,24x02:2,26x03:1"
cup,7,5,"21x03:3,25x01:1,26x05:1,27x04:1,27x05:1"
current,7,6,"21x02:1,22x07:1,23x07:2,25x04:1,27x03:1,27x04:1"
data,7,4,"22x06:1,28x01:4,28x02:1,28x04:1"
deep,7,7,"21x05:1,22x01:1,22x02:1,22x04:1,25x02:1,26x03:1,27x05:1"
desk,7,3,"21x02:1,21x09:4,27x05:2"
difficult,7,7,"20x04:1,21x07:1,21x08:1,21x09:1,22x08:1,24x01:1,24x02:1"
dig,7,4,"25x02:1,27x03:2,27x04:2,27x05:2"
distancing,7,2,"24x01:5,24x02:2"
donor,7,2,"23x08:4,27x03:3"
drip,7,3,"26x02:5,27x03:1,27x05:1"
emotion,7,4,"20x03:1,21x02:4,21x10:1,22x01:1"
erase,7,5,"20x03:1,20x10:2,21x09:1,22x01:1,22x03:2"
excuse,7,6,"20x10:1,21x08:2,22x08:1,26x01:1,28x01:1,28x02:1"
fag,7,5,"20x06:2,20x09:1,20x10:1,28x01:2,28x05:1"
follower,7,4,"20x03:1,21x04:1,24x02:2,27x05:3"
freakin,7,6,"20x05:1,20x09:1,21x02:1,22x06:1,22x07:2,22x10:1"
fresh,7,7,"20x01:1,20x05:1,22x04:1,23x07:1,25x02:1,26x02:1,27x05:1"
gim,7,6,"21x06:1,23x04:1,24x02:2,25x05:1,26x02:1,28x04:1"
girls,7,7,"20x01:1,20x09:1,23x05:1,23x07:1,23x09:1,26x04:1,28x04:1"
gold,7,5,"20x02:1,20x03:3,23x09:1,26x01:1,26x06:1"
goodness,7,6,"20x03:1,20x07:1,23x02:1,23x08:2,27x03:1,27x04:1"
grand,7,4,"23x04:2,27x02:3,28x02:1,28x04:1"
grower,7,4,"23x01:2,23x03:2,23x04:1,25x02:2"
guest,7,7,"21x02:1,23x07:1,23x10:1,26x01:1,26x02:1,26x03:1,27x02:1"
hairy,7,1,21x01:7
happens,7,7,"21x06:1,21x08:1,22x08:1,22x09:1,23x02:1,23x03:1,23x07:1"
hon,7,6,"20x04:1,20x05:1,20x06:2,21x01:1,21x07:1,22x09:1"
hooker,7,3,"20x10:2,22x04:4,22x10:1"
horse,7,4,"20x05:1,22x06:2,22x07:3,25x03:1"
humanity,7,5,"20x03:2,20x04:1,20x10:2,21x08:1,24x02:1"
include,7,7,"22x02:1,23x04:1,23x07:1,23x10:1,26x03:1,27x04:1,28x02:1"
internet,7,4,"20x01:1,20x04:3,20x09:2,24x02:1"
investigate,7,4,"27x03:1,27x04:1,27x05:4,28x02:1"
jar,7,7,"20x06:1,23x08:1,24x02:1,25x02:1,25x05:1,25x06:1,26x02:1"
joint,7,5,"21x05:1,22x04:1,23x04:2,23x06:2,27x05:1"
lay,7,7,"20x06:1,21x10:1,23x06:1,23x09:1,24x02:1,25x01:1,27x05:1"
liar,7,2,"20x03:6,27x04:1"
lip,7,4,"20x08:2,21x06:3,21x08:1,27x04:1"
longer,7,6,"20x08:1,22x01:1,22x09:1,23x04:1,24x02:1,26x06:2"
m'all,7,1,21x09:7
manage,7,4,"21x01:1,23x02:2,27x03:1,27x04:3"
map,7,2,"27x02:6,28x04:1"
mem'bries,7,1,20x08:7
mentally,7,5,"21x01:2,21x02:2,26x02:1,26x05:1,27x04:1"
military,7,5,"20x08:1,20x09:2,21x09:2,23x01:1,28x05:1"
mix,7,5,"21x03:1,21x04:1,23x08:2,23x10:2,27x04:1"
movement,7,5,"23x01:1,26x01:1,27x04:1,27x05:1,28x02:3"
nation,7,4,"20x01:3,21x02:1,27x01:2,28x03:1"
nature,7,6,"21x08:2,21x09:1,21x10:1,22x06:1,26x02:1,26x06:1"
necessary,7,6,"20x08:2,21x01:1,21x03:1,25x03:1,27x03:1,28x04:1"
nightmare,7,7,"20x10:1,21x10:1,22x05:1,23x03:1,23x05:1,26x02:1,27x04:1"
nothin,7,6,"22x05:2,22x06:1,22x09:1,22x10:1,23x10:1,25x06:1"
nowhere,7,7,"20x01:1,20x04:1,20x08:1,21x06:1,24x01:1,25x06:1,28x02:1"
nuclear,7,5,"20x01:1,20x08:1,21x02:2,21x10:2,25x04:1"
nuke,7,2,"21x10:1,25x04:6"
original,7,6,"20x01:1,21x09:2,22x01:1,23x05:1,25x01:1,27x04:1"
overreact,7,3,"21x02:2,22x01:4,22x06:1"
panic,7,7,"20x01:1,20x06:1,20x08:1,21x08:1,21x10:1,24x01:1,26x06:1"
perform,7,5,"21x05:1,22x08:1,23x01:1,25x06:1,28x01:3"
personally,7,7,"20x01:1,20x02:1,23x01:1,23x03:1,24x01:1,27x02:1,28x01:1"
pilate,7,1,25x03:7
playing,7,5,"21x02:1,21x09:1,23x07:3,25x02:1,26x02:1"
plenty,7,6,"21x04:1,22x02:1,23x02:2,23x10:1,24x02:1,25x03:1"
popular,7,5,"20x03:1,21x08:1,22x02:1,23x04:3,24x02:1"
praise,7,2,"22x02:6,26x01:1"
predator,7,3,"20x02:1,25x06:4,28x03:2"
protocol,7,5,"20x03:1,20x04:3,23x03:1,23x07:1,24x01:1"
qties,7,1,24x02:7
reading,7,3,"21x05:1,25x02:5,28x02:1"
reboot,7,1,20x01:7
recent,7,6,"22x09:1,24x01:2,27x02:1,27x03:1,27x05:1,28x02:1"
recruit,7,1,27x02:7
redemption,7,2,"22x06:5,22x07:2"
research,7,6,"20x06:1,21x07:2,21x08:1,23x02:1,24x01:1,27x04:1"
retard,7,4,"20x08:3,21x07:1,22x03:1,27x01:2"
role,7,4,"21x09:3,23x06:1,27x03:2,27x04:1"
scary,7,6,"21x06:1,22x05:1,22x08:1,23x03:1,27x03:2,28x02:1"
scott,7,1,23x09:7
seed,7,5,"22x04:1,23x01:3,23x04:1,24x02:1,27x05:1"
seek,7,7,"21x01:1,22x01:1,22x06:1,22x07:1,22x09:1,22x10:1,25x02:1"
semen,7,6,"20x07:1,20x09:1,20x10:2,21x01:1,21x07:1,28x02:1"
settle,7,5,"21x02:2,22x04:1,24x01:1,27x01:2,27x03:1"
size,7,7,"20x10:1,22x09:1,23x01:1,27x01:1,27x03:1,27x05:1,28x01:1"
smooth,7,5,"20x08:1,23x05:2,23x10:1,27x03:1,27x04:2"
sneak,7,5,"21x05:1,23x08:1,24x02:1,25x06:2,28x01:2"
snuggle,7,2,"21x08:5,25x01:2"
soft,7,3,"23x10:1,25x03:1,25x05:5"
solution,7,5,"20x01:1,21x01:3,21x02:1,25x01:1,28x04:1"
specie,7,5,"20x04:1,20x06:1,20x10:1,21x03:1,24x01:3"
subject,7,5,"20x09:1,21x05:3,22x02:1,22x06:1,26x04:1"
subscribe,7,3,"26x04:1,28x02:1,28x04:5"
suddenly,7,7,"20x08:1,21x03:1,23x04:1,26x01:1,26x03:1,27x01:1,28x05:1"
survive,7,5,"20x08:1,21x08:1,24x02:2,25x02:1,27x01:2"
symptom,7,5,"20x05:1,23x06:2,24x01:2,27x03:1,27x04:1"
talkin,7,7,"21x01:1,21x05:1,21x06:1,22x01:1,22x04:1,22x08:1,23x07:1"
tampon,7,3,"21x01:2,21x09:4,28x03:1"
target,7,7,"20x02:1,20x03:1,20x07:1,21x02:1,21x04:1,23x05:1,27x02:1"
thanksgiving,7,1,28x04:7
timmy,7,4,"21x08:3,23x03:1,23x09:2,24x01:1"
tip,7,3,"23x01:3,25x05:2,27x05:2"
tired,7,6,"20x03:1,20x07:1,22x03:1,26x04:2,26x05:1,27x04:1"
towards,7,6,"20x04:2,20x10:1,21x03:1,22x03:1,24x02:1,28x04:1"
toxic,7,5,"21x09:1,21x10:1,24x01:1,26x05:2,26x06:2"
tribe,7,2,"25x04:4,26x01:3"
turkey,7,4,"23x06:1,23x08:2,28x02:1,28x04:3"
unfulfilled,7,1,22x09:7
upgrade,7,5,"22x01:2,22x06:1,22x07:2,26x02:1,26x03:1"
urgent,7,5,"20x10:1,21x06:1,22x08:1,24x01:1,28x05:3"
vacation,7,4,"24x02:1,25x01:1,26x06:4,27x02:1"
wave,7,4,"20x01:1,21x01:3,21x08:1,25x04:2"
wee,7,5,"21x03:1,22x05:1,25x03:1,25x06:2,26x05:2"
wha,7,7,"21x07:1,21x08:1,22x02:1,23x07:1,26x05:1,26x06:1,27x02:1"
wild,7,7,"20x01:1,22x01:1,23x08:1,25x06:1,27x02:1,27x03:1,27x04:1"
wipe,7,4,"20x04:1,21x03:4,26x03:1,28x05:1"
writer,7,4,"23x02:1,23x08:1,25x02:2,26x04:3"
y'all,7,4,"21x05:1,23x05:1,27x04:2,28x05:3"
accord,6,5,"20x07:1,22x03:1,27x03:1,27x04:2,27x05:1"
adjective,6,2,"20x05:5,21x01:1"
advice,6,6,"20x08:1,21x09:1,22x01:1,23x09:1,24x01:1,26x03:1"
alibi,6,3,"27x03:2,27x04:1,27x05:3"
amaze,6,5,"20x04:1,21x07:1,23x07:1,24x02:2,25x06:1"
amount,6,5,"21x01:1,21x05:2,23x04:1,27x04:1,27x05:1"
anal,6,5,"21x03:2,21x05:1,23x08:1,26x03:1,28x05:1"
anger,6,5,"20x02:1,20x06:1,21x07:1,23x01:2,23x09:1"
annual,6,4,"23x07:1,27x02:1,27x03:1,28x04:3"
apps,6,1,26x04:6
arm,6,6,"21x05:1,21x10:1,22x04:1,24x02:1,26x06:1,27x05:1"
assholes,6,5,"20x05:1,21x01:2,21x08:1,23x01:1,23x10:1"
assistant,6,4,"21x01:1,24x01:1,24x02:2,26x04:2"
associate,6,5,"20x07:1,21x01:1,21x06:1,27x03:2,28x02:1"
avoid,6,5,"21x07:1,21x09:2,21x10:1,24x01:1,27x05:1"
aww,6,5,"21x09:1,21x10:1,22x03:1,26x03:1,28x05:2"
bacteria,6,2,"23x08:5,26x03:1"
basic,6,6,"20x09:1,22x07:1,22x10:1,23x09:1,25x02:1,26x02:1"
beach,6,2,"22x02:1,26x06:5"
bee,6,3,"21x01:2,26x01:3,26x02:1"
beep,6,3,"24x01:1,26x03:2,27x04:3"
beer,6,5,"20x06:2,22x04:1,22x09:1,22x10:1,25x06:1"
beloved,6,4,"20x03:1,21x03:1,21x05:1,26x02:3"
birth,6,3,"22x03:1,27x04:2,28x05:3"
bone,6,4,"22x09:2,23x06:1,26x05:1,27x04:2"
bottle,6,4,"22x03:1,23x10:2,25x03:2,25x05:1"
bread,6,2,"27x01:5,27x05:1"
broken,6,5,"21x05:1,23x01:1,26x06:2,28x01:1,28x02:1"
bud,6,6,"20x04:1,20x05:1,22x04:1,27x02:1,28x01:1,28x02:1"
bullcrap,6,5,"21x08:1,22x05:1,22x10:2,23x09:1,26x05:1"
carefully,6,5,"21x02:1,21x03:2,22x02:1,25x04:1,25x06:1"
condition,6,5,"22x08:2,23x04:1,23x09:1,26x03:1,28x02:1"
consequence,6,5,"20x02:1,20x03:2,22x07:1,27x05:1,28x05:1"
convert,6,3,"23x01:1,25x06:2,28x01:3"
corporation,6,4,"21x01:1,22x10:2,26x03:1,26x04:2"
council,6,1,22x03:6
crochet,6,1,21x05:6
curse,6,1,23x05:6
da,6,3,"21x04:4,25x04:1,25x06:1"
darkness,6,4,"20x04:1,22x06:3,25x02:1,28x05:1"
database,6,5,"20x07:1,20x09:2,26x02:1,27x03:1,28x01:1"
defy,6,4,"20x09:3,25x03:1,27x04:1,28x04:1"
desperate,6,4,"21x09:1,21x10:2,24x01:2,24x02:1"
direction,6,6,"22x04:1,23x02:1,24x01:1,25x01:1,28x01:1,28x02:1"
disrespect,6,3,"21x07:4,21x09:1,23x07:1"
donation,6,2,"20x05:1,27x03:5"
drill,6,2,"20x10:1,25x04:5"
drown,6,3,"21x02:1,21x08:1,23x01:4"
drum,6,4,"21x07:1,22x10:1,23x02:3,26x02:1"
drunk,6,5,"20x03:1,20x07:1,23x10:2,25x05:1,25x06:1"
dunno,6,6,"21x02:1,22x07:1,22x10:1,23x10:1,25x04:1,26x01:1"
dye,6,1,27x05:6
empty,6,5,"21x09:1,22x02:1,23x06:1,26x02:1,27x03:2"
entertainer,6,1,21x05:6
episode,6,4,"21x04:2,23x09:1,23x10:1,27x04:2"
evil,6,5,"21x04:1,21x10:2,23x05:1,25x05:1,28x05:1"
ew,6,4,"21x07:3,23x08:1,26x03:1,28x03:1"
example,6,5,"20x05:1,20x06:1,23x07:1,24x01:1,26x03:2"
exist,6,6,"21x03:1,22x03:1,23x07:1,26x03:1,26x06:1,27x01:1"
experiment,6,1,21x08:6
explosion,6,5,"20x05:1,20x10:1,21x06:1,27x04:1,27x05:2"
federal,6,2,"27x04:2,28x02:4"
fee,6,4,"20x08:1,21x07:1,21x10:2,24x02:2"
forgiveness,6,3,"22x02:1,23x01:4,25x05:1"
garage,6,3,"21x03:1,25x03:4,27x01:1"
goodbye,6,5,"20x03:1,21x02:1,22x03:2,23x02:1,23x03:1"
guilt,6,4,"20x01:1,20x02:1,20x04:3,21x05:1"
gut,6,5,"20x02:1,20x05:1,21x02:2,21x03:1,23x08:1"
hearing,6,3,"21x07:1,22x03:1,23x06:4"
heat,6,4,"20x08:1,20x10:1,27x01:2,27x05:2"
hemp,6,3,"22x04:3,23x05:2,25x02:1"
ignore,6,5,"21x08:1,21x10:1,22x07:1,23x06:1,27x02:2"
immediately,6,6,"20x10:1,24x02:1,25x06:1,26x05:1,28x02:1,28x04:1"
inappropriate,6,4,"21x09:2,22x04:1,22x08:1,22x10:2"
industry,6,5,"23x04:2,25x02:1,26x01:1,26x03:1,27x05:1"
investigation,6,6,"20x03:1,21x07:1,22x06:1,23x06:1,27x03:1,27x04:1"
jack,6,4,"21x01:1,25x06:1,26x01:1,28x01:3"
jackass,6,4,"20x01:3,20x03:1,20x08:1,24x02:1"
jealous,6,4,"23x06:2,25x03:1,26x01:2,28x01:1"
jerk,6,5,"22x05:1,24x02:1,25x06:1,26x03:2,26x05:1"
joy,6,6,"20x09:1,21x08:1,22x03:1,23x10:1,27x03:1,28x05:1"
korean,6,1,21x02:6
lesson,6,5,"20x05:1,20x10:1,21x05:2,24x02:1,27x01:1"
limit,6,6,"20x07:1,22x08:1,23x02:1,23x07:1,25x05:1,27x01:1"
loan,6,3,"26x05:1,27x02:1,27x03:4"
locally,6,3,"23x04:1,23x10:4,25x02:1"
locate,6,6,"21x10:1,22x02:1,22x10:1,24x01:1,25x03:1,26x06:1"
loss,6,6,"20x02:1,20x07:1,21x05:1,21x07:1,23x06:1,28x02:1"
lovely,6,5,"20x07:1,21x02:1,21x05:2,23x06:1,25x03:1"
low,6,5,"20x07:1,21x07:1,23x09:2,25x03:1,26x03:1"
major,6,5,"23x03:1,23x08:1,26x05:2,27x04:1,27x05:1"
mankind,6,3,"20x10:3,22x06:2,22x07:1"
