word,artist_count,artist_pct,artists
lead,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
lover,28,84.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; michael_jackson; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
memory,28,84.8,adele; alphaville; bob_dylan; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_beatles; the_weeknd
morning,28,84.8,abba; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_beatles; the_weeknd
pull,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_weeknd
reach,28,84.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; taylor_swift; the_weeknd
read,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; rihanna; sia; taylor_swift; the_beatles; the_weeknd
share,28,84.8,abba; adele; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
slow,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
somebody,28,84.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pharrell_williams; pink_floyd; queen; rihanna; taylor_swift; the_beatles; the_weeknd
tomorrow,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; sia; the_beatles; the_weeknd
voice,28,84.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift
wall,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_weeknd
waste,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; the_beatles; the_weeknd
water,28,84.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
wear,28,84.8,abba; adele; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
white,28,84.8,adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; taylor_swift; the_weeknd
wild,28,84.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; sia; taylor_swift; the_beatles; the_weeknd
win,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
wind,28,84.8,abba; adele; alphaville; bob_dylan; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles
woman,28,84.8,abba; adele; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
wonder,28,84.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; rihanna; sia; taylor_swift
arm,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; ed_sheeran; elvis_presley; eminem; johnny_cash; justin_bieber; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
buy,27,81.8,abba; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_beatles; the_weeknd
drive,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_weeknd
easy,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; rihanna; sia; taylor_swift; the_beatles; the_weeknd
fool,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pink_floyd; queen; rihanna; sia; taylor_swift; the_beatles; the_weeknd
hell,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; sia; taylor_swift; the_beatles; the_weeknd
lip,27,81.8,adele; alphaville; bob_dylan; bruno_mars; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; rihanna; taylor_swift; the_beatles; the_weeknd
lonely,27,81.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; michael_jackson; perry_como; pink_floyd; queen; radiohead; rihanna; sia; the_beatles; the_weeknd
lot,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; rihanna; taylor_swift; the_weeknd
moment,27,81.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_beatles; the_weeknd
number,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pharrell_williams; pink_floyd; radiohead; sia; taylor_swift; the_beatles; the_weeknd
okay,27,81.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; drake; ed_sheeran; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
party,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pharrell_williams; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
pretend,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; eminem; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
pretty,27,81.8,abba; bob_dylan; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles
ride,27,81.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; rihanna; the_beatles; the_weeknd
roll,27,81.8,adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; taylor_swift; the_weeknd
set,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pink_floyd; queen; sia; the_weeknd
shoot,27,81.8,abba; adele; bob_dylan; bob_marley_the_wailers; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; sia; the_beatles
soon,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; katy_perry; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; rihanna; sia; taylor_swift; the_beatles
step,27,81.8,adele; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; linkin_park; metallica; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
stone,27,81.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; rihanna; taylor_swift; the_weeknd
them,27,81.8,abba; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; sia; taylor_swift; the_weeknd
til,27,81.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_weeknd
tired,27,81.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_weeknd
write,27,81.8,abba; adele; alphaville; bob_dylan; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles
ya,27,81.8,abba; adele; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; pink_floyd; rihanna; sia; taylor_swift; the_weeknd
carry,26,78.8,abba; adele; alphaville; bob_dylan; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; rihanna; sia; taylor_swift; the_beatles
child,26,78.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; lana_del_rey; lil_nas_x; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; radiohead; sia; taylor_swift; the_beatles
fast,26,78.8,alphaville; bob_dylan; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; justin_bieber; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
fun,26,78.8,abba; adele; alphaville; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; perry_como; pharrell_williams; pink_floyd; rihanna; sia; taylor_swift; the_beatles; the_weeknd
guess,26,78.8,abba; adele; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; taylor_swift; the_beatles; the_weeknd
hang,26,78.8,adele; bob_dylan; bruno_mars; carpenters; david_bowie; drake; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
hate,26,78.8,abba; adele; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; eminem; imagine_dragons; johnny_cash; justin_bieber; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
king,26,78.8,abba; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; queen; radiohead; rihanna; taylor_swift; the_weeknd
la,26,78.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; perry_como; pharrell_williams; rihanna; sia; the_beatles; the_weeknd
low,26,78.8,abba; adele; alphaville; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
nice,26,78.8,abba; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; lady_gaga; lil_nas_x; metallica; michael_jackson; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_weeknd
nothing,26,78.8,abba; adele; bob_dylan; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; rihanna; sia; taylor_swift; the_weeknd
peace,26,78.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; drake; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; metallica; michael_jackson; perry_como; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
pick,26,78.8,bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; michael_jackson; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
point,26,78.8,alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; the_beatles; the_weeknd
red,26,78.8,alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_weeknd
ring,26,78.8,abba; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; radiohead; taylor_swift; the_beatles; the_weeknd
road,26,78.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pink_floyd; radiohead; sia; taylor_swift; the_beatles; the_weeknd
sad,26,78.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; radiohead; taylor_swift; the_beatles
son,26,78.8,alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; rihanna; sia; the_beatles; the_weeknd
spend,26,78.8,abba; adele; alphaville; bob_dylan; bruno_mars; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lil_nas_x; linkin_park; michael_jackson; perry_como; pharrell_williams; queen; rihanna; taylor_swift; the_beatles; the_weeknd
war,26,78.8,abba; adele; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; pink_floyd; queen; radiohead; rihanna; sia; the_beatles; the_weeknd
wave,26,78.8,abba; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lana_del_rey; lil_nas_x; linkin_park; metallica; perry_como; pharrell_williams; pink_floyd; queen; sia; taylor_swift; the_beatles; the_weeknd
window,26,78.8,abba; alphaville; bob_dylan; bob_marley_the_wailers; carpenters; david_bowie; drake; elton_john; eminem; imagine_dragons; johnny_cash; lady_gaga; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
worth,26,78.8,abba; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; drake; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; perry_como; pharrell_williams; pink_floyd; rihanna; sia; taylor_swift; the_beatles; the_weeknd
cross,25,75.8,abba; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; david_bowie; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lil_nas_x; linkin_park; metallica; pharrell_williams; queen; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
drink,25,75.8,abba; adele; bob_dylan; bob_marley_the_wailers; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; metallica; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
ear,25,75.8,abba; adele; alphaville; bob_dylan; carpenters; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; lady_gaga; lana_del_rey; lil_nas_x; metallica; michael_jackson; pharrell_williams; pink_floyd; queen; radiohead; sia; taylor_swift; the_beatles; the_weeknd
flame,25,75.8,adele; alphaville; bob_dylan; bruno_mars; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; pharrell_williams; pink_floyd; queen; rihanna; sia; taylor_swift; the_weeknd
gold,25,75.8,adele; alphaville; bob_dylan; bob_marley_the_wailers; bruno_mars; carpenters; david_bowie; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; lil_nas_x; linkin_park; metallica; michael_jackson; pharrell_williams; rihanna; sia; taylor_swift; the_weeknd
hair,25,75.8,abba; alphaville; bob_dylan; bruno_mars; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; michael_jackson; perry_como; pharrell_williams; rihanna; sia; taylor_swift; the_beatles; the_weeknd
key,25,75.8,adele; alphaville; bob_dylan; bruno_mars; drake; ed_sheeran; elton_john; eminem; imagine_dragons; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; metallica; michael_jackson; pharrell_williams; pink_floyd; radiohead; rihanna; sia; taylor_swift; the_beatles; the_weeknd
kind,25,75.8,abba; adele; alphaville; bob_dylan; carpenters; david_bowie; drake; ed_sheeran; elton_john; elvis_presley; eminem; johnny_cash; justin_bieber; katy_perry; lady_gaga; lana_del_rey; linkin_park; michael_jackson; perry_como; pharrell_williams; queen; sia; taylor_swift; the_beatles; the_weeknd
