word,artists,artist_count
psycho,eminem|johnny_cash|lady_gaga|muse|red_hot_chili_peppers,5
pun,drake|eminem|justin_bieber|kendrick_lamar|lil_nas_x,5
punish,beyoncé|bob_dylan|eminem|kendrick_lamar|pink_floyd,5
pupil,eminem|kendrick_lamar|nirvana|pharrell_williams|sting,5
puppy,david_bowie|drake|eminem|rihanna|sia,5
pursue,bob_marley_the_wailers|bruno_mars|depeche_mode|eminem|muse,5
pyramid,bob_dylan|frank_ocean|kanye_west|kendrick_lamar|pharrell_williams,5
quarrel,acdc|bob_marley_the_wailers|ed_sheeran|elvis_presley|lady_gaga,5
quote,drake|linkin_park|nirvana|perry_como|sting,5
railroad,acdc|bob_dylan|johnny_cash|kendrick_lamar|stevie_wonder,5
railway,alphaville|leonard_cohen|sam_smith|simon_garfunkel|the_rolling_stones,5
random,drake|frank_ocean|kanye_west|kendrick_lamar|pink_floyd,5
rape,eminem|kanye_west|nirvana|the_rolling_stones|u2,5
rarely,bob_dylan|eminem|kendrick_lamar|red_hot_chili_peppers|sting,5
rebuild,alphaville|eminem|kanye_west|led_zeppelin|linkin_park,5
receiver,depeche_mode|frank_ocean|johnny_cash|red_hot_chili_peppers|the_rolling_stones,5
recently,adele|eminem|justin_bieber|leonard_cohen|twenty_one_pilots,5
refugee,frank_ocean|leonard_cohen|pink_floyd|u2|whitney_houston,5
rehab,eminem|red_hot_chili_peppers|rihanna|the_weeknd|whitney_houston,5
rejection,adele|katy_perry|lil_nas_x|metallica|muse,5
rejoice,eminem|kendrick_lamar|lady_gaga|leonard_cohen|perry_como,5
reload,abba|ed_sheeran|linkin_park|muse|queen,5
reminiscin,beyoncé|drake|dua_lipa|eminem|the_weeknd,5
remorse,eminem|lil_nas_x|linkin_park|muse|red_hot_chili_peppers,5
report,eminem|kanye_west|red_hot_chili_peppers|simon_garfunkel|the_beatles,5
request,bob_dylan|carpenters|drake|kendrick_lamar|perry_como,5
residence,beyoncé|eminem|kendrick_lamar|metallica|pink_floyd,5
respond,bob_dylan|eminem|kanye_west|lil_nas_x|sting,5
resurrect,imagine_dragons|pharrell_williams|red_hot_chili_peppers|simon_garfunkel|sting,5
revolver,bob_dylan|eminem|frank_ocean|kendrick_lamar|linkin_park,5
rewrite,ariana_grande|kanye_west|lady_gaga|lil_nas_x|pharrell_williams,5
riddle,acdc|beyoncé|eminem|leonard_cohen|perry_como,5
ridiculous,eminem|kanye_west|kendrick_lamar|sam_smith|the_cranberries,5
riding,alphaville|justin_bieber|madonna|metallica|red_hot_chili_peppers,5
robbin,bob_dylan|drake|frank_ocean|pharrell_williams|red_hot_chili_peppers,5
robert,johnny_cash|kendrick_lamar|led_zeppelin|red_hot_chili_peppers|simon_garfunkel,5
robot,arctic_monkeys|carpenters|eminem|linkin_park|red_hot_chili_peppers,5
rockstar,arctic_monkeys|eminem|justin_bieber|lady_gaga|lil_nas_x,5
roman,coldplay|frank_ocean|imagine_dragons|kendrick_lamar|madonna,5
rome,drake|ed_sheeran|kanye_west|madonna|pink_floyd,5
roulette,elvis_presley|eminem|katy_perry|lady_gaga|u2,5
route,eminem|kanye_west|kendrick_lamar|linkin_park|twenty_one_pilots,5
routine,abba|eminem|kendrick_lamar|red_hot_chili_peppers|twenty_one_pilots,5
rubbin,beyoncé|eminem|kanye_west|kendrick_lamar|michael_jackson,5
ruby,bob_dylan|frank_ocean|lady_gaga|lana_del_rey|the_rolling_stones,5
russian,eminem|frank_ocean|lady_gaga|leonard_cohen|the_weeknd,5
russians,alphaville|bob_dylan|eminem|sting|the_weeknd,5
saddle,bob_dylan|elton_john|eminem|metallica|sting,5
safely,alphaville|ariana_grande|ed_sheeran|leonard_cohen|metallica,5
sailin,bob_dylan|carpenters|elton_john|frank_ocean|red_hot_chili_peppers,5
salute,acdc|eminem|kendrick_lamar|michael_jackson|taylor_swift,5
sam,eminem|johnny_cash|kendrick_lamar|pharrell_williams|sam_smith,5
sat,ed_sheeran|lana_del_rey|queen|red_hot_chili_peppers|simon_garfunkel,5
saturn,beyoncé|eminem|katy_perry|lady_gaga|stevie_wonder,5
scrub,bob_dylan|drake|eminem|red_hot_chili_peppers|stevie_wonder,5
sculpture,arctic_monkeys|beyoncé|david_bowie|frank_ocean|lady_gaga,5
sean,ariana_grande|eminem|kanye_west|pharrell_williams|sia,5
seekin,acdc|adele|eminem|frank_ocean|imagine_dragons,5
separation,beyoncé|bob_dylan|eminem|sting|u2,5
sermon,alphaville|eminem|kendrick_lamar|leonard_cohen|the_beatles,5
sever,abba|eminem|metallica|red_hot_chili_peppers|twenty_one_pilots,5
sheer,beyoncé|eminem|leonard_cohen|radiohead|u2,5
sheriff,bob_marley_the_wailers|bruno_mars|johnny_cash|simon_garfunkel|sting,5
shitty,beyoncé|billie_eilish|eminem|pharrell_williams|red_hot_chili_peppers,5
shoo,arctic_monkeys|kendrick_lamar|michael_jackson|taylor_swift|whitney_houston,5
shrink,beyoncé|eminem|frank_ocean|sting|twenty_one_pilots,5
sleigh,bob_dylan|carpenters|eminem|perry_como|whitney_houston,5
slightly,abba|beyoncé|drake|kanye_west|queen,5
slime,david_bowie|drake|kendrick_lamar|lil_nas_x|red_hot_chili_peppers,5
sloppy,eminem|lil_nas_x|linkin_park|nirvana|the_rolling_stones,5
smother,eminem|foo_fighters|linkin_park|muse|nirvana,5
sniff,bob_dylan|elton_john|eminem|oasis|pharrell_williams,5
solve,adele|ariana_grande|beyoncé|eminem|sting,5
soup,eminem|nirvana|perry_como|radiohead|the_beatles,5
southside,drake|kanye_west|kendrick_lamar|lil_nas_x|u2,5
spain,frank_ocean|lana_del_rey|michael_jackson|oasis|simon_garfunkel,5
sparrow,adele|elton_john|leonard_cohen|simon_garfunkel|whitney_houston,5
speedin,kanye_west|kendrick_lamar|lady_gaga|lil_nas_x|pharrell_williams,5
spineless,eminem|metallica|muse|radiohead|twenty_one_pilots,5
spiral,eminem|kendrick_lamar|metallica|pink_floyd|sting,5
splatter,ed_sheeran|eminem|lil_nas_x|metallica|the_rolling_stones,5
springtime,bob_dylan|elvis_presley|led_zeppelin|simon_garfunkel|stevie_wonder,5
sprinkle,carpenters|nirvana|perry_como|stevie_wonder|whitney_houston,5
squeezin,acdc|drake|ed_sheeran|eminem|red_hot_chili_peppers,5
squirt,ariana_grande|elton_john|eminem|lil_nas_x|pharrell_williams,5
stab,ed_sheeran|eminem|foo_fighters|simon_garfunkel|taylor_swift,5
stable,eminem|justin_bieber|lil_nas_x|sting|whitney_houston,5
stadium,beyoncé|drake|ed_sheeran|eminem|red_hot_chili_peppers,5
stingy,beyoncé|bruno_mars|eminem|frank_ocean|rihanna,5
stomp,eminem|kanye_west|kendrick_lamar|lil_nas_x|linkin_park,5
stove,bob_dylan|eminem|frank_ocean|kanye_west|madonna,5
straighten,carpenters|david_bowie|eminem|kendrick_lamar|michael_jackson,5
straw,arctic_monkeys|eminem|metallica|pharrell_williams|u2,5
stressin,ariana_grande|drake|kendrick_lamar|lil_nas_x|rihanna,5
strive,abba|elton_john|kanye_west|muse|pharrell_williams,5
strobe,eminem|frank_ocean|kanye_west|kendrick_lamar|radiohead,5
stud,bob_dylan|drake|johnny_cash|lady_gaga|the_rolling_stones,5
subject,adele|depeche_mode|eminem|imagine_dragons|kanye_west,5
substance,adele|eminem|frank_ocean|the_weeknd|whitney_houston,5
succeed,coldplay|depeche_mode|eminem|sting|whitney_houston,5
suite,arctic_monkeys|beyoncé|billie_eilish|david_bowie|frank_ocean,5
sum,kanye_west|kendrick_lamar|leonard_cohen|nirvana|sting,5
summon,arctic_monkeys|eminem|leonard_cohen|linkin_park|metallica,5
sustain,lana_del_rey|led_zeppelin|red_hot_chili_peppers|simon_garfunkel|the_beatles,5
swarm,elton_john|eminem|kanye_west|leonard_cohen|u2,5
sweater,eminem|kanye_west|lana_del_rey|taylor_swift|the_beatles,5
swollen,frank_ocean|justin_bieber|leonard_cohen|pink_floyd|radiohead,5
sync,eminem|katy_perry|kendrick_lamar|lana_del_rey|u2,5
tailor,acdc|eminem|frank_ocean|lady_gaga|simon_garfunkel,5
tangerine,lana_del_rey|led_zeppelin|stevie_wonder|taylor_swift|the_beatles,5
tax,bob_dylan|drake|johnny_cash|kendrick_lamar|queen,5
tay,drake|eminem|kanye_west|lil_nas_x|rihanna,5
teen,drake|pharrell_williams|red_hot_chili_peppers|the_weeknd|u2,5
teenager,ariana_grande|drake|eminem|frank_ocean|kendrick_lamar,5
tempo,beyoncé|drake|queen|the_weeknd|twenty_one_pilots,5
tenderly,alphaville|depeche_mode|leonard_cohen|perry_como|stevie_wonder,5
tent,david_bowie|eminem|frank_ocean|leonard_cohen|the_rolling_stones,5
term,bob_dylan|elton_john|eminem|frank_ocean|pharrell_williams,5
terrify,adele|lana_del_rey|linkin_park|sia|twenty_one_pilots,5
thang,bruno_mars|drake|eminem|kendrick_lamar|rihanna,5
theater,alphaville|bob_dylan|eminem|pink_floyd|simon_garfunkel,5
thot,ariana_grande|beyoncé|drake|eminem|kanye_west,5
thursday,david_bowie|elton_john|kanye_west|sting|the_weeknd,5
tidal,drake|kendrick_lamar|leonard_cohen|red_hot_chili_peppers|twenty_one_pilots,5
tilt,beyoncé|elton_john|eminem|taylor_swift|twenty_one_pilots,5
timeless,dua_lipa|elton_john|frank_ocean|metallica|the_weeknd,5
tokyo,beyoncé|drake|ed_sheeran|frank_ocean|perry_como,5
tom,david_bowie|eminem|kanye_west|lady_gaga|simon_garfunkel,5
trait,adele|eminem|kanye_west|linkin_park|rihanna,5
transmission,acdc|david_bowie|johnny_cash|led_zeppelin|muse,5
travelin,bob_dylan|elton_john|fleetwood_mac|perry_como|twenty_one_pilots,5
travellin,acdc|elton_john|lana_del_rey|queen|u2,5
trump,beyoncé|eminem|kanye_west|kendrick_lamar|lil_nas_x,5
trumpet,alphaville|bob_marley_the_wailers|depeche_mode|eminem|johnny_cash,5
tween,bob_dylan|drake|justin_bieber|kendrick_lamar|simon_garfunkel,5
twenty,drake|eminem|frank_ocean|kanye_west|taylor_swift,5
uhh,eminem|frank_ocean|imagine_dragons|simon_garfunkel|u2,5
unaware,eminem|foo_fighters|red_hot_chili_peppers|simon_garfunkel|the_beatles,5
uncertainty,drake|linkin_park|sting|twenty_one_pilots|whitney_houston,5
underwater,billie_eilish|eminem|lana_del_rey|linkin_park|red_hot_chili_peppers,5
unexpected,abba|alphaville|arctic_monkeys|sting|the_weeknd,5
unlike,abba|bob_dylan|ed_sheeran|kanye_west|whitney_houston,5
unpack,acdc|drake|red_hot_chili_peppers|the_beatles|twenty_one_pilots,5
untrue,beyoncé|drake|leonard_cohen|michael_jackson|whitney_houston,5
unusual,arctic_monkeys|lana_del_rey|pharrell_williams|sting|the_weeknd,5
usher,drake|eminem|kanye_west|kendrick_lamar|pharrell_williams,5
vacant,eminem|imagine_dragons|justin_bieber|kendrick_lamar|leonard_cohen,5
vague,adele|arctic_monkeys|bob_dylan|eminem|kendrick_lamar,5
vehicle,arctic_monkeys|beyoncé|coldplay|eminem|kendrick_lamar,5
venus,acdc|eminem|lady_gaga|madonna|pharrell_williams,5
vie,billie_eilish|kanye_west|lana_del_rey|simon_garfunkel|sting,5
vine,frank_ocean|lana_del_rey|metallica|simon_garfunkel|taylor_swift,5
viral,eminem|kanye_west|kendrick_lamar|lil_nas_x|metallica,5
virginia,drake|foo_fighters|johnny_cash|pharrell_williams|the_rolling_stones,5
visa,drake|frank_ocean|kanye_west|kendrick_lamar|pharrell_williams,5
vodka,elton_john|eminem|kendrick_lamar|rihanna|simon_garfunkel,5
vomit,eminem|kanye_west|lady_gaga|pharrell_williams|radiohead,5
wag,arctic_monkeys|depeche_mode|led_zeppelin|red_hot_chili_peppers|twenty_one_pilots,5
walker,bob_dylan|imagine_dragons|lady_gaga|leonard_cohen|lil_nas_x,5
waltz,arctic_monkeys|bob_dylan|eminem|leonard_cohen|taylor_swift,5
wandering,david_bowie|lady_gaga|led_zeppelin|perry_como|sting,5
warrior,alphaville|drake|elton_john|imagine_dragons|metallica,5
washin,adele|eminem|frank_ocean|kanye_west|lil_nas_x,5
washington,johnny_cash|kanye_west|leonard_cohen|pink_floyd|simon_garfunkel,5
wax,ed_sheeran|kendrick_lamar|michael_jackson|red_hot_chili_peppers|sting,5
wealthy,abba|eminem|kendrick_lamar|linkin_park|pharrell_williams,5
wig,bob_dylan|drake|eminem|kanye_west|michael_jackson,5
williams,drake|kendrick_lamar|leonard_cohen|pharrell_williams|stevie_wonder,5
willow,carpenters|elvis_presley|johnny_cash|michael_jackson|red_hot_chili_peppers,5
windy,bob_dylan|frank_ocean|johnny_cash|red_hot_chili_peppers|the_beatles,5
wink,beyoncé|bob_dylan|eminem|michael_jackson|perry_como,5
wither,alphaville|metallica|red_hot_chili_peppers|simon_garfunkel|taylor_swift,5
woke,ariana_grande|eminem|lil_nas_x|the_beatles|the_weeknd,5
worker,david_bowie|eminem|kendrick_lamar|leonard_cohen|stevie_wonder,5
worm,alphaville|eminem|leonard_cohen|pink_floyd|radiohead,5
worthless,beyoncé|depeche_mode|eminem|stevie_wonder|twenty_one_pilots,5
wrath,eminem|imagine_dragons|led_zeppelin|metallica|taylor_swift,5
y'know,drake|kanye_west|madonna|pharrell_williams|u2,5
yearn,adele|led_zeppelin|leonard_cohen|madonna|rihanna,5
zoo,acdc|alphaville|kendrick_lamar|perry_como|simon_garfunkel,5
abort,eminem|frank_ocean|kanye_west|kendrick_lamar,4
abusin,acdc|eminem|kendrick_lamar|michael_jackson,4
accomplishment,beyoncé|drake|eminem|kendrick_lamar,4
achin,acdc|frank_ocean|led_zeppelin|michael_jackson,4
aching,depeche_mode|elton_john|lady_gaga|simon_garfunkel,4
acknowledge,eminem|kendrick_lamar|michael_jackson|sting,4
afro,beyoncé|david_bowie|kendrick_lamar|lil_nas_x,4
aftermath,drake|eminem|led_zeppelin|rihanna,4
agent,bob_dylan|eminem|kanye_west|madonna,4
aha,abba|kendrick_lamar|led_zeppelin|the_beatles,4
ai,abba|acdc|ed_sheeran|u2,4
aids,eminem|foo_fighters|kanye_west|katy_perry,4
aight,eminem|justin_bieber|kanye_west|katy_perry,4
alcoholic,eminem|frank_ocean|lil_nas_x|taylor_swift,4
align,ariana_grande|imagine_dragons|rihanna|sam_smith,4
allegation,drake|eminem|kendrick_lamar|michael_jackson,4
alligator,beyoncé|david_bowie|eminem|red_hot_chili_peppers,4
alphabet,bob_dylan|eminem|kanye_west|perry_como,4
amber,arctic_monkeys|frank_ocean|kanye_west|muse,4
ambulance,billie_eilish|bob_dylan|eminem|kendrick_lamar,4
angeles,billie_eilish|frank_ocean|kanye_west|simon_garfunkel,4
angels,alphaville|coldplay|depeche_mode|red_hot_chili_peppers,4
anguish,abba|michael_jackson|pharrell_williams|sting,4
anna,beyoncé|kendrick_lamar|lil_nas_x|pharrell_williams,4
anthony,drake|eminem|kendrick_lamar|led_zeppelin,4
anti,carpenters|eminem|simon_garfunkel|taylor_swift,4
anticipation,arctic_monkeys|metallica|rihanna|simon_garfunkel,4
anythin,acdc|elton_john|kendrick_lamar|sia,4
ap,drake|ed_sheeran|frank_ocean|lil_nas_x,4
aphrodite,katy_perry|lady_gaga|lana_del_rey|red_hot_chili_peppers,4
apocalypse,arctic_monkeys|eminem|imagine_dragons|kendrick_lamar,4
appointment,abba|depeche_mode|eminem|kendrick_lamar,4
approval,adele|justin_bieber|kendrick_lamar|linkin_park,4
arc,bruno_mars|leonard_cohen|pharrell_williams|sting,4
arizona,frank_ocean|johnny_cash|lady_gaga|the_beatles,4
armchair,depeche_mode|ed_sheeran|the_beatles|the_cranberries,4
arrange,eminem|frank_ocean|lady_gaga|pharrell_williams,4
asian,drake|kanye_west|lady_gaga|the_weeknd,4
aspire,beyoncé|eminem|kanye_west|pharrell_williams,4
assassin,alphaville|eminem|kendrick_lamar|metallica,4
asshole,eminem|kanye_west|kendrick_lamar|lil_nas_x,4
astral,alphaville|lana_del_rey|radiohead|red_hot_chili_peppers,4
asylum,oasis|red_hot_chili_peppers|taylor_swift|twenty_one_pilots,4
atlantic,alphaville|carpenters|perry_como|pharrell_williams,4
atmosphere,alphaville|lady_gaga|simon_garfunkel|sting,4
attempt,beyoncé|drake|eminem|twenty_one_pilots,4
attend,arctic_monkeys|eminem|katy_perry|perry_como,4
attire,beyoncé|eminem|katy_perry|rihanna,4
aunt,eminem|nirvana|simon_garfunkel|twenty_one_pilots,4
authentic,alphaville|ariana_grande|drake|linkin_park,4
automobile,johnny_cash|kanye_west|queen|red_hot_chili_peppers,4
average,beyoncé|drake|eminem|frank_ocean,4
awaken,alphaville|beyoncé|metallica|taylor_swift,4
background,beyoncé|bruno_mars|kendrick_lamar|queen,4
backin,beyoncé|eminem|frank_ocean|linkin_park,4
backstage,bob_dylan|drake|lady_gaga|michael_jackson,4
badge,bob_dylan|kendrick_lamar|michael_jackson|pharrell_williams,4
balcony,beyoncé|eminem|lana_del_rey|taylor_swift,4
ballistic,drake|eminem|kendrick_lamar|red_hot_chili_peppers,4
barbed,eminem|sting|taylor_swift|u2,4
bash,eminem|kendrick_lamar|lil_nas_x|michael_jackson,4
basis,drake|imagine_dragons|kanye_west|kendrick_lamar,4
bask,eminem|kendrick_lamar|madonna|pink_floyd,4
basket,eminem|katy_perry|kendrick_lamar|nirvana,4
beacon,elton_john|eminem|lana_del_rey|radiohead,4
beard,bob_dylan|eminem|kendrick_lamar|the_beatles,4
belle,acdc|bob_dylan|sting|the_beatles,4
benefit,drake|eminem|justin_bieber|kendrick_lamar,4
best,eminem|frank_ocean|lady_gaga|lana_del_rey,4
bezel,beyoncé|eminem|kanye_west|michael_jackson,4
bi,frank_ocean|katy_perry|lady_gaga|nirvana,4
bien,pharrell_williams|stevie_wonder|sting|the_beatles,4
biggie,ariana_grande|beyoncé|eminem|kanye_west,4
bikini,beyoncé|lady_gaga|lana_del_rey|lil_nas_x,4
bishop,bob_dylan|drake|frank_ocean|twenty_one_pilots,4
blackmail,bob_dylan|kanye_west|michael_jackson|nirvana,4
bladder,eminem|lil_nas_x|rihanna|the_weeknd,4
blamin,dua_lipa|kanye_west|kendrick_lamar|the_weeknd,4
blister,alphaville|metallica|oasis|the_beatles,4
bluebird,david_bowie|elton_john|led_zeppelin|perry_como,4
blurry,beyoncé|billie_eilish|kanye_west|twenty_one_pilots,4
bo,bruno_mars|kendrick_lamar|queen|red_hot_chili_peppers,4
boston,eminem|johnny_cash|red_hot_chili_peppers|the_rolling_stones,4
boulder,eminem|frank_ocean|imagine_dragons|taylor_swift,4
bouquet,elvis_presley|kendrick_lamar|leonard_cohen|taylor_swift,4
boxer,frank_ocean|kendrick_lamar|leonard_cohen|simon_garfunkel,4
braggin,kanye_west|kendrick_lamar|lil_nas_x|michael_jackson,4
braid,beyoncé|kanye_west|kendrick_lamar|taylor_swift,4
breakthrough,adele|david_bowie|lil_nas_x|red_hot_chili_peppers,4
brief,billie_eilish|bob_dylan|eminem|perry_como,4
bubbly,ariana_grande|ed_sheeran|eminem|kendrick_lamar,4
budget,ariana_grande|kanye_west|pharrell_williams|sting,4
builder,bob_marley_the_wailers|oasis|pharrell_williams|whitney_houston,4
bumper,drake|elton_john|eminem|kendrick_lamar,4
burgundy,bob_dylan|kendrick_lamar|madonna|simon_garfunkel,4
burial,eminem|kendrick_lamar|red_hot_chili_peppers|the_rolling_stones,4
burner,bob_dylan|eminem|kendrick_lamar|linkin_park,4
burning,arctic_monkeys|linkin_park|pharrell_williams|twenty_one_pilots,4
butler,arctic_monkeys|led_zeppelin|madonna|the_cranberries,4
buzzin,carpenters|coldplay|eminem|frank_ocean,4
bygone,bob_dylan|linkin_park|perry_como|pharrell_williams,4
cabin,beyoncé|bob_dylan|bob_marley_the_wailers|eminem,4
cabinet,alphaville|david_bowie|drake|queen,4
cafe,arctic_monkeys|bob_dylan|johnny_cash|stevie_wonder,4
cain,ariana_grande|depeche_mode|leonard_cohen|u2,4
cali,dua_lipa|katy_perry|kendrick_lamar|the_weeknd,4
camp,bob_dylan|eminem|frank_ocean|whitney_houston,4
can,arctic_monkeys|billie_eilish|ed_sheeran|stevie_wonder,4
candlelight,drake|katy_perry|sia|whitney_houston,4
cannonball,bob_dylan|frank_ocean|metallica|oasis,4
canvas,coldplay|eminem|johnny_cash|u2,4
capital,beyoncé|bob_marley_the_wailers|lady_gaga|the_rolling_stones,4
carol,alphaville|carpenters|perry_como|whitney_houston,4
carpenter,bob_dylan|johnny_cash|taylor_swift|whitney_houston,4
carryin,arctic_monkeys|eminem|kanye_west|the_beatles,4
cartier,beyoncé|queen|taylor_swift|the_rolling_stones,4
casket,billie_eilish|bob_dylan|eminem|katy_perry,4
casual,abba|ed_sheeran|madonna|sam_smith,4
casualty,depeche_mode|kanye_west|kendrick_lamar|linkin_park,4
catastrophe,eminem|imagine_dragons|kendrick_lamar|twenty_one_pilots,4
cavalry,bob_dylan|coldplay|johnny_cash|twenty_one_pilots,4
cemetery,adele|eminem|red_hot_chili_peppers|taylor_swift,4
centre,carpenters|david_bowie|dua_lipa|radiohead,4
chasing,alphaville|eminem|stevie_wonder|the_rolling_stones,4
cheater,bob_dylan|eminem|lil_nas_x|sam_smith,4
chelsea,kendrick_lamar|leonard_cohen|taylor_swift|the_rolling_stones,4
chemistry,acdc|ariana_grande|justin_bieber|taylor_swift,4
chevy,eminem|kendrick_lamar|lana_del_rey|taylor_swift,4
christian,acdc|drake|kanye_west|madonna,4
chubby,drake|eminem|katy_perry|red_hot_chili_peppers,4
cia,kanye_west|kendrick_lamar|muse|radiohead,4
circlin,bruno_mars|imagine_dragons|kendrick_lamar|linkin_park,4
circling,beyoncé|eminem|imagine_dragons|pink_floyd,4
citizen,bob_marley_the_wailers|eminem|red_hot_chili_peppers|stevie_wonder,4
clench,coldplay|leonard_cohen|metallica|the_weeknd,4
climate,eminem|kanye_west|katy_perry|kendrick_lamar,4
climbin,adele|beyoncé|eminem|foo_fighters,4
clinton,eminem|kendrick_lamar|leonard_cohen|madonna,4
closin,coldplay|ed_sheeran|eminem|linkin_park,4
closing,beyoncé|ed_sheeran|eminem|leonard_cohen,4
closure,drake|eminem|kendrick_lamar|the_weeknd,4
cloth,beyoncé|eminem|led_zeppelin|radiohead,4
clout,drake|eminem|kendrick_lamar|pharrell_williams,4
clover,bob_dylan|elton_john|lana_del_rey|perry_como,4
cobain,eminem|kendrick_lamar|red_hot_chili_peppers|the_cranberries,4
colder,billie_eilish|david_bowie|depeche_mode|pink_floyd,4
cole,drake|eminem|kendrick_lamar|lil_nas_x,4
collision,dua_lipa|imagine_dragons|queen|red_hot_chili_peppers,4
coma,eminem|kanye_west|katy_perry|perry_como,4
combination,arctic_monkeys|eminem|kendrick_lamar|pink_floyd,4
combine,abba|eminem|kendrick_lamar|lana_del_rey,4
comeback,alphaville|drake|eminem|taylor_swift,4
comedian,alphaville|eminem|kendrick_lamar|simon_garfunkel,4
comma,billie_eilish|coldplay|eminem|kendrick_lamar,4
comme,coldplay|dua_lipa|the_weeknd|u2,4
communicate,dua_lipa|radiohead|the_weeknd|u2,4
complaint,beyoncé|linkin_park|nirvana|the_weeknd,4
complexion,beyoncé|billie_eilish|bob_dylan|kendrick_lamar,4
computer,arctic_monkeys|eminem|lil_nas_x|pharrell_williams,4
conflict,eminem|kendrick_lamar|linkin_park|twenty_one_pilots,4
consist,arctic_monkeys|beyoncé|eminem|twenty_one_pilots,4
consumer,beyoncé|kanye_west|lil_nas_x|pharrell_williams,4
contemplatin,billie_eilish|bruno_mars|eminem|kendrick_lamar,4
controller,beyoncé|eminem|frank_ocean|linkin_park,4
convenient,madonna|simon_garfunkel|taylor_swift|twenty_one_pilots,4
convict,bob_dylan|eminem|lady_gaga|leonard_cohen,4
convinced,drake|eminem|linkin_park|stevie_wonder,4
coo,depeche_mode|eminem|michael_jackson|simon_garfunkel,4
coochie,david_bowie|kendrick_lamar|lil_nas_x|pharrell_williams,4
coon,bob_dylan|kanye_west|kendrick_lamar|pink_floyd,4
coral,alphaville|nirvana|pink_floyd|the_beatles,4
corazón,madonna|pharrell_williams|stevie_wonder|twenty_one_pilots,4
corny,beyoncé|eminem|kanye_west|lil_nas_x,4
corrupt,adele|bob_dylan|kendrick_lamar|the_rolling_stones,4
costume,arctic_monkeys|bob_dylan|eminem|leonard_cohen,4
countless,depeche_mode|eminem|nirvana|stevie_wonder,4
coupon,eminem|katy_perry|leonard_cohen|pharrell_williams,4
courtesy,beyoncé|eminem|linkin_park|the_rolling_stones,4
craving,billie_eilish|kendrick_lamar|madonna|pharrell_williams,4
cray,beyoncé|eminem|kanye_west|kendrick_lamar,4
craze,bob_marley_the_wailers|eminem|led_zeppelin|twenty_one_pilots,4
critical,billie_eilish|eminem|kanye_west|taylor_swift,4
crumb,depeche_mode|leonard_cohen|radiohead|the_rolling_stones,4
crunch,eminem|frank_ocean|kanye_west|kendrick_lamar,4
cue,arctic_monkeys|beyoncé|elvis_presley|red_hot_chili_peppers,4
curfew,bob_dylan|bob_marley_the_wailers|drake|pharrell_williams,4
curry,ariana_grande|drake|katy_perry|kendrick_lamar,4
customer,katy_perry|kendrick_lamar|simon_garfunkel|the_beatles,4
daft,arctic_monkeys|kanye_west|kendrick_lamar|lil_nas_x,4
dale,carpenters|drake|eminem|kendrick_lamar,4
dandy,bob_dylan|elvis_presley|the_cranberries|twenty_one_pilots,4
dangle,bob_dylan|eminem|simon_garfunkel|taylor_swift,4
danny,dua_lipa|frank_ocean|kanye_west|the_beatles,4
darker,arctic_monkeys|depeche_mode|frank_ocean|leonard_cohen,4
dazzle,alphaville|bruno_mars|lana_del_rey|taylor_swift,4
deceased,eminem|imagine_dragons|justin_bieber|sting,4
decoration,drake|elvis_presley|linkin_park|rihanna,4
defenseless,david_bowie|justin_bieber|linkin_park|twenty_one_pilots,4
deh,bob_marley_the_wailers|drake|kanye_west|stevie_wonder,4
del,ed_sheeran|kanye_west|lana_del_rey|pharrell_williams,4
delay,madonna|simon_garfunkel|stevie_wonder|the_cranberries,4
delicious,beyoncé|bruno_mars|red_hot_chili_peppers|sia,4
delirious,drake|eminem|justin_bieber|linkin_park,4
democracy,alphaville|eminem|leonard_cohen|madonna,4
dentist,ed_sheeran|eminem|frank_ocean|the_beatles,4
dependent,kendrick_lamar|sam_smith|the_weeknd|twenty_one_pilots,4
desk,abba|bob_dylan|elvis_presley|eminem,4
desolation,bob_dylan|ed_sheeran|muse|u2,4
desperately,adele|beyoncé|twenty_one_pilots|whitney_houston,4
destruct,ariana_grande|drake|kendrick_lamar|metallica,4
detroit,eminem|johnny_cash|kendrick_lamar|madonna,4
deuce,acdc|beyoncé|kendrick_lamar|the_rolling_stones,4
device,arctic_monkeys|eminem|taylor_swift|whitney_houston,4
devoted,eminem|kanye_west|red_hot_chili_peppers|stevie_wonder,4
diet,ed_sheeran|kanye_west|lana_del_rey|the_weeknd,4
dilate,kendrick_lamar|lady_gaga|pharrell_williams|the_rolling_stones,4
dire,beyoncé|drake|eminem|twenty_one_pilots,4
discard,arctic_monkeys|elton_john|sia|the_rolling_stones,4
discrimination,eminem|kendrick_lamar|metallica|simon_garfunkel,4
disgusted,drake|katy_perry|kendrick_lamar|linkin_park,4
distraction,elton_john|kendrick_lamar|sam_smith|twenty_one_pilots,4
dixie,carpenters|elvis_presley|johnny_cash|perry_como,4
doc,eminem|johnny_cash|the_beatles|the_weeknd,4
dock,bob_dylan|lana_del_rey|leonard_cohen|lil_nas_x,4
dodge,arctic_monkeys|bob_dylan|johnny_cash|kendrick_lamar,4
doggy,eminem|katy_perry|kendrick_lamar|rihanna,4
dolphin,alphaville|david_bowie|kanye_west|stevie_wonder,4
dom,beyoncé|eminem|pharrell_williams|taylor_swift,4
donald,eminem|kanye_west|kendrick_lamar|lil_nas_x,4
