word,total_count,chapter_count,chapters
let,75,9,"1:1,2:10,3:12,4:17,5:7,6:3,7:13,8:8,10:4"
dream,74,10,"0:1,2:8,3:6,4:19,5:3,6:1,7:16,8:8,10:3,11:9"
face,74,10,"0:1,2:7,3:4,4:25,5:7,7:10,8:12,9:1,10:3,11:4"
sister,74,9,"0:1,1:2,2:31,4:11,5:8,6:1,7:5,8:14,10:1"
friend,72,10,"1:2,2:21,3:4,4:8,5:6,7:19,8:7,10:3,11:1,12:1"
ass,71,8,"1:2,2:14,3:4,4:16,5:18,7:9,8:7,9:1"
fuck,71,10,"1:6,2:7,3:1,4:12,5:30,6:2,7:3,8:8,9:1,11:1"
work,69,10,"0:1,1:2,2:4,3:13,4:18,5:8,7:9,8:8,10:3,11:3"
well,68,10,"1:1,2:14,3:3,4:22,5:4,6:4,7:10,8:8,10:1,11:1"
hair,67,9,"1:1,2:8,3:14,4:22,5:5,6:1,7:5,8:8,11:3"
later,67,9,"2:11,3:1,4:22,5:14,7:6,8:6,9:1,10:4,11:2"
week,67,10,"1:1,2:12,3:2,4:14,5:14,6:2,7:8,8:7,9:3,10:4"
shit,66,8,"1:4,2:11,3:1,4:13,5:17,7:10,8:7,11:3"
stand,66,8,"2:9,3:10,4:16,5:10,7:7,8:11,10:2,11:1"
happen,65,10,"1:1,2:12,3:7,4:13,5:5,6:2,7:14,8:8,9:1,10:2"
walk,65,10,"2:8,3:14,4:10,5:10,6:1,7:5,8:12,9:1,10:3,11:1"
away,64,10,"2:5,3:10,4:11,5:5,6:5,7:12,8:11,9:1,10:2,11:2"
drive,64,8,"2:9,3:4,4:15,5:5,6:1,7:10,8:15,10:5"
lose,61,10,"1:1,2:12,3:12,4:13,5:5,7:10,8:4,9:1,10:1,11:2"
wait,61,11,"0:1,2:2,3:11,4:22,5:7,6:2,7:6,8:4,9:1,10:3,11:2"
watch,61,8,"2:17,3:6,4:4,5:13,7:6,8:11,10:1,11:3"
finally,60,10,"1:1,2:9,3:2,4:22,5:4,6:1,7:8,8:10,9:1,11:2"
give,60,10,"2:5,3:4,4:13,5:9,6:2,7:11,8:9,10:1,11:2,12:4"
kill,60,9,"1:3,2:3,3:4,4:18,5:9,7:13,8:4,10:5,11:1"
couple,58,9,"1:1,2:11,3:2,4:10,5:10,7:8,8:13,10:1,11:2"
keep,58,7,"2:7,3:11,4:13,5:8,6:1,7:14,8:4"
brother,57,9,"2:3,3:11,4:18,5:9,6:1,7:5,8:7,11:1,12:2"
change,57,9,"1:2,2:5,3:12,4:15,5:4,6:2,7:6,8:10,10:1"
die,57,9,"1:4,2:5,3:8,4:19,5:5,6:1,7:6,8:6,11:3"
sit,57,9,"2:10,3:7,4:12,5:8,6:1,7:2,8:13,9:1,11:3"
black,55,7,"2:4,3:5,4:18,5:5,6:1,7:13,8:9"
wife,55,5,"1:2,4:17,7:32,8:2,11:2"
bring,54,10,"1:5,2:3,3:1,4:18,5:6,7:9,8:6,10:1,11:2,12:3"
cry,54,9,"2:10,3:8,4:15,5:4,6:2,7:5,8:7,10:1,11:2"
fucking,54,7,"2:10,4:14,5:21,7:3,8:4,9:1,11:1"
beautiful,53,12,"1:1,2:7,3:2,4:17,5:5,6:2,7:8,8:5,9:1,10:3,11:1,12:1"
break,53,9,"2:11,3:4,4:14,5:5,6:2,7:6,8:9,9:1,10:1"
maybe,53,8,"2:12,3:5,4:11,5:5,7:7,8:8,10:2,11:3"
bed,51,8,"2:5,3:1,4:16,5:8,6:1,7:3,8:15,11:2"
child,51,9,"1:2,2:2,3:3,4:20,6:1,7:19,8:2,10:1,11:1"
fall,51,8,"1:1,2:8,3:4,4:19,5:8,7:4,8:6,9:1"
kid,51,9,"2:16,3:4,4:4,5:6,6:1,7:4,8:13,10:1,11:2"
laugh,51,10,"1:1,2:5,3:8,4:11,5:8,6:1,7:4,8:9,10:3,11:1"
speak,51,10,"1:3,2:7,3:1,4:9,5:3,6:1,7:18,8:6,10:2,11:1"
dead,50,8,"2:4,3:1,4:19,5:5,6:1,7:14,8:3,10:3"
great,50,12,"1:2,2:3,3:1,4:27,5:1,6:1,7:7,8:4,9:1,10:1,11:1,12:1"
month,50,8,"2:1,3:3,4:18,5:4,6:2,7:13,8:7,11:2"
country,49,6,"1:6,3:1,4:25,7:14,8:2,11:1"
heart,49,9,"1:1,2:4,3:2,4:19,5:6,6:1,7:3,8:10,10:3"
light,49,11,"1:1,2:4,3:2,4:15,5:5,6:1,7:8,8:10,10:1,11:1,12:1"
matter,49,8,"1:3,2:6,3:1,4:12,5:8,7:11,8:6,10:2"
new,49,9,"2:5,3:4,4:11,5:7,7:4,8:10,9:1,10:2,11:5"
big,48,9,"1:1,2:8,3:5,4:5,5:10,6:4,7:3,8:11,11:1"
hard,47,8,"1:3,2:8,3:4,4:13,5:6,7:2,8:10,10:1"
mean,47,8,"1:2,2:7,3:5,4:14,5:13,7:4,8:1,10:1"
play,47,5,"2:13,4:13,5:8,7:6,8:7"
poor,47,9,"1:1,2:5,3:1,4:22,5:2,6:1,7:11,8:2,10:2"
real,47,7,"1:1,2:5,3:2,4:12,5:9,7:10,8:8"
story,46,7,"1:6,2:7,4:8,5:6,6:1,7:16,8:2"
throw,46,7,"2:6,3:6,4:14,5:9,7:3,8:7,11:1"
read,45,8,"2:13,3:3,4:6,5:7,7:8,8:5,11:2,12:1"
return,45,10,"2:5,3:2,4:15,5:2,6:1,7:6,8:8,9:1,10:3,11:2"
room,45,6,"2:4,3:7,4:8,5:11,7:9,8:6"
class,44,7,"2:11,3:1,4:16,5:4,6:1,7:8,8:3"
hold,44,8,"2:5,3:8,4:14,5:3,6:1,7:6,8:6,11:1"
help,43,9,"2:3,3:10,4:8,5:4,7:6,8:7,10:3,11:1,12:1"
kind,43,8,"1:4,2:9,3:3,4:7,5:6,7:10,8:2,11:2"
like,43,9,"1:1,2:9,4:16,5:6,6:1,7:3,8:4,10:1,11:2"
need,43,8,"2:7,3:5,4:17,5:2,7:6,8:3,9:2,11:1"
pull,43,8,"2:4,3:5,4:8,5:4,6:2,7:8,8:8,10:4"
shake,43,8,"2:8,3:3,4:6,5:8,6:1,7:9,8:4,10:4"
star,43,9,"0:1,2:2,3:4,4:13,5:5,7:7,8:9,10:1,11:1"
fact,42,7,"1:1,2:4,3:1,4:16,5:1,7:16,8:3"
wear,42,9,"1:2,2:6,3:7,4:5,5:6,6:1,7:7,8:4,11:4"
buy,41,9,"2:1,3:5,4:13,5:2,6:2,7:5,8:10,11:2,12:1"
dark,41,8,"3:3,4:15,5:7,6:1,7:7,8:6,11:1,12:1"
meet,41,8,"2:6,3:6,4:8,5:7,6:1,7:2,8:10,11:1"
nigger,40,7,"1:1,2:13,4:7,5:4,7:5,8:9,10:1"
young,40,6,"2:7,3:3,4:16,5:1,7:7,8:6"
close,39,8,"2:11,3:4,4:7,5:3,6:3,7:3,8:6,11:2"
listen,39,9,"2:11,3:3,4:7,5:5,6:1,7:4,8:3,10:3,11:2"
point,39,8,"1:1,2:1,3:2,4:21,5:1,7:8,8:4,9:1"
body,38,7,"2:5,4:16,5:2,7:7,8:5,10:2,11:1"
have,38,9,"2:7,3:1,4:8,5:4,7:5,8:8,9:1,11:3,12:1"
high,38,7,"1:1,2:7,3:2,4:17,5:6,7:2,8:3"
mind,38,6,"2:1,3:1,4:16,5:2,7:8,8:10"
stay,38,8,"2:7,3:10,4:8,5:3,6:1,7:1,8:7,11:1"
actually,37,8,"2:5,3:1,4:8,5:12,7:5,8:3,10:1,11:2"
care,37,7,"2:5,3:2,4:6,5:7,7:10,8:5,11:2"
death,37,7,"1:3,2:2,3:3,4:18,5:1,7:9,11:1"
instead,37,6,"2:6,3:3,4:10,5:7,7:5,8:6"
late,37,9,"1:1,2:3,3:4,4:15,5:1,7:6,8:4,10:1,11:2"
pass,37,7,"2:4,3:2,4:19,6:1,7:6,8:4,10:1"
place,37,6,"2:5,4:14,5:3,7:9,8:5,10:1"
rest,37,7,"2:6,3:3,4:8,5:3,7:10,8:6,12:1"
show,37,8,"2:7,3:2,4:11,5:6,7:4,8:5,10:1,12:1"
soon,37,9,"2:3,3:4,4:11,5:2,7:8,8:4,9:1,10:3,11:1"
straight,37,7,"2:5,3:8,4:10,5:4,7:5,8:4,10:1"
street,37,10,"2:6,3:1,4:10,5:5,6:2,7:2,8:7,9:1,10:2,11:1"
lot,36,10,"1:1,2:5,3:2,4:8,5:5,6:1,7:5,8:6,10:1,11:2"
visit,36,8,"2:5,3:2,4:9,5:4,6:2,7:6,8:5,11:3"
arm,35,8,"1:1,2:2,3:6,4:18,5:2,6:1,7:2,8:3"
begin,35,6,"1:1,2:3,3:4,4:8,7:13,8:6"
door,35,8,"1:1,2:5,3:3,4:7,5:8,8:8,10:2,11:1"
fat,35,5,"2:13,3:4,4:3,5:9,8:6"
hope,35,8,"1:3,2:3,3:2,4:18,5:2,7:3,10:1,11:3"
imagine,35,9,"1:2,2:2,3:6,4:9,5:1,7:6,8:7,10:1,11:1"
scream,35,9,"1:1,2:5,3:6,4:6,5:2,6:2,7:6,8:6,11:1"
smile,35,9,"2:3,3:3,4:11,5:2,6:1,7:2,8:10,10:1,11:2"
student,35,4,"4:24,7:5,8:5,12:1"
blow,34,7,"1:1,2:2,3:1,4:19,5:3,7:4,8:4"
early,34,6,"2:7,3:1,4:10,5:1,7:10,8:5"
exactly,34,7,"2:3,3:2,4:17,5:4,7:4,8:3,11:1"
moment,34,8,"2:5,3:2,4:8,5:3,6:2,7:5,8:8,10:1"
true,34,9,"0:1,3:1,4:16,5:3,7:5,8:4,10:1,11:2,12:1"
guess,33,9,"1:1,2:3,3:4,4:8,5:8,6:2,7:2,8:3,11:2"
kiss,33,10,"0:1,2:7,3:5,4:3,5:2,6:1,7:4,8:7,10:2,11:1"
remember,33,8,"1:1,2:3,3:1,4:11,5:6,6:1,7:4,8:6"
expect,32,10,"1:2,2:5,3:3,4:5,5:2,6:1,7:9,8:1,10:1,11:3"
famous,32,4,"1:2,2:7,4:16,7:7"
foot,32,6,"2:1,3:2,4:13,5:10,7:3,8:3"
game,32,7,"2:11,3:2,4:3,5:8,7:2,8:5,11:1"
hour,32,8,"1:1,2:6,3:2,4:8,5:2,7:8,8:2,10:3"
morning,32,8,"2:1,3:3,4:6,5:6,6:2,7:5,8:8,11:1"
neighbor,32,6,"2:3,3:2,4:14,7:8,8:4,10:1"
open,32,8,"1:1,3:5,4:5,5:5,7:9,8:5,10:1,11:1"
party,32,5,"2:9,4:3,5:4,7:13,8:3"
reach,32,8,"2:2,3:5,4:14,5:2,7:3,8:3,10:2,11:1"
spend,32,5,"2:3,4:3,5:4,7:13,8:9"
sure,32,8,"1:2,2:6,3:7,4:3,5:1,6:3,7:7,8:3"
beat,31,7,"2:2,3:4,4:14,5:2,7:3,8:5,10:1"
doctor,31,6,"2:1,3:2,4:16,5:1,7:10,8:1"
grow,31,8,"2:7,3:5,4:8,5:3,6:1,7:2,8:4,10:1"
mom,31,6,"2:4,3:5,5:4,7:10,8:7,10:1"
number,31,7,"1:1,2:1,3:1,4:13,5:3,7:9,8:3"
power,31,6,"1:4,3:1,4:10,7:12,8:2,10:2"
air,30,8,"1:1,2:2,3:2,4:12,5:1,6:2,7:3,8:7"
cane,30,3,"4:14,8:11,10:5"
catch,30,6,"2:1,3:2,4:11,5:5,7:6,8:5"
cousin,30,5,"2:4,3:1,4:3,7:11,8:11"
forget,30,7,"2:6,3:1,4:5,5:1,7:9,8:7,11:1"
hit,30,8,"2:5,3:4,4:9,5:4,6:1,7:2,8:4,10:1"
sleep,30,9,"2:5,3:4,4:7,5:4,6:1,7:5,8:2,10:1,11:1"
chance,29,6,"2:4,3:2,4:3,5:7,7:9,8:4"
crazy,29,7,"2:6,3:6,4:6,5:8,6:1,8:1,11:1"
date,29,8,"2:15,3:2,4:3,5:1,6:1,7:1,8:5,9:1"
far,29,9,"2:4,3:1,4:6,5:2,6:1,7:6,8:5,10:2,11:2"
job,29,6,"2:1,3:6,4:11,5:2,7:4,8:5"
marry,29,7,"2:6,4:9,5:1,7:6,8:5,10:1,11:1"
pick,29,8,"2:3,3:3,4:6,5:6,6:1,7:2,8:7,10:1"
probably,29,8,"2:3,3:2,4:2,5:4,6:1,7:6,8:9,10:2"
shoot,29,7,"2:6,3:1,4:12,5:3,6:1,7:2,8:4"
son,29,5,"2:1,4:18,7:8,8:1,11:1"
voice,29,10,"0:1,1:1,2:2,3:4,4:5,5:2,7:5,8:7,10:1,11:1"
burn,28,7,"2:1,3:1,4:7,5:1,6:1,7:12,8:5"
claim,28,6,"3:1,4:10,5:5,7:8,8:3,11:1"
dress,28,5,"3:4,4:9,5:3,7:8,8:4"
eat,28,7,"1:6,2:2,3:2,4:7,5:4,7:4,8:3"
jump,28,7,"2:6,3:5,4:5,5:6,7:1,8:4,10:1"
mouth,28,6,"2:3,3:2,4:9,7:7,8:6,10:1"
movie,28,7,"2:12,3:2,4:3,5:6,7:1,8:3,11:1"
hang,27,7,"2:5,3:5,4:5,5:6,7:3,8:1,11:2"
husband,27,5,"2:1,3:1,4:8,5:1,7:16"
leg,27,8,"2:4,3:5,4:8,5:4,7:1,8:2,10:2,11:1"
lie,27,8,"1:2,2:2,3:2,4:8,5:4,6:1,7:2,8:6"
middle,27,6,"2:2,4:9,5:3,7:7,8:5,10:1"
nearly,27,5,"1:2,2:2,4:6,7:9,8:8"
wake,27,8,"2:2,3:2,4:4,5:2,6:1,7:5,8:6,11:5"
history,26,7,"0:1,1:3,2:1,4:10,5:1,7:9,8:1"
hot,26,7,"1:2,2:5,3:2,4:2,5:4,7:6,8:5"
move,26,7,"2:2,3:2,4:7,5:3,7:3,8:6,11:3"
nerd,26,6,"0:1,2:8,4:10,5:3,7:2,8:2"
realize,26,8,"2:4,3:2,4:6,5:1,6:1,7:5,8:6,9:1"
whisper,26,5,"2:2,3:1,4:12,7:5,8:6"
bear,25,7,"2:1,4:13,5:1,6:2,7:6,8:1,10:1"
boyfriend,25,5,"2:9,4:2,5:1,8:12,9:1"
crack,25,7,"1:1,2:4,3:3,4:9,5:3,7:2,8:3"
curse,25,9,"0:1,1:4,2:3,3:2,4:8,5:3,6:1,7:2,8:1"
dude,25,5,"1:3,2:3,4:7,5:9,8:3"
favorite,25,7,"1:4,2:6,3:2,4:7,5:1,7:3,8:2"
fear,25,6,"2:3,4:9,5:1,7:7,8:4,11:1"
girlfriend,25,7,"2:8,4:6,5:2,6:1,7:2,8:5,9:1"
half,25,5,"2:8,4:5,5:3,7:4,8:5"
notice,25,8,"2:6,3:3,4:4,5:1,6:1,7:4,8:4,11:2"
promise,25,6,"2:1,3:4,4:15,5:3,7:1,8:1"
save,25,6,"2:2,4:12,5:3,7:3,8:2,11:3"
send,25,7,"2:3,3:1,4:7,7:9,8:2,10:1,11:2"
drink,24,7,"2:1,3:3,4:8,5:4,7:3,8:4,11:1"
force,24,7,"2:2,3:1,4:7,6:2,7:7,8:4,10:1"
happy,24,8,"2:6,3:4,4:4,5:3,6:2,7:1,8:1,11:3"
hide,24,6,"2:7,4:5,5:1,7:8,8:1,11:2"
money,24,8,"2:1,3:2,4:9,5:1,6:4,8:4,9:2,10:1"
parent,24,7,"1:1,2:3,3:1,4:9,5:1,6:1,7:8"
set,24,6,"2:10,3:2,4:6,7:3,8:2,11:1"
sort,24,5,"1:2,2:6,4:7,7:4,8:5"
stupid,24,8,"2:1,3:7,4:2,5:4,6:2,7:4,8:2,11:2"
swear,24,8,"2:3,3:2,4:8,5:3,6:1,7:3,8:3,11:1"
tear,24,6,"2:2,3:4,4:9,5:1,7:4,8:4"
age,23,5,"2:5,3:4,4:10,7:1,8:3"
appear,23,5,"2:2,4:16,5:1,7:3,8:1"
bus,23,7,"2:7,3:1,4:2,5:6,6:1,8:4,10:2"
clean,23,6,"2:4,3:1,4:8,5:2,7:5,8:3"
consider,23,5,"2:6,4:9,5:1,7:4,8:3"
dance,23,6,"2:6,3:1,4:12,8:2,10:1,11:1"
entire,23,7,"2:3,3:1,4:9,6:1,7:5,8:3,9:1"
explain,23,8,"1:1,2:2,3:3,4:5,6:1,7:7,8:3,10:1"
final,23,9,"1:3,2:2,3:1,4:8,5:1,7:5,8:1,10:1,11:1"
finger,23,7,"1:3,2:1,3:3,4:8,5:1,7:3,8:4"
line,23,7,"3:2,4:7,5:3,7:6,8:3,9:1,11:1"
make,23,8,"1:3,2:4,3:4,5:2,7:4,8:4,10:1,11:1"
summer,23,6,"2:3,3:1,4:6,5:2,7:1,8:10"
survive,23,4,"2:3,3:1,4:13,7:6"
decide,22,7,"2:4,3:3,4:3,5:4,7:2,8:4,9:2"
fly,22,8,"2:2,3:1,4:5,5:2,7:4,8:4,10:3,11:1"
hurt,22,8,"2:5,3:1,4:2,5:4,6:1,7:3,8:3,10:3"
skin,22,7,"1:2,2:4,3:2,4:8,5:1,7:2,8:3"
trip,22,7,"2:4,3:1,4:9,5:1,7:4,8:2,11:1"
white,22,6,"2:3,3:3,4:5,5:1,7:5,8:5"
fill,21,8,"2:2,3:2,4:7,5:1,7:6,8:1,9:1,11:1"
guy,21,5,"2:9,3:2,5:6,7:1,8:3"
joke,21,6,"2:3,3:1,4:5,5:2,7:6,8:4"
learn,21,5,"2:7,4:10,7:1,8:1,11:2"
murder,21,5,"2:2,4:14,7:3,8:1,11:1"
period,21,5,"2:3,3:1,4:12,5:1,7:4"
puta,21,5,"2:1,3:2,4:3,6:1,8:14"
ride,21,5,"2:5,3:1,4:8,7:1,8:6"
sign,21,6,"2:3,4:5,5:5,7:1,8:6,12:1"
sound,21,6,"2:6,4:4,5:1,6:1,7:3,8:6"
terrible,21,6,"2:1,4:11,5:2,7:3,8:3,11:1"
touch,21,6,"2:4,3:2,4:10,5:1,7:1,8:3"
window,21,7,"2:2,3:1,4:7,5:2,7:3,8:5,10:1"
blood,20,7,"2:4,3:4,4:6,5:1,7:3,8:1,11:1"
case,20,6,"2:2,4:5,5:2,7:8,8:2,10:1"
feeling,20,5,"3:12,4:2,7:2,8:3,11:1"
fine,20,7,"1:2,2:2,4:7,5:3,7:3,8:2,10:1"
future,20,4,"2:2,3:2,4:15,8:1"
include,20,4,"1:2,2:4,4:10,7:4"
letter,20,8,"2:1,3:2,4:6,5:1,7:2,8:2,10:3,11:3"
neck,20,5,"3:1,4:9,7:3,8:5,11:2"
pretty,20,6,"2:6,4:5,5:5,6:1,7:2,8:1"
quiet,20,7,"2:1,3:3,4:7,5:1,6:3,7:3,8:2"
raise,20,6,"2:3,3:6,4:4,5:1,7:1,8:5"
road,20,4,"2:2,4:7,7:5,8:6"
beach,19,6,"1:1,2:1,3:1,4:10,8:4,11:2"
chest,19,5,"2:6,3:2,4:6,7:2,8:3"
clear,19,6,"1:3,2:4,3:1,4:5,7:4,8:2"
push,19,6,"2:5,3:4,4:3,5:2,7:1,8:4"
question,19,7,"1:1,2:1,4:7,5:1,7:7,8:1,11:1"
reason,19,6,"1:2,3:2,4:5,5:2,7:5,8:3"
restaurant,19,3,"3:1,4:15,8:3"
short,19,7,"2:2,3:2,4:3,5:4,7:3,8:3,10:2"
tall,19,6,"2:4,3:5,4:3,5:2,7:3,8:2"
travel,19,6,"2:2,4:7,7:3,8:4,10:2,11:1"
understand,19,7,"2:1,3:2,4:8,5:1,8:3,10:3,11:1"
arrive,18,6,"2:4,4:7,5:1,7:2,10:1,11:3"
follow,18,6,"1:1,2:1,4:4,7:5,8:6,10:1"
grab,18,7,"2:2,3:2,4:5,5:1,7:5,8:2,10:1"
hat,18,6,"2:5,3:6,4:2,5:1,7:3,8:1"
note,18,7,"1:1,2:2,3:2,4:5,5:6,7:1,10:1"
paper,18,6,"2:4,3:1,4:4,5:1,7:7,11:1"
pretend,18,7,"2:2,3:3,4:5,5:3,6:1,7:3,8:1"
slip,18,6,"2:4,4:5,6:1,7:2,8:4,10:2"
smell,18,6,"2:3,3:5,4:3,7:3,8:3,10:1"
thin,18,10,"2:2,3:4,4:2,5:3,6:1,7:1,8:2,9:1,10:1,11:1"
trouble,18,6,"2:2,3:2,4:6,5:2,7:4,8:2"
wave,18,6,"3:1,4:10,5:1,7:2,8:3,11:1"
weight,18,7,"2:4,3:1,4:2,5:4,7:3,8:3,9:1"
wonder,18,7,"1:1,2:3,3:1,4:4,5:2,7:4,8:3"
worry,18,5,"2:3,4:7,5:1,7:5,10:2"
writing,18,6,"2:4,5:8,7:1,8:3,9:1,11:1"
breast,17,5,"2:2,3:6,4:4,7:3,8:2"
fail,17,3,"1:1,4:11,7:5"
fast,17,8,"1:1,2:1,3:3,4:3,5:1,7:4,8:3,11:1"
neighborhood,17,5,"2:5,4:8,5:1,6:1,8:2"
order,17,6,"1:1,2:2,3:1,4:8,7:2,8:3"
pair,17,6,"2:4,4:5,5:2,7:4,8:1,11:1"
photo,17,4,"3:5,4:7,7:1,8:4"
regime,17,3,"2:2,4:8,7:7"
remain,17,4,"2:4,4:6,7:5,8:2"
report,17,5,"2:2,4:8,7:5,8:1,11:1"
sight,17,6,"1:2,3:2,4:7,5:1,7:3,8:2"
silence,17,4,"4:7,5:1,7:8,8:1"
strike,17,7,"1:1,2:1,3:1,4:6,7:4,8:3,10:1"
wrong,17,7,"2:3,3:1,4:5,5:3,7:1,8:3,10:1"
allow,16,6,"2:4,3:1,4:3,7:4,8:3,9:1"
attend,16,5,"2:3,4:1,5:1,7:10,8:1"
baby,16,5,"2:2,3:1,4:5,7:6,11:2"
beginning,16,7,"3:1,4:5,5:3,6:1,7:4,8:1,12:1"
capital,16,4,"2:1,4:10,7:4,8:1"
city,16,3,"1:2,4:11,8:3"
clothe,16,5,"2:2,3:3,4:4,7:5,8:2"
complain,16,7,"2:5,3:2,4:2,5:1,6:1,7:4,8:1"
darkness,16,6,"1:2,4:6,5:1,7:5,8:1,12:1"
