word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
pill,pill,NOUN,1,1,Goodbye Angels,1.0,False,2239
sheet,sheet,NOUN,1,1,Goodbye Angels,1.0,False,2240
spilled,spill,VERB,1,1,Goodbye Angels,1.0,False,2241
cross,cross,NOUN,1,1,Here Ever After,1.0,False,2242
blacktop,blacktop,NOUN,1,1,Here Ever After,1.0,False,2243
eurasian,eurasian,PROPN,1,1,Here Ever After,1.0,False,2244
danced,dance,VERB,1,1,Here Ever After,1.0,False,2245
tito,tito,PROPN,1,1,Here Ever After,1.0,False,2246
solo,solo,ADJ,1,1,Here Ever After,1.0,False,2247
beak,beak,NOUN,1,1,Here Ever After,1.0,False,2248
drugstore,drugstore,NOUN,1,1,Here Ever After,1.0,False,2249
corn,corn,NOUN,1,1,Here Ever After,1.0,False,2250
leopard,leopard,NOUN,1,1,Here Ever After,1.0,False,2251
folks,folk,NOUN,1,1,Here Ever After,1.0,False,2252
mile,mile,NOUN,1,1,Here Ever After,1.0,False,2253
peaches,peaches,PROPN,1,1,Here Ever After,1.0,False,2254
sold,sell,VERB,1,1,Here Ever After,1.0,False,2255
humpty,humpty,ADJ,1,1,Here Ever After,1.0,False,2256
caldwell,caldwell,PROPN,1,1,Here Ever After,1.0,False,2257
cuz,cuz,SCONJ,1,1,Here Ever After,1.0,False,2258
wavin,wavin,NOUN,1,1,Here Ever After,1.0,False,2259
banged,banged,PROPN,1,1,Here Ever After,1.0,False,2260
sat,sat,PROPN,1,1,Here Ever After,1.0,False,2261
poured,pour,VERB,1,1,Here Ever After,1.0,False,2262
tea,tea,NOUN,1,1,Here Ever After,1.0,False,2263
temper,temper,NOUN,1,1,Here Ever After,1.0,False,2264
candy,candy,PROPN,1,1,Here Ever After,1.0,False,2265
