word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
hellfire,hellfire,PROPN,1,1,Reapers,1.0,False,918
wiping,wipe,VERB,1,1,Reapers,1.0,False,919
moved,move,VERB,1,1,Reapers,1.0,False,920
machines,machine,NOUN,1,1,Mercy,1.0,False,921
sight,sight,NOUN,1,1,Resistance,1.0,False,922
tumbling,tumble,VERB,1,1,Resistance,1.0,False,923
improve,improve,VERB,1,1,Psycho,1.0,False,924
thresholds,threshold,NOUN,1,1,Psycho,1.0,False,925
turn,turn,VERB,1,1,Psycho,1.0,False,926
super,super,ADJ,1,1,Psycho,1.0,False,927
responsible,responsible,ADJ,1,1,Psycho,1.0,False,928
pussy,pussy,NOUN,1,1,Psycho,1.0,False,929
balance,balance,NOUN,1,1,Unintended,1.0,False,930
withdraw,withdraw,PROPN,1,1,Thought Contagion,1.0,False,931
slate,slate,NOUN,1,1,Thought Contagion,1.0,False,932
buried,bury,VERB,1,1,Thought Contagion,1.0,False,933
crimes,crime,NOUN,1,1,Thought Contagion,1.0,False,934
motherfucker,motherfucker,NOUN,1,1,Psycho,1.0,False,935
program,program,NOUN,1,1,Psycho,1.0,False,936
changing,change,VERB,1,1,Psycho,1.0,False,937
fractured,fractured,ADJ,1,1,Thought Contagion,1.0,False,938
identity,identity,NOUN,1,1,Thought Contagion,1.0,False,939
said,say,VERB,1,1,Psycho,1.0,False,940
welcome,welcome,NOUN,1,1,Thought Contagion,1.0,False,941
infinite,infinite,ADJ,1,1,Thought Contagion,1.0,False,942
skies,sky,NOUN,1,1,Thought Contagion,1.0,False,943
brain,brain,PROPN,1,1,Thought Contagion,1.0,False,944
besieged,besiege,VERB,1,1,The Dark Side,1.0,False,945
listens,listen,VERB,1,1,Unintended,1.0,False,946
deepest,deep,ADJ,1,1,Unintended,1.0,False,947
inquisitions,inquisition,NOUN,1,1,Unintended,1.0,False,948
tonight,tonight,NOUN,1,1,Resistance,1.0,False,949
hail,hail,VERB,1,1,The Dark Side,1.0,False,950
gear,gear,NOUN,1,1,Reapers,1.0,False,951
handle,handle,VERB,1,1,Reapers,1.0,False,952
pawn,pawn,NOUN,1,1,Reapers,1.0,False,953
expendable,expendable,ADJ,1,1,Reapers,1.0,False,954
incidentally,incidentally,PROPN,1,1,Reapers,1.0,False,955
electronically,electronically,ADV,1,1,Reapers,1.0,False,956
erased,erase,VERB,1,1,Reapers,1.0,False,957
secret,secret,ADJ,1,1,Resistance,1.0,False,958
pursued,pursue,VERB,1,1,The Dark Side,1.0,False,959
transmissions,transmission,NOUN,1,1,Uprising,1.0,False,960
rigged,rig,VERB,1,1,We Are Fucking Fucked,1.0,False,961
hoard,hoard,PROPN,1,1,We Are Fucking Fucked,1.0,False,962
packaged,package,VERB,1,1,Uprising,1.0,False,963
greed,greed,NOUN,1,1,Uprising,1.0,False,964
belts,belt,NOUN,1,1,Uprising,1.0,False,965
near,near,ADJ,1,1,Thoughts of a Dying Atheist,1.0,False,966
vacuum,vacuum,NOUN,1,1,We Are Fucking Fucked,1.0,False,967
fly,fly,VERB,1,1,Stockholm Syndrome,1.0,False,968
designed,design,VERB,1,1,We Are Fucking Fucked,1.0,False,969
