word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
upon,upon,SCONJ,1,1,The Man Who Sold the World (Live Acoustic),1.0,True,1042
degree,degree,NOUN,1,1,Radio Friendly Unit Shifter,1.0,False,1043
neck,neck,NOUN,1,1,Very Ape,1.0,False,1044
contradictionary,contradictionary,ADJ,1,1,Very Ape,1.0,False,1045
flies,fly,NOUN,1,1,Very Ape,1.0,False,1046
pride,pride,NOUN,1,1,Very Ape,1.0,False,1047
king,king,NOUN,1,1,Very Ape,1.0,False,1048
illiterature,illiterature,NOUN,1,1,Very Ape,1.0,False,1049
ape,ape,ADJ,1,1,Very Ape,1.0,False,1050
thanks,thank,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1051
bowie,bowie,PROPN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1052
bi,bi,ADJ,1,1,Radio Friendly Unit Shifter,1.0,False,1053
polar,polar,ADJ,1,1,Radio Friendly Unit Shifter,1.0,False,1054
opposites,opposite,NOUN,1,1,Radio Friendly Unit Shifter,1.0,False,1055
attract,attract,VERB,1,1,Radio Friendly Unit Shifter,1.0,False,1056
sudden,sudden,ADJ,1,1,Radio Friendly Unit Shifter,1.0,False,1057
rate,rate,NOUN,1,1,Radio Friendly Unit Shifter,1.0,False,1058
form,form,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1059
land,land,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1060
roamed,roam,VERB,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1061
gazed,gaze,VERB,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1062
gazeless,gazeless,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1063
walked,walk,VERB,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1064
hills,hill,NOUN,1,1,The Man Who Sold the World (Live Acoustic),1.0,False,1065
must,must,AUX,1,1,The Man Who Sold the World (Live Acoustic),1.0,True,1066
source,source,NOUN,1,1,Rape Me,1.0,False,1067
open,open,ADJ,1,1,Rape Me,1.0,False,1068
sores,sore,NOUN,1,1,Rape Me,1.0,False,1069
appreciate,appreciate,VERB,1,1,Rape Me,1.0,False,1070
concern,concern,NOUN,1,1,Rape Me,1.0,False,1071
stink,stink,VERB,1,1,Rape Me,1.0,False,1072
standin,standin,ADJ,1,1,About a Girl,1.0,False,1073
pick,pick,VERB,1,1,About a Girl,1.0,False,1074
attack,attack,NOUN,1,1,Tourette’s,1.0,False,1075
fair,fair,ADJ,1,1,Tourette’s,1.0,False,1076
