word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
satellite,satellite,NOUN,1,1,Don’t Stop Me Now,1.0,False,961
spoke,speak,VERB,1,1,Killer Queen,1.0,False,962
walks,walk,VERB,1,1,Another One Bites the Dust,1.0,False,963
warily,warily,ADV,1,1,Another One Bites the Dust,1.0,False,964
brim,brim,NOUN,1,1,Another One Bites the Dust,1.0,False,965
guns,gun,NOUN,1,1,Another One Bites the Dust,1.0,False,966
ears,ear,NOUN,1,1,Radio Ga Ga,1.0,False,967
music,music,NOUN,1,1,Radio Ga Ga,1.0,False,968
changes,change,VERB,1,1,Radio Ga Ga,1.0,False,969
hope,hope,VERB,1,1,Radio Ga Ga,1.0,False,970
depend,depend,VERB,1,1,Radio Ga Ga,1.0,False,971
stick,stick,VERB,1,1,Radio Ga Ga,1.0,False,972
might,might,AUX,1,1,Radio Ga Ga,1.0,True,973
remind,remind,VERB,1,1,Love of My Life,1.0,False,974
hardly,hardly,ADV,1,1,Radio Ga Ga,1.0,False,975
laugh,laugh,VERB,1,1,Radio Ga Ga,1.0,False,976
become,become,VERB,1,1,Radio Ga Ga,1.0,True,977
background,background,NOUN,1,1,Radio Ga Ga,1.0,False,978
backdrop,backdrop,NOUN,1,1,Radio Ga Ga,1.0,False,979
complain,complain,VERB,1,1,Radio Ga Ga,1.0,False,980
beelzebub,beelzebub,PROPN,1,1,Bohemian Rhapsody,1.0,False,981
stone,stone,VERB,1,1,Bohemian Rhapsody,1.0,False,982
spit,spit,VERB,1,1,Bohemian Rhapsody,1.0,False,983
eye,eye,NOUN,1,1,Bohemian Rhapsody,1.0,False,984
anyone,anyone,PRON,1,1,Bohemian Rhapsody,1.0,True,985
plenty,plenty,ADJ,1,1,Another One Bites the Dust,1.0,False,986
videos,video,NOUN,1,1,Radio Ga Ga,1.0,False,987
hurry,hurry,VERB,1,1,Love of My Life,1.0,False,988
atom,atom,NOUN,1,1,Don’t Stop Me Now,1.0,False,989
gas,gas,NOUN,1,1,Killer Queen,1.0,False,990
absolutely,absolutely,ADV,1,1,Killer Queen,1.0,False,991
broken,break,VERB,1,1,Love of My Life,1.0,False,992
defyin,defyin,PROPN,1,1,Don’t Stop Me Now,1.0,False,993
gravity,gravity,NOUN,1,1,Don’t Stop Me Now,1.0,False,994
racin,racin,NOUN,1,1,Don’t Stop Me Now,1.0,False,995
passin,passin,PROPN,1,1,Don’t Stop Me Now,1.0,False,996
godiva,godiva,PROPN,1,1,Don’t Stop Me Now,1.0,False,997
floatin,floatin,ADJ,1,1,Don’t Stop Me Now,1.0,False,998
steve,steve,PROPN,1,1,Another One Bites the Dust,1.0,False,999
shootin,shootin,NOUN,1,1,Don’t Stop Me Now,1.0,False,1000
leapin,leapin,NOUN,1,1,Don’t Stop Me Now,1.0,False,1001
tiger,tiger,NOUN,1,1,Don’t Stop Me Now,1.0,False,1002
gave,give,VERB,1,1,Radio Ga Ga,1.0,False,1003
worlds,world,NOUN,1,1,Radio Ga Ga,1.0,False,1004
invaded,invade,VERB,1,1,Radio Ga Ga,1.0,False,1005
peace,peace,NOUN,1,1,We Will Rock You,1.0,False,1006
hmm,hmm,PROPN,1,1,We Will Rock You,1.0,False,1007
teenage,teenage,ADJ,1,1,Radio Ga Ga,1.0,False,1008
nights,night,NOUN,1,1,Radio Ga Ga,1.0,False,1009
tired,tired,ADJ,1,1,Radio Ga Ga,1.0,False,1010
visual,visual,NOUN,1,1,Radio Ga Ga,1.0,False,1011
ecstasy,ecstasy,NOUN,1,1,Don’t Stop Me Now,1.0,False,1012
vulgar,vulgar,ADJ,1,1,The March of the Black Queen,1.0,False,1013
buse,buse,NOUN,1,1,The March of the Black Queen,1.0,False,1014
vile,vile,ADJ,1,1,The March of the Black Queen,1.0,False,1015
tattoos,tattoo,VERB,1,1,The March of the Black Queen,1.0,False,1016
lap,lap,NOUN,1,1,Under Pressure,1.0,False,1017
turned,turn,VERB,1,1,Under Pressure,1.0,False,1018
sat,sat,PROPN,1,1,Under Pressure,1.0,False,1019
fence,fence,NOUN,1,1,Under Pressure,1.0,False,1020
chipping,chip,VERB,1,1,Under Pressure,1.0,False,1021
kick,kick,VERB,1,1,Under Pressure,1.0,False,1022
brains,brain,NOUN,1,1,Under Pressure,1.0,False,1023
prison,prison,NOUN,1,1,Somebody to Love,1.0,False,1024
rains,rain,VERB,1,1,Under Pressure,1.0,False,1025
pours,pour,VERB,1,1,Under Pressure,1.0,False,1026
