word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
speculate,speculate,VERB,1,1,Wicked Ways,1.0,False,5825
kaopectate,kaopectate,PROPN,1,1,Wicked Ways,1.0,False,5826
suggestion,suggestion,NOUN,1,1,Wicked Ways,1.0,False,5827
slaughter,slaughter,NOUN,1,1,Wicked Ways,1.0,False,5828
echo,echo,VERB,1,1,Wicked Ways,1.0,False,5829
latched,latch,VERB,1,1,Venom,1.0,False,5830
nitro,nitro,ADJ,1,1,Wicked Ways,1.0,False,5831
maestro,maestro,NOUN,1,1,Wicked Ways,1.0,False,5832
motorbike,motorbike,NOUN,1,1,Wicked Ways,1.0,False,5833
disastrously,disastrously,ADV,1,1,Rap God,1.0,False,5834
manevolent,manevolent,PROPN,1,1,Venom,1.0,False,5835
salad,salad,ADJ,1,1,Venom,1.0,False,5836
edgar,edgar,PROPN,1,1,Venom,1.0,False,5837
makeup,makeup,NOUN,1,1,Wicked Ways,1.0,False,5838
pannin,pannin,ADJ,1,1,The Ringer,1.0,False,5839
clay,clay,NOUN,1,1,Wicked Ways,1.0,False,5840
whilin,whilin,PROPN,1,1,Wicked Ways,1.0,False,5841
walmart,walmart,PROPN,1,1,Wicked Ways,1.0,False,5842
personally,personally,ADV,1,1,Wicked Ways,1.0,False,5843
verbs,verbs,PROPN,1,1,Wicked Ways,1.0,False,5844
verbally,verbally,ADV,1,1,Wicked Ways,1.0,False,5845
ultra,ultra,ADJ,1,1,Wicked Ways,1.0,False,5846
suns,sun,NOUN,1,1,Wicked Ways,1.0,False,5847
flesh,flesh,NOUN,1,1,The Ringer,1.0,False,5848
thames,thames,PROPN,1,1,The Ringer,1.0,False,5849
summon,summon,NOUN,1,1,Kings Never Die,1.0,False,5850
sob,sob,NOUN,1,1,Kings Never Die,1.0,False,5851
headstrong,headstrong,NOUN,1,1,Kings Never Die,1.0,False,5852
whereabouts,whereabouts,NOUN,1,1,Kings Never Die,1.0,False,5853
sport,sport,NOUN,1,1,Kings Never Die,1.0,False,5854
bark,bark,VERB,1,1,Kings Never Die,1.0,False,5855
morons,moron,NOUN,1,1,Kings Never Die,1.0,False,5856
mush,mush,PROPN,1,1,Square Dance,1.0,False,5857
thorns,thorn,NOUN,1,1,Kings Never Die,1.0,False,5858
busch,busch,PROPN,1,1,Campaign Speech,1.0,False,5859
anheuser,anheuser,PROPN,1,1,Campaign Speech,1.0,False,5860
entranced,entrance,VERB,1,1,Campaign Speech,1.0,False,5861
prize,prize,NOUN,1,1,Campaign Speech,1.0,False,5862
gush,gush,VERB,1,1,Campaign Speech,1.0,False,5863
kush,kush,NOUN,1,1,Campaign Speech,1.0,False,5864
qerim,qerim,PROPN,1,1,Campaign Speech,1.0,False,5865
smear,smear,VERB,1,1,Campaign Speech,1.0,False,5866
cracks,crack,NOUN,1,1,Kings Never Die,1.0,False,5867
influence,influence,NOUN,1,1,Soldier,1.0,False,5868
halter,halter,NOUN,1,1,Soldier,1.0,False,5869
halts,halt,NOUN,1,1,Soldier,1.0,False,5870
waltz,waltz,VERB,1,1,Soldier,1.0,False,5871
pourin,pourin,VERB,1,1,Soldier,1.0,False,5872
thinner,thinner,NOUN,1,1,Venom,1.0,False,5873
trumpets,trumpet,NOUN,1,1,Kings Never Die,1.0,False,5874
drummin,drummin,NOUN,1,1,Kings Never Die,1.0,False,5875
drummer,drummer,NOUN,1,1,Kings Never Die,1.0,False,5876
hallucinogens,hallucinogen,NOUN,1,1,Kings Never Die,1.0,False,5877
jersey,jersey,NOUN,1,1,Soldier,1.0,False,5878
licks,lick,VERB,1,1,Soldier,1.0,False,5879
ticks,tick,NOUN,1,1,Soldier,1.0,False,5880
tock,tock,NOUN,1,1,Soldier,1.0,False,5881
crown,crown,PROPN,1,1,Kings Never Die,1.0,False,5882
undisputed,undisputed,ADJ,1,1,Kings Never Die,1.0,False,5883
choosing,choose,VERB,1,1,Kings Never Die,1.0,False,5884
dutch,dutch,PROPN,1,1,Kings Never Die,1.0,False,5885
den,den,NOUN,1,1,Kings Never Die,1.0,False,5886
expires,expire,VERB,1,1,Soldier,1.0,False,5887
fulfill,fulfill,VERB,1,1,Soldier,1.0,False,5888
sawed,sawed,ADJ,1,1,Campaign Speech,1.0,False,5889
hunter,hunter,NOUN,1,1,Campaign Speech,1.0,False,5890
puck,puck,NOUN,1,1,Campaign Speech,1.0,False,5891
rectangular,rectangular,ADJ,1,1,Venom,1.0,False,5892
slapstick,slapstick,PROPN,1,1,Campaign Speech,1.0,False,5893
innocence,innocence,NOUN,1,1,Campaign Speech,1.0,False,5894
awkwarder,awkwarder,NOUN,1,1,Campaign Speech,1.0,False,5895
hermaphrodites,hermaphrodite,NOUN,1,1,Campaign Speech,1.0,False,5896
cutter,cutter,NOUN,1,1,Campaign Speech,1.0,False,5897
fox,fox,PROPN,1,1,Campaign Speech,1.0,False,5898
vivica,vivica,PROPN,1,1,Campaign Speech,1.0,False,5899
buttocks,buttock,NOUN,1,1,Campaign Speech,1.0,False,5900
hudson,hudson,PROPN,1,1,Campaign Speech,1.0,False,5901
