word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
tricks,trick,NOUN,1,1,I Want It All,1.0,False,1312
sticky,sticky,ADJ,1,1,My Propeller,1.0,False,1313
country,country,NOUN,1,1,I Want It All,1.0,False,1314
motorcycle,motorcycle,NOUN,1,1,She’s Thunderstorms,1.0,False,1315
celebration,celebration,NOUN,1,1,Secret Door,1.0,False,1316
attended,attend,VERB,1,1,Secret Door,1.0,False,1317
wednesday,wednesday,PROPN,1,1,Secret Door,1.0,False,1318
reputation,reputation,NOUN,1,1,Secret Door,1.0,False,1319
tyke,tyke,NOUN,1,1,Secret Door,1.0,False,1320
conclusion,conclusion,NOUN,1,1,Secret Door,1.0,False,1321
hallelujah,hallelujah,PROPN,1,1,Sculptures of Anything Goes,1.0,False,1322
overture,overture,NOUN,1,1,Secret Door,1.0,False,1323
mother,mother,NOUN,1,1,Sculptures of Anything Goes,1.0,False,1324
whilst,whilst,PROPN,1,1,Sculptures of Anything Goes,1.0,False,1325
device,device,NOUN,1,1,Batphone,1.0,False,1326
flashback,flashback,VERB,1,1,Batphone,1.0,False,1327
future,future,NOUN,1,1,Sculptures of Anything Goes,1.0,False,1328
thankfully,thankfully,ADV,1,1,Batphone,1.0,False,1329
process,process,NOUN,1,1,Batphone,1.0,False,1330
pleaded,plead,VERB,1,1,Balaclava,1.0,False,1331
resisted,resist,VERB,1,1,Balaclava,1.0,False,1332
recall,recall,VERB,1,1,Batphone,1.0,False,1333
balls,ball,NOUN,1,1,Batphone,1.0,False,1334
bucket,bucket,NOUN,1,1,Batphone,1.0,False,1335
handheld,handheld,ADJ,1,1,Batphone,1.0,False,1336
fought,fight,VERB,1,1,Balaclava,1.0,False,1337
sucked,suck,VERB,1,1,Batphone,1.0,False,1338
simplified,simplify,VERB,1,1,Batphone,1.0,False,1339
sweetheart,sweetheart,NOUN,1,1,Balaclava,1.0,False,1340
sell,sell,VERB,1,1,Batphone,1.0,False,1341
foolish,foolish,ADJ,1,1,She’s Thunderstorms,1.0,False,1342
integrity,integrity,PROPN,1,1,Batphone,1.0,False,1343
fragrance,fragrance,NOUN,1,1,Batphone,1.0,False,1344
sport,sport,NOUN,1,1,Batphone,1.0,False,1345
spectator,spectator,NOUN,1,1,Batphone,1.0,False,1346
sometime,sometime,PROPN,1,1,Sculptures of Anything Goes,1.0,True,1347
bought,buy,VERB,1,1,Batphone,1.0,False,1348
trilogy,trilogy,PROPN,1,1,Batphone,1.0,False,1349
scorned,scorn,VERB,1,1,Balaclava,1.0,False,1350
bewildered,bewilder,VERB,1,1,Balaclava,1.0,False,1351
makeup,makeup,NOUN,1,1,Balaclava,1.0,False,1352
hardly,hardly,ADV,1,1,Balaclava,1.0,False,1353
weekly,weekly,ADJ,1,1,American Sports,1.0,False,1354
chat,chat,NOUN,1,1,American Sports,1.0,False,1355
pleasurable,pleasurable,ADJ,1,1,Balaclava,1.0,False,1356
god,god,PROPN,1,1,American Sports,1.0,False,1357
sharks,shark,NOUN,1,1,Balaclava,1.0,False,1358
throwing,throw,VERB,1,1,Balaclava,1.0,False,1359
videocall,videocall,NOUN,1,1,American Sports,1.0,False,1360
fluid,fluid,ADJ,1,1,American Sports,1.0,False,1361
