word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
chokin,chokin,VERB,2,2,INDUSTRY BABY; INDUSTRY BABY (EXTENDED),1.0,False,969
heights,height,NOUN,2,1,LIGHT AGAIN!,2.0,False,970
ice,ice,NOUN,2,2,DREAMBOY; Sonic Shit,1.0,False,971
instant,instant,ADJ,2,1,SUN GOES DOWN,2.0,False,972
replayin,replayin,PROPN,2,1,AM I DREAMING,2.0,False,973
set,set,VERB,2,2,C7osure (You Like); Donald Trump,1.0,False,974
fine,fine,ADJ,2,2,C7osure (You Like); DOWN SOUF HOES,1.0,False,975
kitchen,kitchen,NOUN,2,1,SCOOP,2.0,False,976
bumpin,bumpin,PROPN,2,1,SCOOP,2.0,False,977
bleed,bleed,VERB,2,1,STAR WALKIN’,2.0,False,978
country,country,PROPN,2,2,Old Town Road (Young Thug & Mason Ramsey Remix); Rodeo,1.0,False,979
listenin,listenin,NOUN,2,2,DREAMBOY; need dat boy,1.0,False,980
tie,tie,NOUN,2,2,LIGHT AGAIN!; RIGHT THERE!,1.0,False,981
dreamworld,dreamworld,PROPN,2,2,DREAMBOY; need dat boy,1.0,False,982
wha,wha,PROPN,2,1,need dat boy,2.0,False,983
upon,upon,SCONJ,2,1,need dat boy,2.0,True,984
their,their,PRON,2,2,DOWN SOUF HOES; Old Town Road (Young Thug & Mason Ramsey Remix),1.0,True,985
hop,hop,PROPN,2,2,Old Town Road (Young Thug & Mason Ramsey Remix); Thanos (Blow It),1.0,False,986
bling,bling,NOUN,2,2,DREAMBOY; Sonic Shit,1.0,False,987
tears,tear,NOUN,2,2,AM I DREAMING; CARRY ON,1.0,False,988
sold,sell,VERB,2,2,DREAMBOY; HOTBOX,1.0,False,989
notice,notice,VERB,2,1,CARRY ON,2.0,False,990
don,don,NOUN,2,2,Old Town Road (Young Thug & Mason Ramsey Remix); Rodeo,1.0,False,991
weave,weave,NOUN,2,2,DOWN SOUF HOES; HOTBOX,1.0,False,992
choosin,choosin,NOUN,1,1,DOWN SOUF HOES,1.0,False,993
poof,poof,VERB,1,1,DOWN SOUF HOES,1.0,False,994
