word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
regretfully,regretfully,ADV,1,1,The Unforgiven,1.0,False,1496
drifting,drift,VERB,1,1,Fade to Black,1.0,False,1497
further,far,ADV,1,1,Fade to Black,1.0,True,1498
thrust,thrust,NOUN,1,1,"Atlas, Rise!",1.0,False,1499
solitaire,solitaire,PROPN,1,1,"Atlas, Rise!",1.0,False,1500
eternity,eternity,NOUN,1,1,"Atlas, Rise!",1.0,False,1501
claim,claim,VERB,1,1,"Atlas, Rise!",1.0,False,1502
perfection,perfection,NOUN,1,1,"Atlas, Rise!",1.0,False,1503
deem,deem,VERB,1,1,"Atlas, Rise!",1.0,False,1504
dedicate,dedicate,VERB,1,1,The Unforgiven,1.0,False,1505
tries,try,VERB,1,1,The Unforgiven,1.0,False,1506
demonic,demonic,ADJ,1,1,72 Seasons,1.0,False,1507
mercy,mercy,NOUN,1,1,72 Seasons,1.0,False,1508
ghost,ghost,NOUN,1,1,72 Seasons,1.0,False,1509
hypnotic,hypnotic,ADJ,1,1,72 Seasons,1.0,False,1510
permanently,permanently,ADJ,1,1,72 Seasons,1.0,False,1511
bitterness,bitterness,NOUN,1,1,"Atlas, Rise!",1.0,False,1512
burden,burden,NOUN,1,1,"Atlas, Rise!",1.0,False,1513
curses,curses,PROPN,1,1,"Atlas, Rise!",1.0,False,1514
choking,choke,VERB,1,1,72 Seasons,1.0,False,1515
fright,fright,PROPN,1,1,72 Seasons,1.0,False,1516
lеaching,lеaching,PROPN,1,1,72 Seasons,1.0,False,1517
inhеritance,inhеritance,NOUN,1,1,72 Seasons,1.0,False,1518
polarize,polarize,PROPN,1,1,72 Seasons,1.0,False,1519
barbaric,barbaric,ADJ,1,1,72 Seasons,1.0,False,1520
seed,seed,NOUN,1,1,72 Seasons,1.0,False,1521
stigmatic,stigmatic,ADJ,1,1,72 Seasons,1.0,False,1522
quickly,quickly,ADV,1,1,The Unforgiven,1.0,False,1523
subdued,subdue,VERB,1,1,The Unforgiven,1.0,False,1524
pained,pain,VERB,1,1,The Unforgiven,1.0,False,1525
learns,learn,VERB,1,1,The Unforgiven,1.0,False,1526
rules,rule,NOUN,1,1,The Unforgiven,1.0,False,1527
child,child,NOUN,1,1,The Unforgiven,1.0,False,1528
draws,draw,VERB,1,1,The Unforgiven,1.0,False,1529
deprived,deprived,PROPN,1,1,The Unforgiven,1.0,False,1530
overload,overload,NOUN,1,1,"Atlas, Rise!",1.0,False,1531
martyr,martyr,NOUN,1,1,"Atlas, Rise!",1.0,False,1532
stumbles,stumble,NOUN,1,1,"Atlas, Rise!",1.0,False,1533
crumbles,crumble,VERB,1,1,"Atlas, Rise!",1.0,False,1534
thy,thy,PRON,1,1,"Atlas, Rise!",1.0,False,1535
fears,fear,NOUN,1,1,"Atlas, Rise!",1.0,False,1536
occupy,occupy,VERB,1,1,Master of Puppets,1.0,False,1537
joins,join,VERB,1,1,The Unforgiven,1.0,False,1538
bastardized,bastardize,VERB,1,1,"Atlas, Rise!",1.0,False,1539
become,become,VERB,1,1,"Atlas, Rise!",1.0,True,1540
undertaker,undertaker,NOUN,1,1,"Atlas, Rise!",1.0,False,1541
savior,savior,NOUN,1,1,"Atlas, Rise!",1.0,False,1542
