word,total_count,chapter_count,chapters
repeat,64,21,"5:3,6:5,7:6,8:1,9:2,10:1,11:5,12:4,13:1,14:2,15:3,16:4,17:2,18:4,19:2,20:3,21:1,22:5,23:3,24:4,26:3"
silence,64,19,"5:3,6:10,7:2,9:1,10:1,11:4,12:4,13:3,15:3,16:4,17:1,18:2,19:2,20:6,21:5,22:4,24:5,25:1,26:3"
thing,64,15,"7:8,9:6,10:2,11:1,12:2,13:5,15:3,16:5,17:3,19:6,20:1,22:3,23:1,24:4,25:14"
work,62,20,"2:2,3:2,5:10,6:3,7:5,9:2,10:2,11:1,12:2,13:1,14:1,15:3,16:4,18:3,19:5,20:3,21:2,23:2,24:6,26:3"
give,61,22,"2:1,3:1,5:5,6:2,7:1,8:2,9:2,10:1,11:6,12:1,13:3,15:6,16:4,18:1,19:5,20:5,21:4,22:4,23:1,24:2,25:2,26:2"
smile,61,17,"5:6,7:5,8:4,9:1,11:1,12:2,14:1,15:3,16:5,18:4,19:5,20:6,21:2,22:6,23:1,24:3,26:6"
boy,60,14,"5:4,6:7,7:12,8:2,11:3,15:11,16:13,18:1,19:2,20:1,21:1,22:1,24:1,26:1"
get,60,16,"5:2,7:4,8:2,9:4,14:2,15:4,16:6,17:2,19:4,20:4,21:5,22:1,23:3,24:8,25:8,26:1"
like,59,16,"5:4,6:2,7:6,10:1,12:2,13:3,15:3,16:6,18:1,19:5,20:9,21:4,22:1,23:2,24:8,25:2"
moment,59,18,"5:5,7:4,8:1,10:1,11:1,13:3,14:1,15:6,17:4,18:2,19:7,20:5,21:4,22:6,23:2,24:2,25:1,26:4"
people,57,16,"5:1,6:1,7:3,8:3,9:2,10:1,12:1,13:2,14:1,15:6,16:9,19:6,21:2,22:1,24:14,25:4"
girl,56,15,"5:1,6:1,7:14,8:2,9:6,10:1,11:8,13:2,15:2,16:1,18:4,19:7,20:3,22:1,25:3"
world,55,15,"2:1,3:1,5:1,7:3,10:6,14:1,15:4,16:8,19:4,21:3,22:2,23:6,24:6,25:5,26:4"
bed,52,12,"5:1,6:2,8:1,10:1,12:4,16:16,17:3,19:2,20:4,22:15,24:2,26:1"
day,52,15,"5:5,6:1,7:9,11:1,12:2,13:2,15:1,16:11,17:2,19:5,20:1,21:2,23:3,24:2,26:5"
woman,51,14,"5:3,7:7,9:4,10:1,11:1,15:10,16:9,19:5,20:1,21:1,22:1,24:1,25:1,26:6"
find,50,20,"4:2,5:2,6:2,7:4,9:2,10:1,12:2,13:3,14:1,15:3,16:4,17:4,19:6,20:2,21:2,22:2,23:2,24:3,25:2,26:1"
arm,48,16,"5:1,6:1,7:1,11:1,12:1,15:2,16:9,17:2,18:3,19:6,21:9,22:1,23:3,24:1,25:3,26:4"
call,48,14,"5:4,6:1,7:12,9:1,13:1,16:4,17:2,18:2,19:6,20:2,22:2,23:2,25:5,26:4"
foot,48,14,"7:2,8:2,10:1,11:9,12:1,13:1,14:1,15:8,17:1,18:1,19:2,21:4,22:7,26:8"
lift,48,20,"5:5,6:3,7:3,8:5,9:2,10:1,11:2,12:1,13:1,14:1,15:3,16:6,17:2,18:1,19:3,20:1,21:1,22:3,23:3,26:1"
right,48,16,"5:1,6:4,7:6,8:1,9:1,10:1,11:2,12:3,15:2,16:3,19:3,21:1,22:1,24:3,25:12,26:4"
fall,47,17,"6:5,7:1,8:1,9:1,10:1,11:2,13:2,15:10,16:4,17:1,18:1,19:4,21:3,22:6,23:1,24:2,26:2"
mean,47,17,"5:2,6:1,7:6,8:1,9:4,12:6,15:2,16:5,18:1,19:2,20:1,21:5,22:2,23:1,24:2,25:4,26:2"
run,47,16,"7:3,8:1,11:3,13:2,14:1,15:7,16:7,17:2,18:1,19:4,21:4,22:2,23:2,24:2,25:1,26:5"
walk,47,20,"5:1,6:3,7:4,8:1,9:1,10:2,11:1,12:3,13:3,15:10,16:3,17:1,18:2,19:4,20:2,21:1,22:2,24:1,25:1,26:1"
child,46,10,"5:2,6:16,7:11,12:1,14:1,15:4,16:3,18:2,22:5,24:1"
shake,46,15,"5:4,7:2,8:2,9:4,13:2,14:1,15:4,16:1,17:3,19:8,20:3,21:3,22:4,24:3,26:2"
step,46,16,"6:3,7:1,8:2,9:2,10:1,12:1,14:1,15:7,16:4,17:5,19:3,20:1,21:4,22:3,23:4,26:4"
bottle,45,12,"5:13,7:3,8:2,10:5,15:3,16:6,18:2,19:2,20:1,21:1,24:6,25:1"
night,45,15,"7:2,8:1,10:9,11:2,12:2,14:2,15:1,16:4,18:1,19:2,20:8,22:1,23:1,25:2,26:7"
tell,45,17,"5:6,7:5,9:2,11:1,12:1,13:1,14:1,15:4,16:8,18:1,19:1,20:3,21:1,22:2,24:4,25:3,26:1"
floor,44,18,"5:3,6:5,8:1,9:3,10:2,11:2,13:2,15:2,16:7,17:2,18:1,19:3,20:1,21:2,22:3,23:1,25:1,26:3"
laugh,44,14,"5:3,7:1,8:2,10:1,12:3,14:4,16:10,19:2,20:7,21:1,23:2,24:6,25:1,26:1"
life,44,20,"2:2,3:2,4:2,6:2,7:4,8:2,9:1,11:6,13:1,14:1,15:3,16:2,17:1,18:2,19:3,20:2,22:2,24:3,25:2,26:1"
point,44,16,"5:4,6:1,7:6,11:2,14:3,15:4,16:3,18:3,19:2,20:1,21:1,22:2,23:1,24:4,25:1,26:6"
remember,44,19,"6:2,7:3,8:1,9:1,10:2,12:2,13:1,14:4,15:2,16:6,17:1,18:3,19:2,20:2,21:1,22:1,24:3,25:3,26:4"
see,44,16,"7:1,8:1,10:1,13:2,14:1,15:8,16:5,17:3,19:1,20:6,21:1,22:4,23:1,24:2,25:2,26:5"
lie,43,15,"5:1,6:1,7:1,10:1,11:1,15:3,16:15,17:3,19:1,20:9,21:1,22:1,24:2,25:1,26:2"
mind,43,16,"5:2,6:6,10:4,11:1,12:4,13:1,14:1,16:4,19:2,20:2,21:4,22:2,23:3,24:2,25:2,26:3"
start,43,18,"5:3,6:3,7:2,8:5,9:1,10:2,12:2,13:1,14:3,15:1,16:4,17:2,19:2,20:1,22:3,24:3,25:1,26:4"
blood,42,16,"5:5,6:1,7:4,8:1,9:1,10:1,11:1,12:1,15:6,16:8,18:1,19:2,20:2,21:4,22:2,26:2"
end,42,14,"6:2,7:5,11:2,12:4,14:1,15:5,16:1,19:6,20:3,21:1,22:4,24:2,25:5,26:1"
great,42,19,"2:1,3:1,5:2,7:1,9:1,10:3,11:3,12:1,13:1,14:1,15:5,16:4,18:3,20:2,22:2,23:1,24:1,25:5,26:4"
new,42,17,"2:1,3:1,4:2,5:1,6:1,7:6,9:1,10:1,12:1,15:2,16:5,18:1,19:4,23:6,24:6,25:1,26:2"
talk,42,13,"5:2,7:4,8:3,9:1,12:7,13:2,14:1,16:9,17:2,19:2,20:4,21:4,24:1"
air,41,15,"5:2,6:1,7:5,8:4,9:1,10:2,11:1,14:2,15:2,17:1,19:6,22:6,23:1,24:1,26:6"
reason,41,14,"6:3,7:2,9:1,11:1,13:1,14:2,16:3,18:4,19:1,21:4,22:1,24:4,25:10,26:4"
speak,41,20,"5:4,6:4,7:2,9:2,10:1,11:1,12:1,13:1,14:1,16:1,17:1,18:1,19:1,20:1,21:2,22:6,23:3,24:1,25:3,26:4"
try,41,17,"5:1,7:5,9:3,11:1,12:2,13:1,14:1,15:2,16:2,17:2,18:1,19:3,20:1,21:2,22:8,24:4,26:2"
book,40,10,"1:1,6:9,7:3,16:7,19:1,20:2,21:1,23:1,24:5,25:10"
minute,40,16,"5:4,6:2,7:1,8:4,9:1,10:2,12:1,14:6,15:1,17:1,18:1,19:4,20:3,22:2,23:2,26:5"
white,40,13,"5:2,6:3,7:3,8:2,10:1,11:1,14:1,15:6,16:5,17:6,19:1,21:6,26:3"
answer,39,15,"6:1,7:4,8:2,12:2,15:4,16:4,17:1,18:1,19:5,20:1,21:4,23:2,24:5,25:1,26:2"
let,39,16,"5:2,6:1,7:3,8:1,10:1,11:2,12:2,15:6,16:2,19:2,20:5,21:3,22:1,23:3,24:3,26:2"
well,39,19,"2:1,3:1,5:1,6:1,7:10,8:1,9:1,12:1,14:1,15:1,16:4,18:2,19:2,20:2,22:3,23:3,24:2,25:1,26:1"
black,38,16,"5:1,6:2,7:1,8:3,9:1,10:1,11:2,12:1,13:1,14:1,15:8,16:8,19:3,23:3,24:1,25:1"
fly,38,17,"5:1,7:4,8:4,9:1,10:2,11:1,12:3,14:1,15:5,16:3,17:5,19:1,21:1,22:1,24:1,25:2,26:2"
hour,38,15,"5:2,7:1,10:2,11:1,12:3,13:2,14:2,16:4,17:4,18:1,19:2,21:1,22:1,24:6,26:6"
leave,38,17,"5:1,6:3,7:1,9:1,10:1,11:1,13:3,14:3,15:5,16:3,17:1,19:2,21:2,22:1,23:1,24:3,26:6"
shoulder,38,16,"5:1,7:4,9:2,12:2,13:1,14:1,15:3,16:3,17:1,19:1,21:7,22:3,23:4,24:1,25:1,26:3"
shout,38,16,"6:2,7:2,9:2,11:3,12:1,13:1,15:1,16:5,18:1,19:1,20:2,21:3,22:2,23:6,24:1,26:5"
week,37,15,"5:1,6:1,7:6,8:2,9:2,10:1,12:5,14:2,17:1,18:1,19:4,20:6,21:3,24:1,26:1"
light,36,12,"5:4,6:2,8:1,9:1,10:3,11:3,16:5,17:1,19:9,24:2,25:2,26:3"
tone,36,17,"5:2,6:4,7:5,8:2,9:3,10:2,11:2,12:2,13:1,15:1,17:1,19:1,20:3,22:2,23:1,24:1,26:3"
twin,36,9,"5:6,9:2,10:1,16:1,19:2,22:12,23:7,24:3,26:2"
friend,35,11,"2:2,3:2,9:2,10:3,11:1,12:1,20:13,21:1,23:5,24:4,25:1"
hear,35,13,"7:3,10:2,11:8,12:2,13:1,15:1,16:6,17:1,19:2,21:4,23:1,25:1,26:3"
love,35,11,"5:1,6:4,7:11,8:1,11:5,16:4,18:1,19:3,21:2,25:2,26:1"
sit,35,15,"7:4,9:1,11:3,13:1,14:1,15:2,16:3,17:1,19:1,20:6,21:2,22:4,24:1,25:1,26:4"
bad,34,14,"6:2,7:4,8:1,9:1,12:2,14:1,15:7,16:3,19:3,20:2,21:1,24:3,25:3,26:1"
break,34,14,"5:1,7:2,11:3,13:1,15:4,16:3,18:4,19:2,20:2,21:2,22:2,23:2,24:3,26:3"
hold,34,12,"6:1,7:2,9:1,15:5,16:8,17:1,18:2,19:3,20:2,21:3,25:1,26:5"
low,34,17,"5:1,6:2,7:1,9:3,10:2,13:1,15:4,16:2,17:1,18:1,19:3,20:4,21:1,22:2,23:2,24:3,26:1"
machine,34,16,"5:1,7:7,8:4,9:2,10:2,11:1,12:1,14:1,16:1,17:1,19:2,20:3,23:1,24:2,25:1,26:4"
play,34,14,"6:2,7:11,8:1,10:1,11:3,14:2,16:4,18:1,19:2,20:1,22:1,24:1,25:3,26:1"
small,34,18,"5:1,6:2,7:4,8:4,9:1,10:2,12:1,13:1,14:1,15:4,16:2,18:1,19:2,20:1,21:2,24:1,25:1,26:3"
cry,33,13,"5:1,7:1,11:1,12:1,14:1,15:3,16:13,17:1,20:1,21:3,22:1,23:2,26:4"
slowly,33,13,"5:4,6:1,7:3,8:2,9:1,11:2,15:9,16:2,17:1,19:2,20:3,22:1,26:2"
year,33,13,"5:6,6:2,7:10,9:1,10:3,13:1,15:2,16:1,19:1,21:1,22:1,24:1,25:3"
house,32,12,"7:1,9:1,10:2,13:2,14:3,15:8,16:6,17:2,19:3,20:1,22:1,26:2"
make,32,16,"5:3,6:1,7:1,9:2,10:2,12:1,13:1,15:1,16:8,19:3,20:1,21:1,22:1,23:1,24:2,25:3"
read,32,9,"6:1,7:2,9:1,16:8,19:3,20:5,24:5,25:6,26:1"
sleep,32,13,"5:1,6:3,7:4,10:2,12:1,13:2,14:2,16:3,18:1,20:4,21:1,22:3,26:5"
half,31,14,"5:3,7:1,8:2,10:3,12:2,14:4,15:2,16:2,17:3,18:1,19:2,24:3,25:1,26:2"
place,31,16,"5:2,7:3,8:1,11:2,12:1,14:3,15:3,16:1,19:3,20:3,21:1,22:2,23:2,24:1,25:2,26:1"
star,31,14,"7:1,8:1,10:1,11:2,13:1,15:1,16:2,18:1,19:4,20:1,21:1,22:7,23:4,26:4"
add,30,14,"5:3,6:1,7:1,8:1,12:2,14:3,15:1,16:1,19:2,20:2,21:3,23:1,24:6,26:3"
gramme,30,12,"7:5,8:1,10:2,12:3,14:3,15:2,17:1,19:6,20:1,21:3,25:1,26:2"
green,30,11,"6:2,7:4,8:4,9:1,10:2,14:3,15:2,16:2,17:5,24:3,26:2"
happy,30,12,"5:3,7:1,9:1,10:5,11:1,12:3,16:4,20:2,23:3,24:5,25:1,26:1"
helicopter,30,12,"7:1,8:4,10:2,11:1,12:1,14:1,15:1,17:3,19:4,21:1,24:2,26:9"
listen,30,16,"6:1,7:1,9:3,11:4,13:1,14:1,15:1,16:1,17:2,18:1,19:3,20:5,21:3,23:1,25:1,26:1"
loud,30,13,"6:3,7:3,8:2,10:3,11:2,14:1,15:3,16:4,18:2,20:2,22:1,23:2,26:2"
sing,30,10,"8:1,9:1,11:6,12:1,15:2,16:9,19:4,21:1,22:1,26:4"
sound,30,15,"6:2,7:2,11:1,13:1,14:1,15:6,17:2,19:2,20:1,21:1,22:2,23:2,24:1,25:1,26:5"
student,30,7,"2:1,3:1,5:11,6:10,7:5,9:1,20:1"
death,29,12,"5:1,6:1,7:2,10:1,14:1,16:1,19:2,22:3,23:2,24:2,25:7,26:6"
keep,29,15,"2:1,3:1,5:5,6:1,8:1,12:2,15:3,16:2,19:2,20:4,21:1,22:2,23:1,24:1,26:2"
write,29,10,"1:1,6:1,9:6,13:2,16:2,17:3,19:3,20:5,21:1,24:5"
condition,28,12,"5:2,6:5,7:1,9:1,10:1,13:1,15:1,19:3,22:1,24:5,25:6,26:1"
dear,28,10,"7:5,8:1,10:7,14:2,15:3,17:3,20:4,21:1,22:1,25:1"
drop,28,13,"5:3,6:3,8:3,11:3,14:2,15:2,16:3,17:2,19:1,20:2,21:1,22:2,26:1"
forward,28,14,"7:4,8:1,10:1,14:1,15:3,16:2,17:1,18:1,19:2,20:2,21:1,22:2,23:4,26:3"
mother,28,11,"6:2,7:6,8:1,15:3,16:4,18:1,19:1,20:7,22:1,24:1,25:1"
whisper,28,13,"6:3,7:2,9:1,10:1,11:3,14:1,15:5,17:1,19:2,21:3,22:3,23:2,26:1"
explain,27,12,"5:8,6:1,7:1,10:1,12:1,14:2,15:2,16:2,17:1,19:5,20:1,22:2"
grow,27,12,"5:6,6:1,9:1,10:2,11:1,15:1,16:2,17:1,18:2,20:4,25:4,26:2"
happiness,27,6,"5:2,16:2,20:3,22:1,24:14,25:5"
pale,27,18,"5:1,6:2,7:2,8:1,9:1,10:1,12:1,13:1,14:2,15:1,16:2,18:1,19:2,20:2,21:1,22:3,25:1,26:2"
pass,27,13,"5:8,7:1,8:1,9:1,10:1,11:3,13:1,15:1,18:1,19:2,22:2,24:1,26:4"
roof,27,12,"5:1,8:4,9:5,10:1,11:2,12:1,14:1,15:1,17:2,19:5,20:2,22:2"
whip,27,4,"15:4,16:5,19:1,26:17"
baby,26,7,"5:1,6:6,7:8,15:3,16:4,18:2,23:2"
box,26,10,"5:1,6:1,7:1,15:1,16:4,17:2,19:2,22:4,23:8,26:2"
high,26,13,"5:1,6:1,7:1,13:1,14:1,16:1,18:1,19:5,20:2,23:1,24:6,25:1,26:4"
lip,26,11,"5:1,7:2,11:1,15:1,17:4,19:5,20:3,21:3,22:3,23:1,26:2"
throw,26,11,"7:2,8:2,14:1,15:1,16:7,18:2,19:1,22:2,23:6,24:1,26:1"
cheek,25,11,"6:2,8:1,11:1,15:3,16:4,17:4,19:1,20:5,21:1,22:1,26:2"
embryo,25,7,"5:19,7:1,10:1,15:1,16:1,18:1,21:1"
later,25,15,"5:1,7:1,8:2,9:1,11:1,12:1,14:2,15:3,16:1,17:2,19:2,20:2,21:1,23:1,26:4"
science,25,3,"6:4,24:20,25:1"
surrogate,25,13,"5:5,7:4,8:1,9:1,10:2,11:1,12:2,18:1,19:2,20:2,21:1,24:2,26:1"
water,25,11,"6:2,7:3,9:2,12:1,14:1,15:3,16:3,17:1,23:4,24:2,26:3"
bring,24,12,"2:1,3:1,5:3,6:3,15:4,16:2,17:1,20:1,21:3,22:2,23:2,24:1"
dark,24,12,"5:1,7:4,8:1,9:1,10:2,14:1,15:5,16:5,17:1,23:1,25:1,26:1"
drum,24,5,"11:4,15:11,16:4,20:3,21:2"
push,24,12,"5:1,6:2,8:1,9:2,12:1,16:4,17:1,19:1,21:2,22:1,23:6,26:2"
touch,24,14,"5:1,6:2,7:1,8:3,11:1,12:1,14:1,15:2,16:2,17:2,19:2,20:1,22:1,26:4"
understand,24,11,"6:2,12:3,15:2,16:6,18:1,19:1,20:1,21:1,23:1,24:5,26:1"
body,23,15,"5:2,6:2,7:1,8:1,11:1,12:2,13:2,15:4,16:1,18:1,19:1,21:1,22:1,25:2,26:1"
chair,23,14,"6:1,11:3,13:2,14:2,17:1,18:1,19:1,20:1,21:1,22:2,23:1,24:3,25:3,26:1"
crowd,23,7,"8:2,12:3,15:7,19:2,20:3,23:4,26:2"
hair,23,8,"6:1,7:2,9:1,13:1,15:7,16:7,17:3,19:1"
happen,23,14,"5:1,6:2,7:1,9:1,11:2,13:1,14:1,15:2,16:2,17:1,22:1,24:4,25:2,26:2"
hard,23,12,"5:3,6:3,7:2,9:1,11:1,12:1,15:1,16:4,22:3,24:2,25:1,26:1"
morning,23,13,"5:1,6:2,13:1,14:2,15:1,16:1,17:3,18:1,19:3,20:1,22:1,25:1,26:5"
move,23,14,"5:5,6:1,7:2,9:1,12:1,15:1,16:1,17:1,18:1,19:2,20:1,21:1,22:2,26:3"
self,23,11,"7:1,9:3,11:1,13:1,15:1,18:2,19:1,20:6,24:1,25:4,26:2"
send,23,10,"5:2,6:2,7:1,12:1,14:1,16:3,17:1,20:1,22:3,24:8"
suppose,23,11,"6:1,7:3,8:2,9:2,10:1,13:1,15:5,16:3,21:1,24:2,25:2"
tear,23,13,"6:1,11:1,15:4,16:2,17:1,18:1,20:2,21:1,22:3,23:2,24:1,25:3,26:1"
beautiful,22,12,"7:1,8:1,11:1,15:1,16:3,17:4,20:1,22:4,23:1,24:1,25:1,26:3"
believe,22,10,"4:2,7:2,9:1,13:1,14:1,15:1,19:3,20:1,24:2,25:8"
catch,22,12,"7:1,11:2,13:2,15:1,16:3,19:3,20:1,21:3,22:2,24:1,25:1,26:2"
kill,22,9,"7:1,15:2,16:4,18:1,21:2,22:1,23:4,24:1,26:6"
need,22,12,"5:2,7:3,8:1,9:1,16:1,17:1,18:1,19:3,20:2,21:1,24:1,25:5"
order,22,13,"5:1,7:1,9:3,13:2,14:1,16:1,17:2,18:2,19:3,20:1,23:1,24:2,25:2"
soft,22,10,"6:2,8:2,10:2,11:1,15:3,16:2,17:3,18:2,21:4,26:1"
wait,22,14,"6:1,7:1,8:2,9:2,11:1,12:1,14:1,15:1,16:2,17:1,19:4,20:2,21:1,23:2"
actually,21,13,"5:3,7:4,9:1,12:1,13:2,14:3,16:1,19:1,20:1,21:1,22:1,23:1,26:1"
beat,21,8,"5:2,11:8,15:4,17:1,19:1,20:1,21:3,26:1"
caste,21,12,"5:1,6:2,7:1,8:1,9:5,10:2,13:1,15:1,18:1,19:2,20:1,24:3"
continue,21,12,"5:2,6:1,7:3,11:3,12:2,13:1,14:1,20:2,23:1,24:2,25:2,26:1"
die,21,11,"5:1,6:1,11:4,14:2,15:1,18:1,19:5,21:1,22:3,23:1,26:1"
have,21,11,"7:5,9:1,11:1,13:1,15:2,16:1,19:2,20:5,21:1,24:1,25:1"
meet,21,12,"7:2,11:2,12:2,13:2,18:1,19:3,20:3,21:1,22:1,23:1,24:2,26:1"
nurse,21,4,"5:1,6:7,7:5,22:8"
rise,21,13,"6:2,8:2,9:1,10:1,11:2,14:1,15:1,16:1,19:1,20:1,22:5,24:1,26:2"
short,21,12,"5:1,6:2,7:3,8:1,9:2,14:1,15:1,16:1,17:2,19:2,24:2,26:3"
silent,21,14,"6:3,7:1,9:1,13:1,15:1,16:1,19:1,20:1,21:1,22:2,23:2,24:3,25:1,26:2"
stop,21,12,"6:1,7:1,12:2,15:3,16:1,18:2,19:1,20:4,21:1,22:1,23:3,25:1"
bright,20,11,"6:2,7:1,8:2,10:1,12:1,15:3,19:1,20:3,22:2,23:1,26:3"
carry,20,13,"5:3,6:1,7:1,10:1,14:2,15:2,16:1,18:1,19:1,23:3,24:1,25:2,26:1"
deep,20,12,"7:2,8:2,9:1,11:2,13:1,15:5,16:1,17:2,19:1,20:1,24:1,25:1"
far,20,13,"5:1,7:1,9:2,11:2,15:1,16:2,17:1,18:1,19:5,20:1,24:1,25:1,26:1"
forget,20,13,"7:1,10:1,12:1,15:1,16:1,18:1,20:2,21:2,22:3,23:2,24:2,25:1,26:2"
free,20,9,"4:2,5:1,7:1,12:4,16:3,19:1,23:6,24:1,25:1"
ground,20,9,"5:5,6:1,7:2,10:1,14:3,15:2,16:1,20:1,26:4"
help,20,7,"8:1,16:3,19:2,23:9,24:2,25:1,26:2"
holiday,20,10,"7:2,8:1,12:1,13:1,17:1,18:1,19:8,20:1,24:1,25:3"
horrible,20,12,"7:2,9:1,12:4,13:1,14:1,15:1,16:2,19:1,21:1,23:2,24:3,25:1"
large,20,11,"5:2,6:1,7:3,11:4,14:2,19:2,22:1,23:1,24:2,25:1,26:1"
