word,total_count,episode_count,episodes
anyways,7,7,"1x05:1,2x08:1,2x10:1,3x05:1,3x10:1,5x08:1,5x14:1"
apart,7,6,"1x06:1,2x11:1,3x03:1,5x07:1,5x09:2,5x11:1"
appear,7,7,"1x04:1,2x03:1,3x01:1,3x12:1,4x04:1,5x01:1,5x08:1"
asleep,7,6,"1x01:1,1x07:1,2x06:2,2x12:1,3x05:1,5x05:1"
audit,7,5,"4x03:1,4x09:3,4x10:1,4x11:1,5x01:1"
background,7,6,"1x05:1,1x06:1,1x07:1,4x08:1,5x02:2,5x06:1"
basically,7,7,"2x13:1,3x01:1,3x04:1,3x09:1,3x11:1,4x10:1,4x13:1"
beep,7,4,"1x07:1,2x13:1,3x03:4,3x06:1"
birth,7,4,"1x02:1,2x11:1,2x12:1,2x13:4"
board,7,5,"2x10:1,3x10:1,4x12:1,4x13:1,5x04:3"
boom,7,5,"3x01:1,3x09:1,4x08:1,5x02:1,5x08:3"
bound,7,6,"1x07:1,2x13:1,3x01:1,3x03:1,5x03:2,5x06:1"
bowl,7,4,"1x01:1,1x02:1,1x04:3,5x09:2"
businessman,7,6,"1x02:1,1x05:1,2x11:1,3x12:1,3x13:2,5x11:1"
buzz,7,3,"2x09:5,3x06:1,4x12:1"
cake,7,6,"1x06:1,2x03:1,2x11:1,5x04:2,5x07:1,5x13:1"
cat,7,7,"1x03:1,2x08:1,3x04:1,4x13:1,5x03:1,5x06:1,5x08:1"
cave,7,6,"1x04:1,2x05:1,2x07:1,3x12:1,4x09:1,4x11:2"
channel,7,6,"1x05:1,2x02:2,2x04:1,2x08:1,3x04:1,5x10:1"
character,7,6,"1x03:2,3x06:1,4x03:1,4x04:1,4x05:1,4x13:1"
clothes,7,5,"1x01:1,1x04:1,4x04:1,5x04:1,5x12:3"
clue,7,7,"1x01:1,2x02:1,2x05:1,4x05:1,4x06:1,5x05:1,5x07:1"
cough,7,4,"1x03:1,2x08:1,2x09:4,2x10:1"
crib,7,5,"1x03:3,1x06:1,2x02:1,2x05:1,3x06:1"
cup,7,7,"2x12:1,2x13:1,3x08:1,4x04:1,5x02:1,5x05:1,5x15:1"
curious,7,6,"1x01:1,3x02:2,3x05:1,3x06:1,4x08:1,4x11:1"
cute,7,6,"1x07:1,2x05:1,3x05:1,3x07:1,4x04:2,5x02:1"
dangerous,7,7,"3x10:1,4x03:1,4x04:1,4x05:1,4x11:1,5x13:1,5x14:1"
diamond,7,2,"2x06:5,2x12:2"
direction,7,7,"2x09:1,3x05:1,4x01:1,4x05:1,5x03:1,5x05:1,5x14:1"
disposal,7,6,"1x04:1,3x04:1,3x06:1,4x03:2,4x07:1,4x09:1"
distributor,7,5,"1x02:2,1x06:2,2x11:1,4x12:1,5x03:1"
ditch,7,6,"1x02:2,1x05:1,3x08:1,4x05:1,4x07:1,5x04:1"
drag,7,7,"1x02:1,2x04:1,3x04:1,4x12:1,5x04:1,5x06:1,5x14:1"
driveway,7,6,"1x07:1,2x06:1,3x01:1,4x01:2,4x05:1,4x06:1"
engine,7,6,"2x09:1,4x08:1,4x10:1,4x11:1,5x05:2,5x14:1"
enter,7,6,"1x07:1,2x05:1,2x08:1,3x03:1,3x06:2,4x09:1"
environment,7,3,"3x10:1,4x01:1,5x04:5"
favorite,7,4,"1x04:2,4x03:1,5x07:2,5x14:2"
filter,7,7,"1x04:1,2x10:1,3x07:1,4x11:1,5x02:1,5x04:1,5x11:1"
flight,7,6,"1x02:1,2x12:1,3x01:2,3x02:1,3x04:1,5x13:1"
forth,7,5,"2x01:1,4x05:1,4x09:3,5x03:1,5x06:1"
fugue,7,5,"2x03:2,2x05:1,2x13:1,3x09:1,3x10:2"
furniture,7,7,"1x03:1,1x04:1,2x08:1,3x06:1,4x03:1,5x03:1,5x16:1"
gang,7,7,"2x02:1,3x11:1,3x12:1,4x05:1,5x04:1,5x07:1,5x13:1"
got,7,7,"1x03:1,1x06:1,2x06:1,2x10:1,3x03:1,3x10:1,5x06:1"
grade,7,7,"1x01:1,1x06:1,2x07:1,2x13:1,3x09:1,4x08:1,5x07:1"
gray,7,6,"1x03:1,1x05:1,2x06:1,2x13:1,5x06:1,5x15:2"
greedy,7,5,"2x02:1,2x04:1,2x05:1,3x06:2,5x13:2"
guest,7,6,"1x06:1,3x06:1,4x03:1,4x04:1,5x12:2,5x16:1"
handcuff,7,5,"4x04:1,5x02:2,5x10:1,5x13:1,5x14:2"
holly,7,6,"1x07:1,3x03:1,3x04:1,5x09:1,5x14:2,5x16:1"
horse,7,7,"2x07:1,3x02:1,3x05:1,4x03:1,4x07:1,4x12:1,5x07:1"
hose,7,5,"5x04:1,5x05:1,5x11:2,5x12:2,5x13:1"
huge,7,7,"2x01:1,2x06:1,4x07:1,4x09:1,5x03:1,5x05:1,5x07:1"
incident,7,4,"2x03:1,3x01:1,4x03:3,5x01:2"
income,7,4,"3x09:1,4x01:1,4x03:1,4x09:4"
insane,7,5,"1x07:2,2x02:1,2x12:2,3x09:1,4x13:1"
invest,7,6,"3x11:2,3x12:1,4x01:1,5x05:1,5x07:1,5x15:1"
item,7,5,"1x03:1,1x07:3,2x07:1,2x10:1,3x11:1"
liar,7,6,"1x06:1,2x13:1,3x04:2,4x03:1,5x14:1,5x16:1"
location,7,7,"3x09:1,3x13:1,5x02:1,5x03:1,5x08:1,5x09:1,5x14:1"
manufacture,7,6,"1x07:1,2x04:1,3x07:1,4x07:1,4x11:1,5x02:2"
marie,7,5,"1x05:1,3x07:1,3x08:2,3x09:1,5x10:2"
math,7,6,"2x05:1,3x02:1,4x08:2,5x05:1,5x13:1,5x16:1"
mexican,7,7,"1x01:1,2x02:1,2x03:1,2x07:1,3x08:1,3x09:1,4x12:1"
milk,7,6,"1x01:1,1x05:1,4x05:1,5x02:2,5x15:1,5x16:1"
mutual,7,6,"1x02:1,3x01:1,3x05:2,4x03:1,4x08:1,5x08:1"
necessary,7,5,"2x03:2,3x08:2,3x11:1,4x08:1,5x05:1"
often,7,7,"1x04:1,1x05:1,2x03:1,2x11:1,3x09:1,4x07:1,5x11:1"
period,7,7,"2x05:1,2x07:1,2x11:1,3x02:1,3x10:1,3x13:1,4x07:1"
powder,7,4,"1x01:2,2x02:3,2x06:1,5x13:1"
pregnant,7,6,"1x02:2,1x07:1,2x01:1,2x03:1,2x05:1,5x14:1"
prepare,7,6,"1x02:1,2x04:1,2x09:2,3x13:1,4x07:1,5x14:1"
pride,7,6,"1x05:2,2x06:1,3x05:1,5x02:1,5x05:1,5x07:1"
privilege,7,6,"2x04:1,2x05:2,2x08:1,3x03:1,3x09:1,3x13:1"
probable,7,2,"2x03:3,3x06:4"
progress,7,6,"4x01:2,4x07:1,4x08:1,4x10:1,4x13:1,5x06:1"
purity,7,4,"4x01:2,5x07:1,5x08:1,5x13:3"
recall,7,5,"2x12:1,3x10:1,4x04:2,5x01:2,5x15:1"
regardless,7,7,"1x04:1,2x08:1,3x02:1,4x08:1,5x08:1,5x10:1,5x11:1"
remind,7,7,"2x04:1,2x07:1,3x04:1,3x09:1,3x11:1,4x04:1,5x09:1"
remove,7,4,"3x03:2,5x03:3,5x05:1,5x13:1"
robbery,7,6,"2x08:1,4x03:1,4x04:2,4x06:1,5x05:1,5x06:1"
roof,7,7,"3x02:1,3x03:1,3x08:1,5x01:1,5x03:1,5x11:1,5x12:1"
rough,7,6,"2x13:1,4x06:1,4x11:1,5x03:1,5x04:2,5x13:1"
seems,7,6,"2x03:1,4x08:1,4x11:1,5x02:1,5x04:1,5x15:2"
several,7,7,"1x07:1,2x03:1,2x07:1,3x01:1,4x03:1,4x08:1,4x10:1"
shh,7,3,"4x11:1,4x12:5,5x10:1"
shoulder,7,6,"3x03:2,3x04:1,3x08:1,4x01:1,4x13:1,5x09:1"
slip,7,7,"1x06:1,3x09:1,3x10:1,4x07:1,5x01:1,5x06:1,5x16:1"
sneak,7,6,"1x07:2,2x05:1,3x02:1,3x04:1,5x02:1,5x16:1"
soda,7,7,"1x03:1,1x04:1,2x09:1,3x09:1,4x08:1,5x10:1,5x11:1"
soft,7,3,"3x07:1,4x03:5,4x04:1"
solution,7,4,"1x01:1,3x06:1,5x04:2,5x11:3"
south,7,6,"1x02:1,1x07:1,2x11:1,3x07:1,4x07:1,4x11:2"
stage,7,7,"1x01:1,1x04:1,1x06:1,2x09:1,2x10:1,3x04:1,5x08:1"
statement,7,6,"2x03:1,3x02:1,3x07:2,3x12:1,4x13:1,5x10:1"
steam,7,6,"3x05:1,4x04:1,4x07:1,4x12:1,5x03:2,5x04:1"
stranger,7,6,"2x08:1,2x12:1,2x13:1,3x10:2,4x06:1,5x14:1"
strictly,7,7,"1x03:1,2x05:1,2x08:1,3x01:1,3x09:1,3x13:1,4x01:1"
strike,7,7,"1x06:1,2x02:1,3x03:1,3x06:1,3x13:1,4x08:1,5x02:1"
summer,7,6,"1x04:1,2x07:1,4x01:1,4x03:1,5x03:1,5x08:2"
suspicious,7,5,"3x05:1,4x09:2,4x11:1,5x05:1,5x12:2"
synchro,7,7,"1x01:1,1x02:1,1x03:1,1x04:1,1x05:1,1x06:1,1x07:1"
tall,7,6,"1x07:1,2x07:1,3x05:2,5x03:1,5x11:1,5x12:1"
tap,7,7,"3x03:1,3x06:1,4x08:1,4x09:1,5x01:1,5x10:1,5x15:1"
tea,7,5,"3x03:1,5x02:2,5x13:1,5x15:1,5x16:2"
teeth,7,7,"1x03:1,2x03:1,2x05:1,2x08:1,2x12:1,3x08:1,5x01:1"
therapist,7,5,"2x01:1,3x05:1,3x09:3,4x01:1,5x05:1"
thinking,7,7,"1x05:1,1x07:1,2x01:1,2x10:1,3x02:1,3x06:1,5x06:1"
ticket,7,6,"2x03:1,3x02:1,5x02:1,5x04:1,5x09:2,5x16:1"
transcript,7,7,"1x01:1,1x02:1,1x03:1,1x04:1,1x05:1,1x06:1,1x07:1"
trap,7,4,"1x03:2,3x08:1,3x10:3,5x12:1"
travel,7,7,"2x05:1,2x10:1,3x08:1,4x03:1,4x11:1,5x01:1,5x05:1"
turf,7,5,"1x06:1,2x05:1,2x11:2,3x12:2,4x11:1"
unit,7,4,"3x06:1,3x08:3,4x01:1,5x13:2"
universe,7,5,"2x06:1,3x07:1,3x10:1,3x11:2,4x10:2"
upstairs,7,6,"1x03:1,3x02:1,3x05:1,3x08:1,4x12:2,5x02:1"
volume,7,7,"2x05:1,2x06:1,2x13:1,3x05:1,3x11:1,4x03:1,5x05:1"
warm,7,6,"1x01:1,2x09:1,2x10:1,2x12:1,4x08:1,5x15:2"
warn,7,6,"3x01:1,3x03:1,3x09:2,4x05:1,5x09:1,5x14:1"
wave,7,6,"2x06:1,3x01:1,4x04:2,5x06:1,5x09:1,5x13:1"
whatnot,7,5,"2x05:1,3x06:2,3x09:1,4x03:1,5x03:2"
wheel,7,7,"2x09:1,3x06:1,3x12:1,3x13:1,4x05:1,4x08:1,4x10:1"
winning,7,5,"3x09:1,3x11:2,4x04:1,4x11:2,5x12:1"
abuse,6,6,"3x01:1,4x08:1,5x10:1,5x12:1,5x15:1,5x16:1"
adult,6,5,"2x12:1,3x02:1,3x06:1,3x09:2,5x02:1"
airport,6,5,"2x09:2,2x13:1,4x04:1,4x07:1,5x07:1"
anonymous,6,6,"2x12:1,3x12:1,4x11:1,4x12:1,5x03:1,5x16:1"
apologise,6,5,"2x04:1,2x05:2,2x07:1,3x03:1,3x05:1"
appointment,6,5,"1x07:2,2x04:1,3x04:1,4x03:1,5x09:1"
argument,6,5,"3x13:1,4x03:2,5x09:1,5x12:1,5x13:1"
arrive,6,6,"2x07:1,2x13:1,3x06:1,3x07:1,3x08:1,3x10:1"
asset,6,4,"1x05:1,2x04:1,3x01:1,4x09:3"
assure,6,4,"1x07:1,3x08:3,3x13:1,4x13:1"
attend,6,6,"1x02:1,1x04:1,3x06:1,4x06:1,5x06:1,5x08:1"
authority,6,6,"2x04:1,3x01:1,4x03:1,4x04:1,5x06:1,5x08:1"
awful,6,4,"1x02:2,1x04:1,3x01:1,5x12:2"
beginning,6,6,"3x07:1,3x09:1,3x12:1,4x04:1,5x10:1,5x12:1"
boost,6,4,"2x02:1,2x06:3,5x03:1,5x05:1"
boot,6,5,"3x01:1,3x04:2,3x08:1,3x09:1,5x04:1"
bore,6,6,"3x11:1,3x13:1,4x05:1,5x09:1,5x10:1,5x13:1"
bueno,6,3,"1x03:1,4x06:4,4x07:1"
cashier,6,5,"1x04:1,2x08:1,4x06:1,4x07:1,4x09:2"
cent,6,5,"2x09:1,3x07:2,4x11:1,5x01:1,5x09:1"
chip,6,5,"1x05:1,2x08:1,3x11:2,4x03:1,5x15:1"
church,6,6,"1x03:1,1x04:1,2x05:1,2x07:1,3x09:1,4x06:1"
circumstance,6,6,"2x08:1,2x09:1,2x10:1,4x09:1,4x10:1,5x15:1"
cloudy,6,4,"1x05:3,3x04:1,3x06:1,4x01:1"
commit,6,6,"1x07:1,4x04:1,4x08:1,5x01:1,5x04:1,5x13:1"
connect,6,6,"2x03:1,2x12:1,3x03:1,3x08:1,4x05:1,4x13:1"
contamination,6,2,"3x10:5,4x10:1"
counter,6,6,"1x04:1,1x07:1,2x04:1,2x09:1,4x03:1,5x06:1"
crack,6,6,"1x05:1,1x06:1,2x02:1,5x03:1,5x12:1,5x13:1"
dare,6,6,"1x02:1,1x05:1,3x04:1,5x10:1,5x14:1,5x16:1"
dear,6,5,"3x08:2,4x08:1,4x11:1,4x13:1,5x02:1"
deny,6,5,"1x02:1,2x11:1,2x13:1,3x09:2,5x02:1"
department,6,5,"1x07:2,2x02:1,2x07:1,2x13:1,4x04:1"
depend,6,6,"2x01:1,2x12:1,2x13:1,4x03:1,5x05:1,5x07:1"
devil,6,6,"2x07:1,3x02:1,3x11:1,4x03:1,5x09:1,5x12:1"
diagnosis,6,6,"2x08:1,2x10:1,2x11:1,4x04:1,5x04:1,5x11:1"
dime,6,5,"2x12:1,2x13:1,3x09:2,5x04:1,5x16:1"
disease,6,5,"3x09:1,3x10:1,4x06:2,4x10:1,4x11:1"
education,6,6,"1x02:1,1x05:1,2x02:1,3x06:1,4x04:1,5x16:1"
element,6,6,"1x01:1,1x03:1,1x04:1,2x06:1,2x09:1,5x01:1"
emilio,6,4,"1x01:3,1x02:1,1x04:1,2x08:1"
enforcement,6,5,"1x01:1,2x08:1,4x07:1,4x08:2,5x05:1"
entry,6,6,"2x03:1,2x07:1,2x11:1,3x08:1,4x03:1,4x08:1"
errand,6,6,"3x03:1,3x08:1,4x01:1,4x12:1,5x07:1,5x12:1"
ese,6,3,"1x01:2,1x06:3,1x07:1"
event,6,5,"2x03:2,3x07:1,3x11:1,5x02:1,5x03:1"
eventually,6,6,"1x01:1,1x04:1,3x13:1,4x04:1,4x07:1,5x11:1"
exit,6,5,"2x11:2,3x08:1,3x13:1,4x09:1,5x14:1"
expert,6,5,"1x04:1,2x02:1,3x01:1,5x05:2,5x10:1"
explanation,6,6,"2x03:1,2x05:1,2x06:1,4x08:1,5x09:1,5x10:1"
extremely,6,5,"1x03:2,1x04:1,2x01:1,2x03:1,3x11:1"
fail,6,6,"2x04:1,3x10:1,4x03:1,4x11:1,5x06:1,5x11:1"
fake,6,5,"1x01:1,1x02:2,1x04:1,3x09:1,5x05:1"
fallacy,6,1,4x05:6
familiar,6,6,"2x11:1,3x08:1,4x03:1,4x04:1,5x13:1,5x14:1"
fell,6,5,"2x08:1,3x05:1,4x10:1,5x01:1,5x02:2"
felony,6,6,"1x06:1,2x04:1,2x08:1,3x02:1,3x09:1,4x09:1"
felt,6,6,"3x02:1,3x04:1,3x09:1,5x04:1,5x06:1,5x16:1"
filthy,6,5,"3x08:1,3x09:1,5x07:1,5x10:2,5x13:1"
financial,6,5,"3x01:1,4x04:1,4x10:1,5x07:2,5x11:1"
fool,6,6,"1x04:1,2x05:1,3x05:1,3x10:1,3x12:1,5x07:1"
fry,6,6,"3x03:1,3x07:1,4x05:1,4x07:1,5x01:1,5x02:1"
fully,6,6,"1x01:1,2x08:1,3x01:1,3x13:1,4x05:1,4x10:1"
gambling,6,4,"3x09:2,4x04:1,4x06:1,4x11:2"
gram,6,5,"1x04:1,1x07:1,3x01:1,3x08:1,5x08:2"
group,6,6,"2x04:1,2x07:1,2x13:1,3x07:1,5x05:1,5x07:1"
healthy,6,5,"2x01:1,3x02:1,3x10:1,3x11:2,4x11:1"
hmm,6,5,"1x06:1,1x07:1,4x04:2,5x05:1,5x10:1"
improve,6,6,"1x05:1,3x01:1,3x08:1,4x07:1,5x13:1,5x16:1"
iron,6,5,"1x03:2,1x05:1,2x08:1,3x01:1,5x08:1"
join,6,5,"1x04:1,1x05:1,4x04:1,5x03:2,5x06:1"
joint,6,6,"2x12:1,3x12:1,4x07:1,4x11:1,5x04:1,5x12:1"
killer,6,6,"1x02:1,1x07:1,2x02:1,2x07:1,2x08:1,2x13:1"
leak,6,5,"2x01:1,3x03:1,3x10:1,3x13:2,5x04:1"
lockup,6,5,"1x07:1,5x03:1,5x05:1,5x10:1,5x13:2"
lunatic,6,6,"1x07:1,2x05:1,3x04:1,3x10:1,5x01:1,5x04:1"
mail,6,6,"1x06:1,4x01:1,4x09:1,4x11:1,5x12:1,5x14:1"
manufacturer,6,5,"2x04:1,3x01:1,3x03:2,4x01:1,5x05:1"
meanwhile,6,5,"3x07:1,3x08:2,4x04:1,5x06:1,5x09:1"
medium,6,5,"1x07:1,2x08:2,2x12:1,3x04:1,4x10:1"
metal,6,6,"1x02:1,1x07:1,2x09:1,3x12:1,5x01:1,5x12:1"
milliliter,6,4,"1x01:2,1x06:1,1x07:2,5x11:1"
mineral,6,5,"4x01:1,4x03:1,4x04:1,4x08:2,4x12:1"
mood,6,6,"1x03:1,3x11:1,4x07:1,5x08:1,5x12:1,5x14:1"
motivation,6,2,"1x06:1,4x03:5"
motor,6,3,"3x04:1,5x03:4,5x16:1"
music,6,4,"1x03:1,2x10:1,3x02:1,5x15:3"
natural,6,6,"2x01:1,2x12:1,3x01:1,3x05:1,4x03:1,4x04:1"
ne,6,2,"3x09:1,3x13:5"
negotiate,6,4,"2x05:1,4x03:2,5x11:1,5x14:2"
neighbor,6,5,"1x01:1,4x05:1,4x06:1,5x15:2,5x16:1"
net,6,5,"2x02:1,2x05:1,3x10:2,4x09:1,5x07:1"
network,6,5,"2x05:1,2x06:1,3x09:2,4x09:1,5x08:1"
north,6,5,"3x03:1,3x06:2,4x05:1,4x07:1,4x11:1"
nurse,6,5,"2x03:1,2x09:1,3x12:1,4x03:1,4x13:2"
nursing,6,4,"3x09:1,4x13:3,5x01:1,5x09:1"
outstanding,6,5,"1x01:1,2x11:1,5x02:2,5x03:1,5x04:1"
pair,6,6,"1x03:1,3x01:1,4x07:1,4x08:1,5x03:1,5x15:1"
pancake,6,4,"1x02:1,2x04:1,4x10:3,5x05:1"
payroll,6,5,"2x08:1,4x10:1,5x02:2,5x03:1,5x06:1"
pea,6,3,"4x03:4,5x01:1,5x02:1"
pee,6,5,"2x03:1,2x12:1,2x13:1,3x07:2,3x12:1"
pet,6,5,"2x05:1,3x03:1,3x06:1,3x13:1,5x03:2"
pickup,6,3,"4x05:4,5x07:1,5x11:1"
pie,6,4,"2x02:1,2x06:1,5x03:1,5x09:3"
pill,6,5,"1x05:1,1x07:1,4x07:2,5x05:1,5x12:1"
pitch,6,6,"1x05:1,2x12:1,3x03:1,4x07:1,5x08:1,5x09:1"
politics,6,5,"2x07:2,3x03:1,3x08:1,4x12:1,5x04:1"
possibility,6,5,"1x04:1,1x05:1,4x03:1,4x08:1,5x01:2"
potato,6,4,"2x01:1,5x02:1,5x04:3,5x09:1"
pray,6,5,"2x01:1,2x07:1,5x07:1,5x08:2,5x15:1"
pressure,6,3,"1x05:2,3x10:3,5x01:1"
pretend,6,5,"3x09:2,3x13:1,4x10:1,5x03:1,5x09:1"
print,6,5,"2x05:1,2x06:1,4x05:1,4x08:1,5x01:2"
proof,6,6,"3x06:1,3x08:1,3x12:1,4x01:1,5x10:1,5x12:1"
protection,6,5,"2x08:1,4x04:1,4x12:1,5x10:1,5x13:2"
psycho,6,6,"1x05:1,1x07:1,3x04:1,3x10:1,3x11:1,5x15:1"
punk,6,5,"1x01:2,1x06:1,2x05:1,2x11:1,4x04:1"
quality,6,6,"2x07:1,3x05:1,3x10:1,5x03:1,5x09:1,5x10:1"
radiation,6,6,"1x04:1,1x06:1,2x09:1,2x10:1,2x11:1,4x04:1"
radio,6,6,"2x13:1,3x04:1,4x04:1,4x07:1,5x11:1,5x13:1"
rare,6,6,"1x01:1,4x04:1,4x10:1,4x13:1,5x04:1,5x07:1"
realise,6,4,"3x03:1,3x05:2,3x09:2,3x12:1"
relaxed,6,2,"1x07:3,2x01:3"
relief,6,5,"2x13:1,4x04:2,4x05:1,4x13:1,5x01:1"
repair,6,4,"2x04:2,2x05:1,4x11:1,5x08:2"
require,6,6,"3x03:1,3x08:1,4x03:1,5x02:1,5x05:1,5x16:1"
restrain,6,4,"3x02:2,3x03:1,5x06:1,5x07:2"
reward,6,5,"2x06:1,3x08:2,3x09:1,4x07:1,4x08:1"
row,6,6,"2x12:1,3x03:1,3x12:1,4x09:1,4x13:1,5x05:1"
rush,6,6,"1x06:1,3x02:1,3x04:1,3x06:1,4x07:1,5x13:1"
sack,6,6,"1x06:1,2x08:1,3x11:1,4x08:1,5x05:1,5x09:1"
sandwich,6,6,"1x03:1,1x04:1,2x04:1,3x03:1,4x06:1,4x11:1"
saul,6,5,"2x08:2,4x01:1,4x07:1,4x11:1,5x13:1"
score,6,5,"1x05:1,2x01:2,2x05:1,2x07:1,4x03:1"
screen,6,4,"2x08:1,4x12:2,4x13:2,5x01:1"
shopping,6,5,"1x07:1,2x07:1,2x09:2,5x06:1,5x08:1"
silence,6,5,"3x06:1,4x04:2,5x03:1,5x08:1,5x13:1"
skin,6,5,"1x03:1,1x04:1,2x02:1,2x12:2,3x06:1"
skip,6,6,"1x02:1,1x04:1,4x04:1,5x01:1,5x02:1,5x03:1"
slowly,6,5,"3x10:2,5x02:1,5x07:1,5x11:1,5x13:1"
soy,6,5,"4x04:1,5x02:2,5x05:1,5x15:1,5x16:1"
specifically,6,5,"2x01:1,2x02:1,3x07:1,3x13:1,4x07:2"
speech,6,4,"1x01:2,2x06:1,2x10:2,4x01:1"
spell,6,5,"2x06:2,2x08:1,2x12:1,3x05:1,4x13:1"
spill,6,4,"1x02:1,2x08:1,3x07:1,3x10:3"
squeeze,6,5,"3x07:1,4x03:2,5x04:1,5x08:1,5x12:1"
steady,6,4,"1x07:1,5x02:2,5x05:1,5x07:2"
stone,6,6,"1x07:1,2x08:1,2x11:1,3x01:1,3x09:1,5x12:1"
strategy,6,6,"3x07:1,3x09:1,4x03:1,4x04:1,4x09:1,5x08:1"
stress,6,4,"2x03:3,3x04:1,3x08:1,3x10:1"
stretch,6,6,"2x10:1,2x11:1,2x13:1,3x13:1,5x05:1,5x16:1"
success,6,6,"1x05:1,2x07:1,2x13:1,4x06:1,5x07:1,5x16:1"
suck,6,5,"2x04:1,2x08:1,2x11:1,3x09:2,4x11:1"
sucker,6,6,"1x01:1,1x05:1,2x05:1,3x05:1,3x07:1,5x07:1"
suffer,6,6,"2x04:1,3x01:1,3x04:1,4x07:1,4x12:1,5x06:1"
swsub,6,6,"1x01:1,1x03:1,1x04:1,1x05:1,1x06:1,1x07:1"
sync,6,3,"4x03:2,4x04:2,4x05:2"
talent,6,6,"1x04:1,2x08:1,2x13:1,3x02:1,4x03:1,4x04:1"
tend,6,5,"1x03:1,2x03:1,3x07:2,3x08:1,5x01:1"
theoretically,6,3,"2x09:2,2x12:1,5x06:3"
thief,6,6,"1x06:1,1x07:1,2x13:1,3x07:1,4x03:1,4x04:1"
tick,6,4,"1x01:2,3x01:1,5x02:2,5x11:1"
timing,6,6,"2x05:1,2x09:1,2x10:1,3x01:1,3x13:1,5x07:1"
toe,6,6,"1x03:1,2x01:1,3x01:1,3x04:1,4x04:1,5x12:1"
ton,6,6,"1x05:1,1x07:1,2x04:1,2x08:1,4x10:1,5x08:1"
tour,6,6,"2x05:1,2x13:1,3x02:1,3x13:1,4x03:1,5x03:1"
tracker,6,4,"4x08:1,5x04:1,5x05:3,5x09:1"
tricky,6,6,"2x11:1,3x02:1,5x01:1,5x02:1,5x12:1,5x15:1"
trigger,6,6,"3x06:1,3x07:1,3x09:1,4x08:1,4x12:1,5x16:1"
twist,6,6,"4x05:1,4x10:1,4x11:1,5x01:1,5x03:1,5x06:1"
useful,6,4,"4x03:3,4x10:1,5x10:1,5x15:1"
vagina,6,2,"2x09:2,3x11:4"
vegan,6,3,"4x04:1,4x05:2,4x07:3"
violence,6,6,"1x02:1,1x06:1,3x03:1,4x03:1,4x08:1,5x12:1"
website,6,4,"2x05:1,2x11:2,2x12:2,3x02:1"
windshield,6,4,"1x01:1,3x01:1,3x02:3,5x04:1"
zone,6,5,"2x09:1,3x07:1,3x13:1,4x08:1,5x05:2"
acceptable,5,4,"1x01:2,2x05:1,3x10:1,5x02:1"
afraid,5,5,"2x02:1,2x13:1,3x08:1,4x03:1,5x04:1"
aluminum,5,4,"4x01:2,5x01:1,5x03:1,5x07:1"
amaze,5,5,"2x13:1,3x01:1,3x02:1,3x04:1,3x11:1"
angle,5,4,"3x01:1,4x03:2,4x09:1,4x13:1"
appearance,5,4,"2x02:2,2x06:1,3x08:1,3x12:1"
apple,5,4,"2x02:1,2x03:1,3x12:2,5x16:1"
ass,5,4,"4x08:1,4x12:1,5x05:1,5x11:2"
available,5,4,"2x05:1,3x04:1,3x06:1,5x07:2"
average,5,5,"1x04:1,2x06:1,2x08:1,4x07:1,5x08:1"
backwards,5,2,"2x10:4,5x13:1"
badge,5,4,"3x07:1,4x07:1,5x05:1,5x13:2"
balloon,5,4,"3x04:1,3x13:2,4x07:1,4x12:1"
band,5,2,"2x04:2,5x03:3"
beaker,5,2,"1x01:1,1x05:4"
behind,5,5,"3x06:1,3x09:1,4x12:1,4x13:1,5x11:1"
belly,5,4,"2x02:1,3x08:1,5x05:1,5x14:2"
benefit,5,5,"1x05:1,2x01:1,3x08:1,5x08:1,5x16:1"
bicycle,5,5,"1x04:1,2x04:1,3x09:1,4x04:1,5x11:1"
bike,5,4,"2x04:1,3x11:1,5x06:2,5x15:1"
blind,5,5,"2x05:1,2x08:1,2x12:1,4x07:1,5x03:1"
blink,5,5,"2x05:1,2x07:1,2x09:1,3x07:1,5x06:1"
bookkeeper,5,4,"2x07:1,3x03:1,3x11:1,3x12:2"
boonies,5,5,"1x01:1,1x04:1,1x06:1,2x09:1,5x05:1"
briefly,5,4,"3x08:2,4x08:1,5x04:1,5x11:1"
broken,5,5,"1x03:1,3x01:1,3x03:1,4x13:1,5x01:1"
bum,5,5,"1x05:1,1x06:1,2x08:1,5x05:1,5x08:1"
buzzer,5,2,"2x09:4,3x06:1"
cable,5,5,"2x04:1,2x05:1,3x04:1,4x11:1,5x15:1"
calcium,5,2,"1x03:4,2x09:1"
candle,5,3,"2x05:2,2x11:2,4x05:1"
cap,5,5,"1x01:1,1x04:1,4x01:1,4x11:1,5x11:1"
casino,5,4,"2x09:1,3x09:2,3x11:1,5x10:1"
caught,5,4,"1x07:1,3x03:1,3x11:1,5x15:2"
celebrate,5,4,"2x10:2,4x03:1,4x05:1,5x01:1"
chili,5,2,"1x01:3,2x02:2"
chocolate,5,3,"1x05:1,5x04:3,5x15:1"
climb,5,5,"1x02:1,2x01:1,2x05:1,2x13:1,5x05:1"
closer,5,4,"2x12:1,4x06:1,4x07:2,5x05:1"
code,5,5,"3x03:1,3x11:1,4x03:1,4x09:1,5x05:1"
column,5,4,"3x06:1,4x13:1,5x13:2,5x15:1"
commercial,5,4,"1x03:2,2x08:1,4x03:1,5x13:1"
