word,total_count
facet,1
fairer,1
falseness,1
famished,1
fantastically,1
farmland,1
farmwork,1
fathead,1
fatherly,1
faull,1
fawning,1
fennel,1
fermentation,1
fierceness,1
finality,1
firestorm,1
firewood,1
firikhnharen,1
fishwife,1
flaying,1
fled,1
flit,1
flooding,1
flowered,1
flung,1
foraging,1
forebearers,1
forlorn,1
forte,1
fortification,1
foully,1
frailty,1
freedman,1
freerider,1
frey,1
fringed,1
gallop,1
ganes,1
garb,1
garland,1
garret,1
gawk,1
geld,1
gemstone,1
gent,1
gentleness,1
gillyflower,1
gingerbread,1
girlhood,1
gizikhven,1
gladden,1
gloves,1
gnarled,1
gnash,1
goatherd,1
goatshit,1
godsway,1
goldsmith,1
goodfolk,1
governance,1
grandmaester,1
grapple,1
grasper,1
grating,1
graveworms,1
grayscale,1
greatjon,1
greatsword,1
gregor,1
grievously,1
grimace,1
grouchy,1
grumkins,1
guiding,1
guttural,1
guymon,1
gyrfalcon,1
haker,1
hal,1
halder,1
hamlet,1
hammering,1
hammi,1
hammock,1
handler,1
harrenhal,1
hatif,1
hawking,1
headman,1
heavens,1
held,1
herder,1
herein,1
heretic,1
heretical,1
heroine,1
heroism,1
highgarden,1
highwayman,1
hin,1
hindrance,1
hizdahr,1
hmmm,1
homily,1
hoofbeats,1
horrid,1
horselords,1
horseparts,1
horseshit,1
hoshora,1
hovel,1
humorless,1
ifa,1
illegitimacy,1
illyrio,1
imagined,1
immeasurably,1
impassable,1
impertinent,1
implicate,1
implores,1
impunent,1
impure,1
inadvisable,1
incarceration,1
incarnate,1
industrious,1
infanticide,1
inkwell,1
insalubrious,1
insensate,1
insolent,1
insta,1
intrepid,1
inv,1
invit,1
invulnerable,1
irrefutable,1
ishish,1
ithe,1
izembaro,1
jag,1
jailer,1
jaunt,1
jeer,1
jeweler,1
jolin,1
jonquil,1
justifywhat,1
justly,1
karhold,1
karstark,1
kennelmaster,1
kenning,1
kingsguard,1
kingsguards,1
kingslayers,1
kneeler,1
knitting,1
knobble,1
knowledgeable,1
knucklebones,1
konw,1
krakens,1
kuuh,1
ladyship,1
lancel,1
lancer,1
lard,1
larger,1
lawbreaker,1
leaner,1
learns,1
lecherous,1
ledger,1
legitimize,1
leisurely,1
lending,1
liberating,1
liberation,1
linens,1
lion'sot,1
logistical,1
logistically,1
longaxes,1
longhouse,1
longingly,1
longs,1
longships,1
lop,1
lordlings,1
